SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
58,GLICL,Gurans Life Insurance Company Limited,46.57,387.00,387.00,375.00,380.00,380.63,"18,952.00",380.00,"7,213,781.80",88,0.00,12.00,0.00,3.20,-0.17,532.69,545.69,590.00,353.10
59,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,42.08,746.00,757.00,746.00,757.00,751.50,20.00,746.90,"15,030.00",2,10.10,11.00,1.35,1.47,0.73,806.65,860.40,"1,200.00",660.00
60,GMFIL,Guheswori Merchant Banking & Finance Limited,48.65,318.00,325.00,316.10,318.50,320.20,"2,174.00",315.50,"696,104.50",18,3.00,8.90,0.95,2.82,-0.53,330.35,336.56,423.00,223.90
61,GRDBL,Green Development Bank Limited,48.32,257.00,261.40,249.10,250.00,256.94,"4,580.00",255.30,"1,176,777.50",28,-5.30,12.30,-2.08,4.94,-2.78,252.17,254.39,311.00,182.00
62,GUFL,Gurkhas Finance Limited,51.34,514.50,514.50,502.10,509.00,508.84,"5,748.00",514.10,"2,924,835.60",58,-5.10,12.40,-0.99,2.47,0.03,532.05,541.27,715.00,357.00
63,GVL,Green Ventures Limited,49.24,418.00,420.00,411.30,412.00,413.56,"8,666.00",418.30,"3,583,899.50",209,-6.30,8.70,-1.51,2.12,-0.38,372.70,364.90,511.00,255.10
64,GWFD83,12% Goodwill Finance Limited Debenture 2083,49.23,"1,030.20","1,030.20","1,030.20","1,030.20","1,030.20",486.00,"1,010.00","500,677.20",2,20.20,0.00,2.00,0.00,0.00,"1,070.41",0.00,"1,171.00",989.80
65,HBL,Himalayan Bank Limited,50.17,234.00,234.00,227.70,232.70,231.13,"21,878.00",231.00,"5,056,655.70",154,1.70,6.30,0.74,2.77,0.67,297.72,305.32,505.00,212.00
66,HDHPC,Himal Dolakha Hydropower Company Limited,51.09,216.00,222.90,216.00,220.00,219.90,"37,283.00",220.00,"8,198,396.70",172,0.00,6.90,0.00,3.19,0.05,203.58,206.20,280.30,161.00
67,HDL,Himalayan Distillery Limited,49.20,"2,020.00","2,041.00","1,982.00","2,000.00","2,003.04","13,976.00","2,010.00","27,994,455.50",395,-10.00,59.00,-0.50,2.98,-0.15,"2,975.93","3,160.61","4,323.00","1,806.60"
68,HEI,Himalayan Everest Insurance Limited,51.04,438.00,446.00,435.00,441.00,441.23,"9,408.00",439.00,"4,151,133.90",54,2.00,11.00,0.46,2.53,-0.05,405.58,0.00,525.00,345.00
69,HEIP,Himalayan Everest Insurance Limited Promoter,43.92,269.10,269.10,269.10,269.10,269.10,10.00,274.40,"2,691.00",1,-5.30,0.00,-1.93,0.00,0.00,271.81,0.00,367.40,214.20
70,HHL,Himalayan Hydropower Limited,47.76,292.00,292.00,283.20,285.70,286.46,"5,974.00",292.00,"1,711,309.60",155,-6.30,8.80,-2.16,3.11,-0.27,257.86,0.00,362.10,202.00
71,HIDCL,Hydroelectricity Investment and Development Company Limited,49.86,192.00,198.90,192.00,193.00,194.85,"50,821.00",195.00,"9,902,464.20",293,-2.00,6.90,-1.03,3.59,-0.96,186.58,191.91,270.00,159.80
72,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,51.12,100.50,104.50,100.00,101.00,102.55,"47,710.00",101.00,"4,892,579.90",80,0.00,4.50,0.00,4.50,-1.53,101.56,0.00,126.40,95.00
73,HPPL,Himalayan Power Partner Limited,47.58,301.50,301.50,295.00,295.00,297.02,"5,460.00",297.00,"1,621,756.00",30,-2.00,6.50,-0.67,2.20,-0.69,291.50,312.30,448.00,217.60
74,HURJA,Himalaya Urja Bikas Company Limited,49.25,320.10,325.00,320.00,321.10,321.35,"5,269.00",323.40,"1,693,214.20",35,-2.30,5.00,-0.71,1.56,-0.08,287.65,275.30,443.40,190.50
75,ICFC,ICFC Finance Limited,43.08,428.00,437.00,422.30,429.00,429.87,"8,078.00",429.00,"3,472,450.90",83,0.00,14.70,0.00,3.48,-0.20,442.58,460.70,585.00,363.00
76,IGI,IME General Insurance Limited,46.54,400.00,403.90,392.00,399.50,397.99,"9,757.00",396.00,"3,883,140.20",81,3.50,11.90,0.88,3.04,0.38,402.46,402.91,578.00,333.20
77,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,48.24,649.50,649.50,612.00,630.00,627.38,506.00,644.90,"317,451.80",19,-14.90,37.50,-2.31,6.13,0.42,847.03,893.91,"1,162.80",590.00
78,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,46.77,"1,841.00","1,859.00","1,806.00","1,838.00","1,834.46",797.00,"1,860.00","1,462,068.00",43,-22.00,53.00,-1.18,2.93,0.19,"2,972.89","2,945.56","3,770.00",531.50
79,JBBL,Jyoti Bikash Bank Limited,49.43,276.00,278.00,272.00,275.00,274.77,"7,094.00",276.90,"1,949,243.00",74,-1.90,6.00,-0.69,2.21,0.08,284.17,290.55,390.00,248.00
80,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,45.14,"1,500.00","1,520.00","1,475.30","1,502.00","1,506.78","2,824.00","1,505.00","4,255,141.00",120,-3.00,44.70,-0.20,3.03,-0.32,"2,433.78","2,525.05","3,130.00","1,377.00"
81,JFL,Janaki Finance Company Limited,49.24,372.20,384.40,372.20,377.20,379.31,"2,325.00",377.00,"881,890.60",31,0.20,12.20,0.05,3.28,-0.56,385.06,392.66,527.00,305.00
82,JOSHI,Joshi Hydropower Development Company Limited,50.74,270.00,286.00,270.00,273.20,277.09,"22,889.00",275.00,"6,342,372.20",172,-1.80,16.00,-0.65,5.93,-1.42,229.24,224.96,318.00,164.80
83,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,47.64,938.10,948.00,920.00,920.00,923.27,393.00,938.00,"362,845.00",6,-18.00,28.00,-1.92,3.04,-0.36,"1,461.60","1,574.09","2,285.00",833.10
84,KBL,Kumari Bank Limited,47.53,176.00,176.90,172.00,173.90,174.08,"58,929.00",176.00,"10,258,215.80",315,-2.10,4.90,-1.19,2.85,-0.10,189.25,193.93,228.00,166.00
85,KDBY,Kumari Dhanabriddhi Yojana,46.93,8.20,8.40,8.20,8.30,8.28,"5,370.00",8.17,"44,480.00",28,0.13,0.20,1.59,2.44,0.20,8.21,0.00,10.43,7.46
86,KDL,Kalinchowk Darshan Limited,42.16,511.80,551.90,511.80,551.90,550.42,"1,135.00",501.80,"624,722.50",109,50.10,40.10,9.98,7.84,0.27,0.00,0.00,551.90,134.40
87,KEF,Kumari Equity Fund,51.56,8.27,8.27,8.00,8.15,8.14,"5,470.00",8.11,"44,536.40",17,0.04,0.27,0.49,3.38,0.10,8.23,8.39,10.07,7.62
88,KKHC,Khani Khola Hydropower Company Limited,49.83,240.00,248.00,238.00,240.00,241.23,"4,224.00",240.00,"1,018,963.50",39,0.00,10.00,0.00,4.20,-0.51,216.08,216.28,288.00,163.80
89,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,52.46,954.60,970.00,937.00,970.00,947.47,250.00,974.00,"236,867.00",19,-4.00,33.00,-0.41,3.52,2.32,0.00,0.00,"1,870.00",303.20
90,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),41.23,619.00,619.00,618.00,618.00,618.11,188.00,630.00,"116,204.00",4,-12.00,1.00,-1.90,0.16,-0.02,778.20,824.71,"1,454.80",592.00
91,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,47.06,615.00,615.00,597.80,610.00,602.86,362.00,617.90,"218,237.00",15,-7.90,17.20,-1.28,2.88,1.17,880.59,945.09,"1,318.00",570.00
92,KPCL,Kalika Power Company Limited,43.79,371.50,381.00,371.50,378.00,378.42,"1,333.00",378.10,"504,435.00",20,-0.10,9.50,-0.03,2.56,-0.11,351.69,363.17,482.00,289.00
93,KRBL,Karnali Development Bank Limited,47.05,263.50,272.40,263.50,265.00,266.37,"1,295.00",268.80,"344,947.50",16,-3.80,8.90,-1.41,3.38,-0.52,263.22,257.52,362.80,198.90
94,KSBBL,Kamana Sewa Bikas Bank Limited,48.86,310.00,316.00,305.50,311.00,309.99,"7,717.00",310.00,"2,392,228.20",80,1.00,10.50,0.32,3.44,0.32,316.88,328.83,464.00,289.00
95,LBBL,Lumbini Bikas Bank Limited,50.54,321.00,330.90,321.00,323.20,325.40,"7,898.00",325.00,"2,570,038.00",84,-1.80,9.90,-0.55,3.08,-0.68,343.21,355.78,456.00,290.10
96,LBL,Laxmi Bank Limited,50.49,190.00,192.40,186.40,188.20,189.08,"8,028.00",189.00,"1,517,967.30",69,-0.80,6.00,-0.42,3.22,-0.47,195.06,196.49,260.10,174.10
97,LBLD88,8.5% Laxmi Bank Debenture,39.31,750.10,750.10,750.10,750.10,750.10,50.00,735.40,"37,505.00",1,14.70,0.00,2.00,0.00,0.00,0.00,0.00,960.40,735.40
98,LEC,Liberty Energy Company Limited,47.42,265.10,275.20,265.00,275.20,268.45,"2,935.00",270.00,"787,911.00",56,5.20,10.20,1.93,3.85,2.45,251.32,253.91,345.70,203.00
99,LEMF,Laxmi Equity Fund,37.89,8.24,8.40,8.24,8.31,8.27,"2,500.00",8.31,"20,671.00",4,0.00,0.16,0.00,1.94,0.50,8.26,8.67,10.89,7.24
100,LICN,Life Insurance Corporation Nepal Limited,48.64,"1,320.00","1,337.00","1,311.00","1,322.00","1,319.68","1,542.00","1,333.90","2,034,949.30",31,-11.90,26.00,-0.89,1.98,0.18,"1,389.88","1,397.70","1,976.00","1,065.00"
101,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,49.06,720.00,720.00,707.10,718.00,713.08,40.00,725.00,"28,523.00",4,-7.00,12.90,-0.97,1.82,0.69,"1,019.74","1,109.04","1,506.00",655.10
102,LUK,Laxmi Unnati Kosh,48.88,8.17,8.49,8.07,8.09,8.28,"47,350.00",8.17,"391,993.00",12,-0.08,0.42,-0.98,5.20,-2.33,8.09,8.37,10.43,7.52
103,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,45.26,307.00,317.20,307.00,313.00,313.16,"14,834.00",312.60,"4,645,435.60",412,0.40,10.20,0.13,3.32,-0.05,264.35,256.26,340.00,193.30
104,MBL,Machhapuchchhre Bank Limited,51.96,233.00,236.50,230.10,232.40,232.81,"15,160.00",233.00,"3,529,346.20",81,-0.60,6.40,-0.26,2.78,-0.17,226.94,229.16,291.00,199.00
105,MBLD2085,10.25% Machhapuchchhre Debenture 2085,35.80,980.00,980.00,980.00,980.00,980.00,10.00,999.00,"9,800.00",1,-19.00,0.00,-1.90,0.00,0.00,0.00,0.00,"1,101.10",943.50
106,MDB,Miteri Development Bank Limited,45.60,373.00,373.00,362.00,363.50,363.24,508.00,366.10,"184,524.50",8,-2.60,11.00,-0.71,3.04,0.07,379.27,380.10,479.10,308.00
107,MEN,Mountain Energy Nepal Limited,34.87,750.00,768.00,741.20,766.00,754.49,"1,440.00",755.00,"1,086,466.00",42,11.00,26.80,1.46,3.62,1.50,767.07,784.51,"1,065.00",692.00
108,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,48.67,570.00,570.00,560.00,560.00,562.27,"1,423.00",570.00,"800,111.50",24,-10.00,10.00,-1.75,1.79,-0.41,710.27,759.64,"1,015.40",523.00
109,MFIL,Manjushree Finance Limited,52.34,445.00,450.00,437.00,445.00,444.13,"5,173.00",445.00,"2,297,503.40",63,0.00,13.00,0.00,2.97,0.19,432.95,434.83,528.00,362.00
110,MHCL,Molung Hydropower Company Limited,38.57,158.20,170.60,158.20,170.60,169.65,490.00,155.10,"83,129.00",51,15.50,12.40,9.99,7.84,0.56,0.00,0.00,170.60,141.00
111,MHL,Mandakini Hydropower Limited,51.59,372.00,381.30,365.60,370.00,372.84,"2,335.00",379.00,"870,575.00",101,-9.00,15.70,-2.37,4.29,-0.77,357.57,0.00,436.00,237.30
112,MHNL,Mountain Hydro Nepal Limited,50.10,304.00,304.00,296.00,299.70,299.72,"6,456.00",302.00,"1,934,994.00",53,-2.30,8.00,-0.76,2.70,-0.01,278.14,278.92,382.40,212.00
113,MKHC,Maya Khola Hydropower Company Limited,46.72,290.00,302.90,287.20,297.90,293.14,"14,280.00",292.20,"4,186,000.50",571,5.70,15.70,1.95,5.47,1.60,0.00,0.00,367.50,265.50
114,MKJC,Mailung Khola Jal Vidhyut Company Limited,42.35,420.00,428.40,412.20,412.50,419.73,690.00,418.00,"289,614.00",32,-5.50,16.20,-1.32,3.93,-1.75,432.75,450.01,582.40,372.60
115,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,47.77,638.00,651.70,628.00,640.00,638.23,146.00,650.00,"93,181.00",12,-10.00,23.70,-1.54,3.77,0.28,824.21,876.65,"1,199.00",600.00
116,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,44.82,750.00,764.00,734.80,764.00,747.72,221.00,765.00,"165,245.40",6,-1.00,29.20,-0.13,3.97,2.13,988.18,"1,067.58","1,520.00",681.00
117,MLBL,Mahalaxmi Bikas Bank Limited,50.42,319.00,325.00,313.00,319.00,317.21,"12,072.00",320.00,"3,829,346.60",141,-1.00,12.00,-0.31,3.83,0.56,336.17,352.57,446.00,297.00
118,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,46.37,792.00,792.00,762.00,789.00,778.16,220.00,804.60,"171,195.00",13,-15.60,30.00,-1.94,3.94,1.37,970.34,"1,033.79","1,350.30",727.00
119,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,48.32,"1,980.00","1,990.00","1,930.00","1,930.00","1,947.62",950.00,"1,970.00","1,850,234.90",43,-40.00,60.00,-2.03,3.11,-0.91,"3,409.15","3,514.60","4,329.60","1,700.00"
120,MMF1,Mega Mutual Fund - 1,42.82,7.45,7.59,7.45,7.45,7.52,"26,800.00",7.60,"201,659.00",28,-0.15,0.14,-1.97,1.88,-1.00,7.40,7.51,8.80,6.75
121,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,48.78,614.00,627.00,614.00,615.00,617.04,255.00,602.00,"157,345.00",9,13.00,13.00,2.16,2.12,-0.33,809.25,892.16,"1,240.00",568.40
122,MNBBL,Muktinath Bikas Bank Limited,48.66,405.50,405.50,397.00,401.10,401.59,"16,055.00",404.00,"6,447,549.60",144,-2.90,8.50,-0.72,2.14,-0.12,412.69,422.83,505.10,368.00
123,MPFL,Multipurpose Finance Company Limited,50.39,320.10,323.10,315.00,315.00,318.81,"2,760.00",324.00,"879,924.00",22,-9.00,8.10,-2.78,2.57,-1.21,324.24,320.23,386.90,206.10
124,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,38.45,765.20,765.20,735.00,745.00,745.05,482.00,780.80,"359,116.00",22,-35.80,30.20,-4.59,4.11,-0.01,"1,023.63","1,073.63","1,366.80",730.00
125,NABBC,Narayani Development Bank Limited,41.55,400.00,408.00,400.00,400.00,404.75,860.00,408.00,"348,088.00",10,-8.00,8.00,-1.96,2.00,-1.19,395.57,405.95,513.70,317.70
