SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
66,HDHPC,Himal Dolakha Hydropower Company Limited,24.57,169.00,171.00,166.60,170.00,167.11,"141,307.00",169.50,"23,613,522.50",159,0.50,4.40,0.29,2.64,1.70,194.73,207.31,377.00,161.00
67,HDL,Himalayan Distillery Limited,41.73,"3,840.00","3,850.00","3,820.00","3,842.00","3,841.74","12,524.00","3,840.00","48,113,946.10",372,2.00,30.00,0.05,0.79,0.01,"3,572.80","3,510.73","7,195.00","2,825.00"
68,HEI,Himalayan Everest Insurance Limited,22.93,358.00,359.00,354.10,359.00,355.88,"10,796.00",359.90,"3,842,061.90",47,-0.90,4.90,-0.25,1.38,0.87,-,-,509.60,345.00
69,HHL,Himalayan Hydropower Limited,37.31,202.00,211.40,202.00,206.00,203.61,"3,355.00",205.30,"683,109.50",113,0.70,9.40,0.34,4.65,1.16,-,-,362.10,202.00
70,HIDCL,Hydroelectricity Investment and Development Company Limited,37.19,163.50,163.90,161.90,163.00,162.29,"31,662.00",163.50,"5,138,454.90",247,-0.50,2.00,-0.31,1.24,0.44,189.14,204.65,366.00,159.80
71,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,37.97,96.30,97.20,96.10,97.00,96.42,"12,648.00",97.00,"1,219,462.20",34,0.00,1.10,0.00,1.14,0.60,-,-,115.20,95.00
72,HPPL,Himalayan Power Partner Limited,33.08,228.50,229.00,217.60,217.90,219.98,"23,423.00",224.10,"5,152,552.70",92,-6.20,11.40,-2.77,5.24,-0.95,316.42,338.14,543.60,217.60
73,HURJA,Himalaya Urja Bikas Company Limited,31.20,194.00,200.00,193.50,200.00,194.90,"2,186.00",197.20,"426,060.40",15,2.80,6.50,1.42,3.36,2.55,231.12,254.86,554.80,190.50
74,ICFC,ICFC Finance Limited,33.00,410.00,416.90,400.70,402.00,405.66,"9,969.00",411.00,"4,044,070.10",108,-9.00,16.20,-2.19,4.04,-0.91,466.58,467.28,800.00,363.00
75,IGI,IME General Insurance Limited,42.73,360.00,365.00,359.50,365.00,361.02,"9,833.00",366.00,"3,549,920.30",62,-1.00,5.50,-0.27,1.53,1.09,384.35,419.50,"1,266.10",333.20
76,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,40.28,888.00,900.00,880.00,898.50,889.19,228.00,901.00,"202,735.00",18,-2.50,20.00,-0.28,2.27,1.04,955.27,976.44,"1,749.30",849.00
77,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,40.04,"3,225.00","3,285.00","3,225.00","3,255.00","3,261.92","2,021.00","3,290.00","6,592,347.50",95,-35.00,60.00,-1.06,1.86,-0.21,"2,987.25","2,528.08","3,770.00",318.60
78,JBBL,Jyoti Bikash Bank Limited,31.08,265.00,268.50,264.60,266.90,265.63,"11,246.00",266.00,"2,987,308.00",93,0.90,3.90,0.34,1.47,0.47,292.10,307.49,493.90,248.00
79,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,28.16,"2,641.00","2,700.00","2,641.00","2,700.00","2,673.33","2,836.00","2,691.00","7,581,576.40",137,9.00,59.00,0.33,2.23,0.99,"2,697.21","2,770.57","5,368.00","2,430.00"
80,JFL,Janaki Finance Company Limited,23.70,365.00,365.00,353.00,360.00,356.73,"3,674.00",364.60,"1,310,608.70",55,-4.60,12.00,-1.26,3.40,0.91,386.69,389.91,747.00,305.00
81,JOSHI,Joshi Hydropower Development Company Limited,31.49,182.30,186.00,178.80,181.00,180.91,"6,453.00",185.00,"1,167,414.70",40,-4.00,7.20,-2.16,4.03,0.05,202.56,211.50,362.00,164.80
82,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,30.09,"1,605.00","1,605.00","1,544.00","1,550.00","1,554.90",332.00,"1,575.00","516,225.50",19,-25.00,61.00,-1.59,3.95,-0.32,"1,725.72","1,809.88","2,999.90","1,537.00"
83,KBL,Kumari Bank Limited,33.79,183.00,184.30,180.00,181.00,181.14,"46,868.00",182.00,"8,489,771.90",184,-1.00,4.30,-0.55,2.39,-0.08,198.97,209.64,296.50,176.50
84,KDBY,Kumari Dhanabriddhi Yojana,26.65,7.80,8.05,7.80,7.90,7.92,"2,000.00",7.94,"15,845.00",15,-0.04,0.25,-0.50,3.21,-0.28,-,-,10.00,7.46
85,KEF,Kumari Equity Fund,33.53,7.95,7.95,7.95,7.95,7.95,900.00,8.00,"7,155.00",7,-0.05,0.00,-0.62,0.00,0.00,8.45,8.62,10.07,7.73
86,KKHC,Khani Khola Hydropower Company Limited,41.04,175.40,175.40,172.00,174.00,173.74,"2,715.00",178.80,"471,708.20",30,-4.80,3.40,-2.68,1.98,0.15,200.26,211.77,365.00,163.80
87,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,32.99,628.30,640.80,628.30,640.80,634.55,20.00,616.00,"12,691.00",2,24.80,12.50,4.03,1.99,0.98,-,-,640.80,303.20
88,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),42.65,800.10,805.80,789.00,800.00,793.53,518.00,805.00,"411,047.60",20,-5.00,16.80,-0.62,2.13,0.81,866.63,980.06,"1,775.00",750.00
89,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,41.35,870.00,880.00,870.00,877.00,873.53,305.00,884.00,"266,425.20",13,-7.00,10.00,-0.79,1.15,0.40,"1,005.81","1,063.59","1,393.00",852.80
90,KPCL,Kalika Power Company Limited,29.49,309.00,333.30,309.00,327.70,323.86,"3,282.00",303.00,"1,062,914.00",49,24.70,24.30,8.15,7.86,1.17,353.74,375.37,579.00,289.00
91,KRBL,Karnali Development Bank Limited,33.67,244.10,248.00,240.10,246.10,242.67,"4,710.00",248.40,"1,142,971.00",28,-2.30,7.90,-0.93,3.29,1.39,241.40,260.62,514.00,198.90
92,KSBBL,Kamana Sewa Bikas Bank Limited,33.57,295.00,298.00,295.00,296.50,296.70,"7,202.00",299.00,"2,136,811.00",63,-2.50,3.00,-0.84,1.02,-0.07,334.31,355.57,590.00,292.00
93,LBBL,Lumbini Bikas Bank Limited,41.24,311.00,314.80,307.20,314.70,312.24,"14,194.00",313.00,"4,431,914.90",62,1.70,7.60,0.54,2.47,0.78,361.94,372.91,577.00,290.10
94,LBL,Laxmi Bank Limited,42.51,189.40,191.20,189.20,189.50,190.18,"10,895.00",190.70,"2,071,958.20",49,-1.20,2.00,-0.63,1.06,-0.36,199.25,209.56,330.00,185.50
95,LEC,Liberty Energy Company Limited,36.19,203.80,211.00,203.80,208.00,205.68,"1,880.00",207.80,"386,680.00",31,0.20,7.20,0.10,3.53,1.11,241.87,258.67,443.00,203.00
96,LEMF,Laxmi Equity Fund,23.41,7.61,7.61,7.43,7.43,7.53,"9,789.00",7.57,"73,738.87",10,-0.14,0.18,-1.85,2.42,-1.38,8.56,9.13,11.17,7.24
97,LICN,Life Insurance Corporation Nepal Limited,25.53,"1,356.00","1,398.00","1,356.00","1,374.00","1,363.95","1,703.00","1,378.00","2,322,800.00",35,-4.00,42.00,-0.29,3.10,0.73,"1,378.85","1,441.55","2,493.00","1,065.00"
98,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,32.85,"1,000.00","1,025.00",998.70,"1,025.00","1,003.24",286.00,"1,009.80","286,927.20",9,15.20,26.30,1.51,2.63,2.12,"1,207.20","1,225.09","1,747.00",978.10
99,LUK,Laxmi Unnati Kosh,41.93,7.66,7.66,7.66,7.66,7.66,100.00,7.80,766.00,1,-0.14,0.00,-1.79,0.00,0.00,8.55,8.99,10.80,7.52
100,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,39.52,213.30,214.80,211.00,212.10,212.36,"13,700.00",217.40,"2,909,289.50",177,-5.30,3.80,-2.44,1.80,-0.12,226.47,244.94,505.00,100.00
101,MBL,Machhapuchchhre Bank Limited,37.81,208.00,211.80,205.50,211.80,207.24,"35,248.00",206.50,"7,304,708.40",108,5.30,6.30,2.57,3.07,2.15,227.97,240.10,350.30,199.00
102,MDB,Miteri Development Bank Limited,46.50,380.00,380.00,374.30,378.00,375.32,"7,612.00",382.00,"2,856,961.50",44,-4.00,5.70,-1.05,1.52,0.71,378.45,388.89,617.00,308.00
103,MEGA,Mega Bank Nepal Limited,34.82,187.20,191.00,186.70,187.00,187.20,"71,436.00",190.40,"13,373,079.80",168,-3.40,4.30,-1.79,2.30,-0.11,248.06,267.34,317.20,183.50
104,MEN,Mountain Energy Nepal Limited,23.37,711.10,711.60,700.10,703.50,707.80,783.00,710.50,"554,204.20",20,-7.00,11.50,-0.99,1.64,-0.61,787.48,843.25,"1,319.00",695.00
105,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,33.33,731.00,735.00,730.00,734.00,731.01,"3,328.00",739.00,"2,432,814.30",45,-5.00,5.00,-0.68,0.68,0.41,819.73,849.16,"1,340.20",722.00
106,MFIL,Manjushree Finance Limited,23.46,368.00,375.00,367.10,370.00,370.02,"12,867.00",370.00,"4,761,108.30",103,0.00,7.90,0.00,2.15,-0.01,425.46,438.58,"1,039.00",362.00
107,MHL,Mandakini Hydropower Limited,38.51,299.90,299.90,295.10,298.00,297.60,"3,330.00",306.00,"991,010.00",37,-8.00,4.80,-2.61,1.63,0.13,-,-,436.00,237.30
108,MHNL,Mountain Hydro Nepal Limited,23.28,235.00,239.60,231.50,233.00,233.37,"6,889.00",239.00,"1,607,660.50",44,-6.00,8.10,-2.51,3.50,-0.16,263.44,283.62,551.30,212.00
109,MKJC,Mailung Khola Jal Vidhyut Company Limited,34.44,376.00,413.00,376.00,386.00,384.63,"6,854.00",383.00,"2,636,221.50",46,3.00,37.00,0.78,9.84,0.36,449.98,467.78,733.90,372.60
110,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,24.30,803.00,831.40,803.00,831.40,826.25,180.00,815.10,"148,725.00",8,16.30,28.40,2.00,3.54,0.62,923.72,949.79,"1,661.00",790.00
111,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,34.79,990.00,"1,002.00",963.70,"1,002.00",976.32,532.00,990.00,"519,400.80",15,12.00,38.30,1.21,3.97,2.56,"1,155.47","1,218.68","1,963.50",963.00
112,MLBL,Mahalaxmi Bikas Bank Limited,28.99,298.00,301.00,297.00,299.00,299.37,"17,629.00",300.00,"5,277,615.60",113,-1.00,4.00,-0.33,1.35,-0.12,367.16,374.26,589.00,297.00
113,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,39.19,926.10,940.00,920.30,920.30,928.62,340.00,945.00,"315,730.50",15,-24.70,19.70,-2.61,2.14,-0.90,"1,106.59","1,123.28","1,695.00",872.00
114,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,29.36,"3,800.00","3,875.00","3,800.00","3,810.00","3,823.68",740.00,"3,821.00","2,829,524.50",46,-11.00,75.00,-0.29,1.97,-0.36,"3,792.62","3,678.32","4,270.00","3,156.00"
115,MMF1,Mega Mutual Fund - 1,40.40,6.83,7.05,6.75,7.04,7.02,"14,900.00",6.96,"104,597.00",19,0.08,0.30,1.15,4.44,0.29,7.55,7.77,9.86,6.75
116,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,40.99,906.00,960.80,900.10,919.70,922.16,"8,990.00",889.00,"8,290,194.70",124,30.70,60.70,3.45,6.74,-0.27,997.71,"1,044.51","1,569.00",852.00
117,MNBBL,Muktinath Bikas Bank Limited,27.54,414.90,414.90,407.00,409.90,409.14,"19,091.00",415.00,"7,810,960.60",159,-5.10,7.90,-1.23,1.94,0.18,432.27,438.78,603.00,368.00
118,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,28.15,992.00,"1,026.00",991.00,"1,026.00",999.97,519.00,990.00,"518,984.00",10,36.00,35.00,3.64,3.53,2.54,"1,105.78","1,142.01","1,919.90",960.00
119,NABBC,Narayani Development Bank Limited,46.32,350.00,357.00,346.30,357.00,353.46,"1,751.00",352.00,"618,916.20",18,5.00,10.70,1.42,3.09,0.99,397.08,392.32,690.60,317.70
120,NABIL,Nabil Bank Limited,41.08,809.00,811.00,800.10,810.00,804.92,"66,052.00",807.00,"53,166,698.00",724,3.00,10.90,0.37,1.36,0.63,817.06,842.60,"1,570.80",726.00
121,NADEP,NADEP Laghubitta Bittiya Sanstha Limited,30.47,650.00,650.00,638.00,640.10,641.07,"4,828.00",644.00,"3,095,101.80",67,-3.90,12.00,-0.61,1.88,-0.15,743.85,719.97,883.10,638.00
122,NBF2,Nabil Balanced Fund - 2,44.05,7.60,7.67,7.46,7.66,7.56,"8,500.00",7.75,"64,239.00",7,-0.09,0.21,-1.16,2.82,1.34,9.26,9.73,11.85,7.45
123,NBF3,Nabil Balanced Fund III,44.31,7.08,7.30,7.08,7.10,7.15,"11,861.00",7.16,"84,787.28",15,-0.06,0.22,-0.84,3.11,-0.68,7.97,8.19,10.03,7.08
124,NBL,Nepal Bank Limited,25.47,271.80,271.80,265.00,269.80,268.64,"41,644.00",266.50,"11,187,049.80",237,3.30,6.80,1.24,2.57,0.43,281.78,288.92,402.00,259.10
125,NCCB,Nepal Credit & Commerce Bank Limited,35.84,180.00,181.00,175.70,176.70,176.83,"62,181.00",178.50,"10,995,561.30",188,-1.80,5.30,-1.01,3.02,-0.07,204.85,218.14,305.00,175.70
