SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
51,GBILD86/87,8.5% Global IME Bank Ltd. Debenture 2086/87,62.55,750.00,750.00,750.00,750.00,750.00,25.00,761.00,"18,750.00",1,-11.00,0.00,-1.45,0.00,0.00,0.00,0.00,"1,000.00",735.00
52,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Limited,37.90,665.00,679.00,640.00,640.00,660.25,"15,691.00",667.00,"10,360,051.60",113,-27.00,39.00,-4.05,6.09,-3.16,671.05,703.00,"1,120.00",566.00
53,GFCL,Goodwill Finance Company Limited,39.63,501.00,520.20,501.00,505.00,511.14,"20,223.00",503.00,"10,336,852.80",153,2.00,19.20,0.40,3.83,-1.22,485.64,469.28,735.00,358.00
54,GHL,Ghalemdi Hydro Limited,45.31,288.00,289.00,271.00,275.00,277.78,"69,792.00",286.00,"19,387,066.50",391,-11.00,18.00,-3.85,6.64,-1.01,210.42,212.49,397.80,164.20
55,GIBF1,Global IME Balance Fund-I,48.55,8.54,8.69,8.40,8.69,8.53,"1,200.00",8.71,"10,232.00",8,-0.02,0.29,-0.23,3.45,1.88,0.00,0.00,10.00,7.55
56,GILB,Global IME Laghubitta Bittiya Sanstha Limited,45.10,"1,186.00","1,205.00","1,164.60","1,165.10","1,182.83","4,838.00","1,200.00","5,722,536.60",87,-34.90,40.40,-2.91,3.47,-1.52,"1,236.58","1,250.62","1,877.00","1,105.00"
57,GIMES1,Global IME Samunnat Scheme 1,48.07,9.86,10.00,9.86,9.99,9.96,"90,629.00",9.90,"902,234.27",22,0.09,0.14,0.91,1.42,0.35,9.01,9.46,12.50,8.08
58,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,36.58,861.00,865.00,838.60,865.00,849.51,339.00,873.00,"287,983.00",12,-8.00,26.40,-0.92,3.15,1.79,914.63,965.37,"1,488.00",738.00
59,GLH,Greenlife Hydropower Limited,50.73,312.00,315.00,300.00,310.00,305.55,"9,731.00",312.00,"2,973,341.60",195,-2.00,15.00,-0.64,5.00,1.43,275.63,300.75,524.00,219.00
60,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,46.27,963.00,963.00,907.10,910.00,920.40,"1,843.00",944.50,"1,696,290.50",34,-34.50,55.90,-3.65,6.16,-1.14,895.57,929.38,"1,510.00",750.00
61,GMFIL,Guheswori Merchant Banking & Finance Limited,47.79,367.00,382.50,360.00,363.00,373.18,"28,981.00",370.00,"10,815,035.50",113,-7.00,22.50,-1.89,6.25,-2.80,341.02,325.37,523.20,223.90
62,GRDBL,Green Development Bank Limited,43.28,291.70,291.70,277.40,283.00,282.26,"10,233.00",286.00,"2,888,370.70",68,-3.00,14.30,-1.05,5.16,0.26,251.71,248.13,419.90,182.00
63,GUFL,Gurkhas Finance Limited,42.90,597.70,620.00,583.10,585.00,599.13,"51,017.00",586.00,"30,565,647.00",451,-1.00,36.90,-0.17,6.33,-2.41,551.96,509.73,852.60,357.00
64,GVL,Green Ventures Limited,52.10,488.00,497.70,459.00,459.00,475.22,"96,935.00",488.00,"46,065,711.00",932,-29.00,38.70,-5.94,8.43,-3.53,334.75,323.61,500.00,255.10
65,HBL,Himalayan Bank Limited,37.11,312.10,331.00,307.00,313.50,314.66,"25,499.00",306.00,"8,023,608.20",135,7.50,24.00,2.45,7.82,-0.37,325.73,346.29,505.00,290.00
66,HDHPC,Himal Dolakha Hydropower Company Limited,45.01,255.00,255.00,238.10,240.00,244.20,"196,625.00",250.00,"48,014,897.80",670,-10.00,16.90,-4.00,7.10,-1.75,196.89,203.20,373.90,161.00
67,HDL,Himalayan Distillery Limited,47.87,"2,719.00","2,720.00","2,675.00","2,678.00","2,699.00","20,820.00","2,694.00","56,193,125.60",762,-16.00,45.00,-0.59,1.68,-0.78,"3,554.37","3,480.39","4,950.00","2,569.10"
68,HEI,Himalayan Everest Insurance Limited,42.11,452.00,457.80,440.00,444.90,445.87,"40,450.00",449.00,"18,035,426.10",182,-4.10,17.80,-0.91,4.05,-0.22,0.00,0.00,525.00,345.00
69,HEIP,Himalayan Everest Insurance Limited Promoter,37.86,296.90,296.90,274.80,289.50,281.30,"5,030.00",302.90,"1,414,955.80",23,-13.40,22.10,-4.42,8.04,2.83,0.00,0.00,367.40,214.20
70,HHL,Himalayan Hydropower Limited,55.21,322.00,322.00,292.30,292.50,300.52,"64,224.00",317.20,"19,300,674.40",633,-24.70,29.70,-7.79,10.16,-2.74,0.00,0.00,362.10,202.00
71,HIDCL,Hydroelectricity Investment and Development Company Limited,44.30,224.00,224.00,214.00,215.40,217.34,"165,290.00",221.00,"35,923,479.50",878,-5.60,10.00,-2.53,4.67,-0.90,188.76,198.88,366.00,159.80
72,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,46.06,119.00,120.70,113.00,115.80,115.56,"216,787.00",117.80,"25,052,631.70",296,-2.00,7.70,-1.70,6.81,0.20,0.00,0.00,126.40,95.00
73,HPPL,Himalayan Power Partner Limited,47.40,330.00,330.00,313.40,325.00,322.97,"34,843.00",327.00,"11,253,387.60",146,-2.00,16.60,-0.61,5.30,0.62,312.65,325.80,540.00,217.60
74,HURJA,Himalaya Urja Bikas Company Limited,48.25,403.00,411.00,396.00,399.00,401.71,"67,492.00",411.20,"27,112,096.30",236,-12.20,15.00,-2.97,3.79,-0.68,240.62,246.49,554.80,190.50
75,ICFC,ICFC Finance Limited,41.47,482.70,495.00,472.20,472.20,483.00,"28,562.00",486.00,"13,795,501.40",217,-13.80,22.80,-2.84,4.83,-2.29,471.10,460.92,785.00,363.00
76,IGI,IME General Insurance Limited,39.62,494.00,495.90,471.00,472.00,482.94,"24,339.00",487.00,"11,754,201.50",165,-15.00,24.90,-3.08,5.29,-2.32,395.58,406.54,"1,266.10",333.20
77,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,48.50,"1,000.00","1,022.00",993.00,995.00,"1,004.24","4,012.00","1,007.10","4,029,001.90",79,-12.10,29.00,-1.20,2.92,-0.93,951.82,961.72,"1,500.00",849.00
78,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,48.20,"3,445.00","3,460.00","3,376.10","3,400.00","3,411.26","3,130.00","3,447.00","10,677,255.50",126,-47.00,83.90,-1.36,2.49,-0.33,"3,143.17","2,797.72","3,770.00",318.60
79,JBBL,Jyoti Bikash Bank Limited,43.09,317.00,318.00,306.80,308.00,312.37,"121,384.00",323.00,"37,916,341.50",587,-15.00,11.20,-4.64,3.65,-1.42,293.94,300.94,487.00,248.00
80,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,49.10,"2,931.00","2,932.00","2,884.00","2,885.00","2,906.12","6,869.00","2,910.00","19,962,154.10",311,-25.00,48.00,-0.86,1.66,-0.73,"2,706.02","2,752.19","5,368.00","2,430.00"
81,JFL,Janaki Finance Company Limited,39.20,427.00,437.00,419.20,420.30,427.82,"18,265.00",426.00,"7,814,064.40",130,-5.70,17.80,-1.34,4.25,-1.79,395.92,389.39,713.00,305.00
82,JOSHI,Joshi Hydropower Development Company Limited,46.08,257.00,263.00,246.00,246.00,250.84,"41,068.00",257.00,"10,301,597.70",176,-11.00,17.00,-4.28,6.91,-1.97,205.40,208.19,352.00,164.80
83,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,36.98,"1,677.00","1,677.00","1,600.00","1,632.00","1,626.18","1,060.00","1,644.80","1,723,753.50",38,-12.80,77.00,-0.78,4.81,0.36,"1,707.44","1,765.34","2,580.00","1,537.00"
84,KBL,Kumari Bank Limited,61.05,193.30,208.50,193.30,208.50,207.40,"1,325,093.00",189.56,"274,828,832.30","3,506",18.94,15.20,9.99,7.86,0.53,198.07,208.11,280.00,176.50
85,KBLD86,10.25% Kumari Bank Debenture 2086,52.75,909.70,909.70,892.00,892.00,893.61,110.00,928.20,"98,297.00",2,-36.20,17.70,-3.90,1.98,-0.18,"1,016.64",0.00,"1,033.90",892.00
86,KDBY,Kumari Dhanabriddhi Yojana,44.99,8.84,9.02,8.56,8.77,8.68,"6,800.00",9.02,"59,033.00",32,-0.25,0.46,-2.77,5.37,1.01,0.00,0.00,10.43,7.46
87,KEF,Kumari Equity Fund,41.67,8.80,9.03,8.80,8.95,8.99,"27,760.00",8.86,"249,676.20",28,0.09,0.23,1.02,2.61,-0.49,8.39,8.56,10.07,7.73
88,KKHC,Khani Khola Hydropower Company Limited,43.14,270.00,270.00,253.00,257.00,259.16,"19,485.00",269.00,"5,049,683.80",134,-12.00,17.00,-4.46,6.72,-0.84,203.12,208.89,351.90,163.80
89,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,42.04,"1,374.10","1,420.00","1,374.10","1,393.10","1,400.04",610.00,"1,400.00","854,027.00",52,-6.90,45.90,-0.49,3.34,-0.50,0.00,0.00,"1,870.00",303.20
90,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),34.44,883.00,883.00,855.40,882.00,867.64,532.00,866.00,"461,586.00",18,16.00,27.60,1.85,3.23,1.63,866.97,930.71,"1,728.90",750.00
91,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,38.55,"1,040.40","1,061.00","1,030.00","1,032.00","1,043.86","2,970.00","1,020.00","3,100,258.00",102,12.00,31.00,1.18,3.01,-1.15,992.84,"1,037.77","1,393.00",852.80
92,KPCL,Kalika Power Company Limited,44.83,383.00,396.00,382.20,387.00,388.25,"11,624.00",387.00,"4,513,062.10",62,0.00,13.80,0.00,3.61,-0.32,353.66,367.59,575.00,289.00
93,KRBL,Karnali Development Bank Limited,42.08,304.00,315.00,300.00,303.00,307.11,"40,050.00",308.00,"12,299,582.40",167,-5.00,15.00,-1.62,5.00,-1.36,250.19,254.40,495.00,198.90
94,KSBBL,Kamana Sewa Bikas Bank Limited,47.17,357.70,364.00,347.10,349.00,353.24,"125,414.00",365.00,"44,301,603.50",524,-16.00,16.90,-4.38,4.87,-1.22,332.88,345.17,585.40,292.00
95,LBBL,Lumbini Bikas Bank Limited,47.39,380.00,381.00,362.00,364.00,371.09,"54,989.00",380.00,"20,406,125.00",252,-16.00,19.00,-4.21,5.25,-1.95,364.02,364.84,571.00,290.10
96,LBL,Laxmi Bank Limited,36.87,205.90,210.00,201.30,201.90,204.21,"66,339.00",201.90,"13,547,125.40",227,0.00,8.70,0.00,4.32,-1.14,200.05,204.93,319.00,185.50
97,LEC,Liberty Energy Company Limited,51.65,300.00,306.00,284.00,284.00,292.73,"49,821.00",306.00,"14,584,212.10",283,-22.00,22.00,-7.19,7.75,-3.07,243.26,251.04,443.00,203.00
98,LEMF,Laxmi Equity Fund,51.59,9.60,9.60,9.27,9.50,9.38,"80,381.00",9.43,"754,326.37",10,0.07,0.33,0.74,3.56,1.22,8.38,8.94,11.17,7.24
99,LICN,Life Insurance Corporation Nepal Limited,37.61,"1,560.50","1,564.00","1,520.00","1,520.00","1,539.99","5,922.00","1,530.00","9,119,848.40",100,-10.00,44.00,-0.65,2.89,-1.32,"1,391.80","1,403.11","2,493.00","1,065.00"
100,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,43.04,"1,195.00","1,245.00","1,195.00","1,211.00","1,205.22","3,095.00","1,200.00","3,730,159.50",30,11.00,50.00,0.92,4.18,0.48,"1,200.53","1,211.16","1,696.00",978.10
101,LUK,Laxmi Unnati Kosh,51.76,9.02,9.02,8.82,8.84,8.87,"18,500.00",9.20,"164,013.00",15,-0.36,0.20,-3.91,2.27,-0.29,8.38,8.81,10.75,7.52
102,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,51.61,333.20,338.60,319.00,322.00,326.87,"76,165.00",340.00,"24,896,248.60","1,008",-18.00,19.60,-5.29,6.14,-1.51,233.02,240.14,488.00,193.30
103,MBL,Machhapuchchhre Bank Limited,44.38,251.00,258.80,247.40,248.00,250.43,"69,434.00",247.00,"17,388,363.90",235,1.00,11.40,0.40,4.61,-0.98,228.09,236.46,342.00,199.00
104,MDB,Miteri Development Bank Limited,38.26,400.10,415.00,400.00,405.90,403.47,"18,785.00",408.00,"7,579,184.70",79,-2.10,15.00,-0.51,3.75,0.60,384.11,382.99,605.00,308.00
105,MEN,Mountain Energy Nepal Limited,39.06,830.00,841.00,798.00,815.00,815.26,"7,925.00",830.00,"6,460,905.00",116,-15.00,43.00,-1.81,5.39,-0.03,786.91,820.31,"1,279.00",692.00
106,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,37.51,763.00,800.00,760.00,764.00,771.26,"4,996.00",762.00,"3,853,211.00",80,2.00,40.00,0.26,5.26,-0.95,811.90,832.68,"1,280.00",722.00
107,MFIL,Manjushree Finance Limited,43.47,471.00,482.00,465.00,469.00,475.80,"55,466.00",462.00,"26,390,711.70",345,7.00,17.00,1.52,3.66,-1.45,427.61,432.84,764.40,362.00
108,MFLD85,9.5%  Manjushree Finance Ltd. Debenture 2085,50.56,838.00,838.00,838.00,838.00,838.00,50.00,854.10,"41,900.00",1,-16.10,0.00,-1.89,0.00,0.00,915.05,950.24,949.00,805.10
109,MHL,Mandakini Hydropower Limited,43.35,387.00,395.30,370.70,394.80,384.12,"21,325.00",387.00,"8,191,410.00",284,7.80,24.60,2.02,6.64,2.70,0.00,0.00,436.00,237.30
110,MHNL,Mountain Hydro Nepal Limited,50.52,340.00,342.10,324.00,325.00,331.96,"80,754.00",339.80,"26,807,230.10",312,-14.80,18.10,-4.36,5.59,-2.14,267.01,276.65,549.00,212.00
111,MKJC,Mailung Khola Jal Vidhyut Company Limited,49.81,488.50,538.50,466.00,538.50,487.36,"25,843.00",498.40,"12,594,754.30",279,40.10,72.50,8.05,15.56,9.50,448.50,457.25,733.90,372.60
112,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,36.95,910.00,920.00,907.00,915.00,910.55,213.00,912.00,"193,948.00",22,3.00,13.00,0.33,1.43,0.49,921.10,930.29,"1,550.00",790.00
113,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,39.34,"1,172.00","1,172.00","1,148.60","1,148.60","1,155.82",656.00,"1,179.00","758,218.00",16,-30.40,23.40,-2.58,2.04,-0.63,"1,138.94","1,189.35","1,846.00",963.00
114,MLBL,Mahalaxmi Bikas Bank Limited,47.91,352.00,365.00,346.10,346.10,353.02,"69,031.00",359.00,"24,369,415.30",373,-12.90,18.90,-3.59,5.46,-2.00,364.84,367.78,580.00,297.00
115,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,39.06,"1,090.00","1,105.00","1,090.00","1,100.00","1,097.57",568.00,"1,110.00","623,420.00",31,-10.00,15.00,-0.90,1.38,0.22,"1,107.77","1,104.53","1,600.00",872.00
116,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,56.62,"4,160.00","4,173.00","4,117.00","4,139.00","4,137.69","2,476.00","4,115.10","10,244,924.00",96,23.90,56.00,0.58,1.36,0.03,"3,855.98","3,721.14","4,329.60","3,156.00"
117,MMF1,Mega Mutual Fund - 1,51.19,8.38,8.65,8.22,8.65,8.39,"40,570.00",8.55,"340,434.00",39,0.10,0.43,1.17,5.23,2.99,7.52,7.69,9.42,6.75
118,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,36.44,835.00,855.10,827.00,835.00,841.15,"2,174.00",842.00,"1,828,649.40",41,-7.00,28.10,-0.83,3.40,-0.74,976.50,"1,015.03","1,494.00",827.00
119,MNBBL,Muktinath Bikas Bank Limited,38.87,426.90,426.90,416.00,417.00,420.17,"38,678.00",420.00,"16,251,310.20",276,-3.00,10.90,-0.71,2.62,-0.76,432.93,435.11,596.00,368.00
120,MNBBLP,Muktinath Bikas Bank Limited Promoter Share,45.12,237.00,237.00,237.00,237.00,237.00,"15,000.00",237.00,"3,555,000.00",1,0.00,0.00,0.00,0.00,0.00,238.49,0.00,280.00,237.00
121,MPFL,Multipurpose Finance Company Limited,41.39,354.90,356.00,341.10,341.10,346.65,"14,812.00",348.00,"5,134,613.70",89,-6.90,14.90,-1.98,4.37,-1.63,319.83,301.17,469.20,206.10
122,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,49.59,"1,232.00","1,244.00","1,207.80","1,244.00","1,230.89",550.00,"1,250.10","676,992.00",16,-6.10,36.20,-0.49,3.00,1.05,"1,110.83","1,125.71","1,700.00",960.00
