SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
31,CLBSL,Civil Laghubitta Bittiya Sanstha Limited,31.45,575.00,581.00,551.00,573.10,575.39,197.00,570.00,"113,352.00",10,3.10,30.00,0.54,5.44,-0.40,769.27,803.80,"1,018.00",551.00
32,CMF1,Citizens Mutual Fund-1,22.27,6.96,7.28,6.96,7.28,7.22,"1,150.00",7.10,"8,307.00",4,0.18,0.32,2.54,4.60,0.78,7.94,8.09,9.96,6.75
33,CMF2,Citizens Mutual Fund - 2,35.75,7.80,7.94,7.80,7.94,7.90,650.00,7.80,"5,133.00",5,0.14,0.14,1.79,1.79,0.54,8.09,8.39,10.36,7.03
34,CORBL,Corporate Development Bank Limited,26.78,295.80,300.00,278.70,292.00,291.16,895.00,290.00,"260,591.00",21,2.00,21.30,0.69,7.64,0.29,295.29,301.37,524.00,211.30
35,CZBIL,Citizens Bank International Limited,34.12,170.00,171.90,169.00,170.80,170.77,"18,249.00",170.40,"3,116,405.40",138,0.40,2.90,0.23,1.72,0.02,187.06,191.91,267.70,169.00
36,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,34.59,654.00,660.00,654.00,659.00,657.20,"1,745.00",655.00,"1,146,822.30",38,4.00,6.00,0.61,0.92,0.27,898.78,929.86,"1,178.00",630.00
37,DHPL,Dibyashwari Hydropower Company Limited,34.88,212.00,212.00,205.00,209.00,208.36,"5,712.00",212.00,"1,190,131.30",45,-3.00,7.00,-1.42,3.41,0.31,204.15,206.63,286.00,160.10
38,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,32.56,725.00,730.00,716.00,730.00,724.50,100.00,725.60,"72,450.00",10,4.40,14.00,0.61,1.96,0.75,0.00,0.00,"1,662.00",177.70
39,DORDI,Dordi Khola Hydropower Company Limited,35.73,286.00,299.00,281.10,286.20,289.56,"8,366.00",285.10,"2,422,474.00",147,1.10,17.90,0.39,6.37,-1.17,275.40,0.00,408.00,217.00
40,EBL,Everest Bank Limited,36.31,490.00,490.00,480.60,481.00,484.33,"18,201.00",481.80,"8,815,303.30",126,-0.80,9.40,-0.17,1.96,-0.69,499.65,494.22,558.90,411.00
41,EBLD86,8.5% Everest Bank Debenture,38.94,770.00,780.00,770.00,780.00,778.11,172.00,765.00,"133,835.00",5,15.00,10.00,1.96,1.30,0.24,0.00,0.00,"1,000.00",725.00
42,EDBL,Excel Development Bank Limited,32.54,287.60,288.40,273.40,281.00,279.93,"22,929.00",283.00,"6,418,473.40",105,-2.00,15.00,-0.71,5.49,0.38,322.47,331.72,449.00,273.40
43,EHPL,Eastern Hydropower Limited,25.98,390.90,402.90,382.50,382.90,390.74,"3,265.00",398.80,"1,275,777.60",57,-15.90,20.40,-3.99,5.33,-2.05,0.00,0.00,508.00,216.00
44,ENL,Emerging Nepal Limited,33.52,636.50,662.10,612.00,632.50,654.49,630.00,624.10,"412,326.00",15,8.40,50.10,1.35,8.19,-3.48,633.03,658.64,"1,150.00",535.00
45,FMDBL,First Microfinance Laghubitta Bittiya Sanstha Limited,36.94,509.10,522.20,509.10,519.00,514.37,"9,594.00",512.00,"4,934,864.50",83,7.00,13.10,1.37,2.57,0.89,637.00,657.34,780.00,503.00
46,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,33.13,"1,215.00","1,217.90","1,190.00","1,195.00","1,199.14","1,371.00","1,195.00","1,644,019.80",51,0.00,27.90,0.00,2.34,-0.35,"2,066.46","2,241.20","2,950.00","1,130.10"
47,GBBD85,8.75% Garima Debenture 2085,31.79,774.00,774.00,774.00,774.00,774.00,25.00,773.00,"19,350.00",1,1.00,0.00,0.13,0.00,0.00,0.00,0.00,"1,000.00",722.50
48,GBBL,Garima Bikas Bank Limited,23.87,350.00,351.00,346.00,348.00,349.20,"8,110.00",344.50,"2,832,009.30",70,3.50,5.00,1.02,1.45,-0.34,370.31,377.05,442.00,318.00
49,GBIME,Global IME Bank Limited,39.08,181.90,182.80,178.10,181.90,180.74,"64,332.00",180.30,"11,627,328.00",488,1.60,4.70,0.89,2.64,0.64,254.80,278.79,316.00,178.10
50,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Limited,30.46,453.90,453.90,448.00,450.00,449.54,"1,066.00",453.90,"479,209.50",26,-3.90,5.90,-0.86,1.32,0.10,584.17,639.20,900.00,435.60
51,GFCL,Goodwill Finance Company Limited,20.05,435.00,435.00,422.10,429.90,427.98,176.00,426.50,"75,323.80",7,3.40,12.90,0.80,3.06,0.45,463.37,480.45,634.00,358.00
52,GHL,Ghalemdi Hydro Limited,26.58,263.30,268.50,259.00,260.00,260.08,"25,809.00",258.30,"6,712,346.80",139,1.70,9.50,0.66,3.67,-0.03,231.98,227.27,309.00,164.20
53,GIBF1,Global IME Balance Fund-I,25.21,7.50,7.61,7.50,7.61,7.58,"1,700.00",7.64,"12,893.00",11,-0.03,0.11,-0.39,1.47,0.34,0.00,0.00,10.00,7.50
54,GILB,Global IME Laghubitta Bittiya Sanstha Limited,42.53,839.00,839.00,792.90,800.00,801.77,"3,110.00",856.00,"2,493,512.50",80,-56.00,46.10,-6.54,5.81,-0.22,"1,076.24","1,155.33","1,505.40",665.10
55,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,37.76,705.60,720.00,705.60,720.00,710.77,43.00,720.00,"30,563.00",4,0.00,14.40,0.00,2.04,1.28,808.37,878.45,"1,260.00",664.00
56,GLH,Greenlife Hydropower Limited,24.10,265.00,279.80,265.00,273.00,270.40,"2,888.00",270.00,"780,915.90",63,3.00,14.80,1.11,5.58,0.95,274.61,286.36,450.00,219.00
57,GLICL,Gurans Life Insurance Company Limited,24.47,353.10,365.00,353.10,360.00,359.62,"11,650.00",359.90,"4,189,624.50",65,0.10,11.90,0.03,3.37,0.10,541.60,549.76,627.90,353.10
58,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,29.57,660.00,680.90,660.00,680.90,673.47,55.00,668.30,"37,040.70",4,12.60,20.90,1.89,3.17,1.09,810.80,866.63,"1,200.00",660.00
59,GMFIL,Guheswori Merchant Banking & Finance Limited,30.22,301.00,304.00,292.40,292.40,298.29,"2,130.00",297.00,"635,355.00",25,-4.60,11.60,-1.55,3.97,-2.01,330.42,336.33,423.00,223.90
60,GRDBL,Green Development Bank Limited,28.25,236.00,257.50,235.50,245.50,240.84,"1,334.00",237.00,"321,279.50",23,8.50,22.00,3.59,9.34,1.90,251.66,253.88,316.00,182.00
61,GUFL,Gurkhas Finance Limited,32.76,485.00,488.00,470.40,483.00,482.81,"8,578.00",480.00,"4,141,552.80",83,3.00,17.60,0.63,3.74,0.04,531.81,540.68,715.00,357.00
62,GVL,Green Ventures Limited,33.63,396.00,403.10,390.00,400.00,398.87,"10,405.00",396.00,"4,150,205.50",150,4.00,13.10,1.01,3.36,0.28,368.88,362.58,511.00,255.10
63,HBL,Himalayan Bank Limited,38.16,216.00,221.00,215.00,218.50,217.72,"20,244.00",216.00,"4,407,468.20",148,2.50,6.00,1.16,2.79,0.36,300.56,306.95,505.00,212.00
64,HDHPC,Himal Dolakha Hydropower Company Limited,27.54,209.90,211.00,205.00,207.00,207.85,"37,850.00",208.00,"7,867,111.80",196,-1.00,6.00,-0.48,2.93,-0.41,202.05,206.05,283.00,161.00
65,HDL,Himalayan Distillery Limited,33.63,"1,850.10","1,880.00","1,840.00","1,851.00","1,848.13","12,172.00","1,845.00","22,495,413.70",356,6.00,40.00,0.33,2.17,0.16,"3,017.96","3,193.53","4,323.00","1,806.60"
66,HEI,Himalayan Everest Insurance Limited,28.75,410.00,414.80,406.30,414.80,410.16,"2,755.00",409.00,"1,130,004.50",22,5.80,8.50,1.42,2.09,1.12,403.43,0.00,525.00,345.00
67,HEIP,Himalayan Everest Insurance Limited Promoter,29.65,265.00,265.00,257.50,257.50,261.90,440.00,265.00,"115,236.20",4,-7.50,7.50,-2.83,2.91,-1.71,272.25,0.00,367.40,214.20
68,HHL,Himalayan Hydropower Limited,30.07,269.00,278.00,267.00,277.00,271.80,"3,940.00",272.00,"1,070,875.00",134,5.00,11.00,1.84,4.12,1.88,256.28,0.00,362.10,202.00
69,HIDCL,Hydroelectricity Investment and Development Company Limited,29.76,183.00,187.00,181.50,184.00,184.36,"45,696.00",185.00,"8,424,505.90",335,-1.00,5.50,-0.54,3.03,-0.20,185.97,192.20,280.80,159.80
70,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,35.62,99.00,100.00,97.30,99.00,98.24,"15,038.00",98.70,"1,477,270.90",42,0.30,2.70,0.30,2.77,0.77,101.43,0.00,126.40,95.00
71,HPPL,Himalayan Power Partner Limited,29.38,275.00,282.70,275.00,278.00,279.22,"3,629.00",274.00,"1,013,299.00",41,4.00,7.70,1.46,2.80,-0.44,291.88,313.23,470.00,217.60
72,HURJA,Himalaya Urja Bikas Company Limited,37.70,305.00,305.00,294.00,297.10,300.17,"8,282.00",300.00,"2,485,985.40",72,-2.90,11.00,-0.97,3.74,-1.03,283.94,273.44,443.40,190.50
73,ICFC,ICFC Finance Limited,28.62,395.00,400.00,391.00,395.00,397.29,"4,923.00",397.20,"1,955,871.00",79,-2.20,9.00,-0.55,2.30,-0.58,442.93,461.11,585.00,363.00
74,IGI,IME General Insurance Limited,33.24,383.00,383.50,373.00,376.40,376.15,"16,767.00",376.50,"6,306,965.50",111,-0.10,10.50,-0.03,2.82,0.07,401.21,402.91,627.00,333.20
75,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,34.89,610.00,620.20,590.00,605.10,599.87,"1,398.00",610.00,"838,619.00",36,-4.90,30.20,-0.80,5.12,0.86,855.39,902.20,"1,162.80",590.00
76,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,32.37,"1,766.00","1,790.00","1,761.00","1,764.00","1,768.52",251.00,"1,766.00","443,898.00",22,-2.00,29.00,-0.11,1.65,-0.26,"3,009.77","2,956.34","3,770.00",455.40
77,JBBL,Jyoti Bikash Bank Limited,32.57,261.10,266.30,256.00,258.80,260.80,"10,224.00",256.00,"2,666,439.50",77,2.80,10.30,1.09,4.02,-0.77,284.00,291.08,402.90,248.00
78,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,33.64,"1,415.00","1,443.00","1,409.00","1,416.10","1,420.18","2,208.00","1,415.00","3,135,751.90",102,1.10,34.00,0.08,2.41,-0.29,"2,467.04","2,553.75","3,150.00","1,377.00"
79,JFL,Janaki Finance Company Limited,30.62,353.00,360.00,348.00,353.00,350.35,"3,387.00",357.00,"1,186,643.00",30,-4.00,12.00,-1.12,3.45,0.75,384.37,392.55,527.00,305.00
80,JOSHI,Joshi Hydropower Development Company Limited,36.44,250.10,257.00,250.00,254.90,254.28,"13,529.00",255.00,"3,440,122.30",69,-0.10,7.00,-0.04,2.80,0.24,226.23,223.43,318.00,164.80
81,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,33.36,849.00,912.00,849.00,861.00,874.67,462.00,865.00,"404,098.00",15,-4.00,63.00,-0.46,7.42,-1.59,"1,483.94","1,593.73","2,285.00",833.10
82,KBL,Kumari Bank Limited,40.36,167.00,170.30,166.00,168.00,167.98,"63,176.00",168.00,"10,612,617.90",304,0.00,4.30,0.00,2.59,0.01,190.11,194.98,230.00,166.00
83,KBLPO,Kumari Bank Limited Promotor Share,33.10,110.00,110.00,110.00,110.00,110.00,"32,090.00",110.00,"3,529,900.00",1,0.00,0.00,0.00,0.00,0.00,124.87,0.00,130.00,100.00
84,KDBY,Kumari Dhanabriddhi Yojana,42.39,7.75,8.01,7.71,8.00,7.87,"3,540.00",7.90,"27,848.00",23,0.10,0.30,1.27,3.89,1.67,8.21,0.00,10.43,7.46
85,KDL,Kalinchowk Darshan Limited,40.50,349.70,377.10,349.70,377.10,375.63,523.00,342.90,"196,456.00",56,34.20,27.40,9.97,7.84,0.39,0.00,0.00,377.10,134.40
86,KEF,Kumari Equity Fund,30.89,7.95,8.10,7.94,7.94,7.96,"1,700.00",7.95,"13,535.00",10,-0.01,0.16,-0.13,2.02,-0.27,8.22,8.40,10.07,7.62
87,KKHC,Khani Khola Hydropower Company Limited,30.15,228.00,233.00,222.00,223.00,225.00,"4,408.00",224.80,"991,805.70",49,-1.80,11.00,-0.80,4.95,-0.90,214.22,215.67,288.00,163.80
88,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,25.17,835.00,835.00,823.20,823.30,829.88,81.00,840.00,"67,220.00",7,-16.70,11.80,-1.99,1.43,-0.80,0.00,0.00,"1,870.00",303.20
89,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),32.86,610.00,611.00,595.00,611.00,599.56,160.00,607.00,"95,930.00",8,4.00,16.00,0.66,2.69,1.87,786.05,831.85,"1,454.80",592.00
90,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,34.83,570.00,581.00,570.00,570.00,575.88,971.00,580.10,"559,181.70",24,-10.10,11.00,-1.74,1.93,-1.03,892.21,955.47,"1,318.80",570.00
91,KPCL,Kalika Power Company Limited,30.20,382.50,382.50,372.00,372.00,375.07,"3,969.00",375.00,"1,488,668.00",35,-3.00,10.50,-0.80,2.82,-0.83,349.68,363.25,504.00,289.00
92,KRBL,Karnali Development Bank Limited,32.15,252.90,258.80,250.00,254.80,253.06,"3,492.00",249.00,"883,687.60",33,5.80,8.80,2.33,3.52,0.68,261.58,256.83,389.00,198.90
93,KSBBL,Kamana Sewa Bikas Bank Limited,30.67,297.10,297.10,292.00,295.00,293.87,"7,233.00",291.40,"2,125,571.30",62,3.60,5.10,1.24,1.75,0.38,316.81,329.71,473.00,289.00
94,LBBL,Lumbini Bikas Bank Limited,34.72,313.00,313.00,305.00,305.00,306.82,"15,616.00",307.00,"4,791,279.70",105,-2.00,8.00,-0.65,2.62,-0.60,344.18,356.25,465.00,290.10
95,LBL,Laxmi Bank Limited,43.32,176.00,180.50,174.10,179.00,176.82,"27,440.00",175.40,"4,851,909.70",107,3.60,6.40,2.05,3.68,1.22,195.14,196.70,265.00,174.10
96,LEC,Liberty Energy Company Limited,33.72,252.00,260.00,250.60,259.00,256.87,"8,096.00",252.00,"2,079,610.50",112,7.00,9.40,2.78,3.75,0.82,249.68,253.42,368.90,203.00
97,LICN,Life Insurance Corporation Nepal Limited,35.47,"1,261.00","1,286.00","1,253.00","1,268.30","1,268.36","9,139.00","1,285.00","11,591,562.90",121,-16.70,33.00,-1.30,2.63,0.00,"1,388.00","1,401.73","2,139.00","1,065.00"
98,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,33.79,673.00,720.00,673.00,709.00,703.27,324.00,684.00,"227,861.00",14,25.00,47.00,3.65,6.98,0.81,"1,033.70","1,121.31","1,506.00",655.10
99,LUK,Laxmi Unnati Kosh,22.64,7.80,7.90,7.76,7.86,7.86,"2,900.00",7.80,"22,808.00",8,0.06,0.14,0.77,1.80,-0.06,8.09,8.41,10.43,7.52
100,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,21.06,300.10,308.00,300.10,305.00,304.20,"6,327.00",300.10,"1,924,646.00",358,4.90,7.90,1.63,2.63,0.26,260.87,254.53,350.00,193.30
101,MBL,Machhapuchchhre Bank Limited,41.45,220.00,220.00,216.00,217.30,217.93,"30,994.00",216.00,"6,754,380.00",78,1.30,4.00,0.60,1.85,-0.29,226.32,229.19,291.00,199.00
102,MDB,Miteri Development Bank Limited,19.04,353.00,359.90,353.00,359.80,355.76,852.00,353.00,"303,106.60",15,6.80,6.90,1.93,1.95,1.12,378.80,380.07,479.10,308.00
103,MEN,Mountain Energy Nepal Limited,31.00,725.00,745.00,719.00,719.00,729.70,"2,298.00",725.00,"1,676,840.00",55,-6.00,26.00,-0.83,3.62,-1.49,765.74,785.44,"1,065.00",692.00
104,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,37.54,530.00,535.00,523.00,535.00,527.09,"5,043.00",533.10,"2,658,111.50",79,1.90,12.00,0.36,2.29,1.48,716.59,766.44,"1,015.40",523.00
105,MFIL,Manjushree Finance Limited,33.95,420.00,421.00,410.00,418.50,412.98,"7,884.00",413.20,"3,255,971.40",82,5.30,11.00,1.28,2.68,1.32,430.68,434.66,550.00,362.00
106,MHL,Mandakini Hydropower Limited,27.08,348.00,384.10,348.00,371.20,357.89,"1,242.00",355.00,"444,496.10",87,16.20,36.10,4.56,10.37,3.59,357.16,0.00,436.00,237.30
107,MHNL,Mountain Hydro Nepal Limited,27.70,284.00,286.00,280.30,285.00,282.91,"3,080.00",281.00,"871,362.00",24,4.00,5.70,1.42,2.03,0.73,275.96,278.49,395.00,212.00
108,MKHC,Maya Khola Hydropower Company Limited,22.91,271.60,282.60,271.20,279.00,276.41,"11,394.00",275.60,"3,149,455.50",446,3.40,11.40,1.23,4.20,0.93,0.00,0.00,367.50,265.50
109,MKJC,Mailung Khola Jal Vidhyut Company Limited,32.05,418.00,420.00,403.90,403.90,409.28,"2,932.00",418.00,"1,200,014.60",61,-14.10,16.10,-3.37,3.99,-1.33,433.61,450.90,603.40,372.60
110,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,34.91,600.00,616.00,600.00,616.00,604.85,403.00,606.00,"243,756.00",22,10.00,16.00,1.65,2.67,1.81,832.36,883.70,"1,199.00",600.00
111,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,39.41,694.60,708.40,684.00,697.50,694.90,769.00,681.00,"534,379.00",20,16.50,24.40,2.42,3.57,0.37,998.28,"1,078.68","1,520.00",681.00
112,MLBL,Mahalaxmi Bikas Bank Limited,29.53,302.00,305.00,299.00,299.30,300.87,"16,544.00",300.00,"4,977,620.00",106,-0.70,6.00,-0.23,2.01,-0.53,336.85,353.54,446.00,297.00
113,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,30.09,755.00,769.00,740.00,754.00,747.45,110.00,761.00,"82,219.00",10,-7.00,29.00,-0.92,3.92,0.87,980.30,"1,041.02","1,350.30",727.00
114,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,28.29,"1,835.10","1,881.00","1,830.00","1,850.00","1,858.13",924.00,"1,845.00","1,716,909.90",44,5.00,51.00,0.27,2.79,-0.44,"3,469.16","3,550.91","4,329.60","1,700.00"
115,MMF1,Mega Mutual Fund - 1,37.52,7.30,7.30,7.16,7.19,7.20,"6,210.00",7.31,"44,721.90",20,-0.12,0.14,-1.64,1.96,-0.16,7.39,7.52,8.80,6.75
116,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,34.35,588.90,590.00,578.20,580.00,586.39,"1,153.00",582.20,"676,104.60",13,-2.20,11.80,-0.38,2.04,-1.10,820.87,901.97,"1,240.00",568.40
117,MNBBL,Muktinath Bikas Bank Limited,37.62,385.00,387.90,379.00,385.30,381.03,"34,453.00",383.80,"13,127,461.30",255,1.50,8.90,0.39,2.35,1.11,412.78,423.43,505.10,368.00
118,MPFL,Multipurpose Finance Company Limited,31.80,308.50,312.00,308.10,308.40,309.00,"1,439.00",308.50,"444,644.60",14,-0.10,3.90,-0.03,1.27,-0.19,324.41,318.85,386.90,206.10
119,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,40.23,780.10,809.00,780.10,799.90,796.75,"1,002.00",789.00,"798,344.70",33,10.90,28.90,1.38,3.70,0.39,"1,034.87","1,081.42","1,379.00",776.00
120,NABBC,Narayani Development Bank Limited,28.58,370.00,389.00,370.00,379.00,377.69,571.00,376.00,"215,659.00",16,3.00,19.00,0.80,5.14,0.35,394.19,405.36,513.70,317.70
121,NABIL,Nabil Bank Limited,35.68,580.00,588.00,577.00,582.10,581.91,"46,442.00",580.00,"27,025,240.50",550,2.10,11.00,0.36,1.91,0.03,738.69,763.89,995.00,577.00
122,NADEP,NADEP Laghubitta Bittiya Sanstha Limited,42.02,523.00,538.90,515.00,531.70,523.16,"5,323.00",532.90,"2,784,799.00",83,-1.20,23.90,-0.23,4.64,1.61,743.63,717.64,"1,011.00",503.00
123,NBF2,Nabil Balanced Fund - 2,42.85,7.84,7.95,7.84,7.95,7.92,"4,600.00",8.00,"36,453.00",8,-0.05,0.11,-0.62,1.40,0.32,8.41,8.90,11.11,7.45
124,NBF3,Nabil Balanced Fund III,38.27,7.20,7.34,7.00,7.20,7.17,"12,950.00",7.25,"92,889.80",32,-0.05,0.34,-0.69,4.86,0.38,7.56,7.80,9.48,7.00
125,NBL,Nepal Bank Limited,37.43,253.00,254.00,250.30,251.90,251.62,"18,049.00",250.60,"4,541,457.50",169,1.30,3.70,0.52,1.48,0.11,272.33,277.47,333.00,250.00
126,NBLD85,8% Nabil Debenture 2085,36.77,771.90,771.90,771.90,771.90,771.90,25.00,756.80,"19,297.50",1,15.10,0.00,2.00,0.00,0.00,810.24,0.00,852.70,730.00
127,NBLD87,8.5% Nepal Bank Debenture 2087,37.95,753.00,754.00,749.90,750.00,751.33,130.00,740.00,"97,672.50",5,10.00,4.10,1.35,0.55,-0.18,0.00,0.00,"1,020.00",711.00
