SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
14,BBC,Bishal Bazar Company Limited,29.14,"3,315.00","3,340.00","3,305.00","3,305.00","3,316.25",40.00,"3,250.00","132,650.00",3,55.00,35.00,1.69,1.06,-0.34,"3,419.04","3,487.43","5,330.00","3,083.00"
15,BFC,Best Finance Company Limited,37.88,344.90,345.00,335.00,339.00,339.43,"7,510.00",340.00,"2,549,153.00",66,-1.00,10.00,-0.29,2.99,-0.13,350.42,359.05,542.00,292.50
16,BHDC,Bindhyabasini Hydropower Development Company Limited,39.84,394.10,408.90,392.10,400.00,400.70,"10,490.00",394.10,"4,203,349.00",182,5.90,16.80,1.50,4.28,-0.18,390.44,0.00,520.00,310.00
17,BHL,Balephi Hydropower Limited,42.99,345.20,361.00,345.20,348.30,353.42,"14,498.00",350.00,"5,123,857.50",283,-1.70,15.80,-0.49,4.58,-1.47,287.10,0.00,397.00,104.70
18,BHPL,Barahi Hydropower Public Limited,41.46,561.60,573.90,540.80,567.00,555.73,"16,040.00",573.00,"8,913,865.50",438,-6.00,33.10,-1.05,6.12,1.99,0.00,0.00,611.90,194.30
19,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,42.12,437.90,438.60,423.40,432.70,430.58,"4,243.00",430.00,"1,826,964.20",86,2.70,15.20,0.63,3.59,0.49,387.25,389.61,744.00,306.00
20,BNT,Bottlers Nepal (Terai) Limited,41.33,"13,056.00","13,310.00","12,840.00","12,840.00","13,017.96",50.00,"12,800.00","650,898.00",5,40.00,470.00,0.31,3.66,-1.39,"13,027.72","13,108.29","15,371.30","11,396.00"
21,BOKD86,8.5% BOK Debenture 2086,38.31,750.00,750.00,750.00,750.00,750.00,100.00,760.00,"75,000.00",1,-10.00,0.00,-1.32,0.00,0.00,0.00,0.00,"1,000.00",738.50
22,BPCL,Butwal Power Company Limited,32.24,326.40,326.40,315.00,323.00,320.75,"11,326.00",320.00,"3,632,868.70",92,3.00,11.40,0.94,3.62,0.70,315.63,321.27,473.00,288.00
23,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,33.75,"1,173.00","1,175.00","1,162.00","1,165.00","1,168.73","11,136.00","1,164.80","13,015,016.10",214,0.20,13.00,0.02,1.12,-0.32,"1,086.54","1,063.94","1,360.00",882.00
24,CBL,Civil Bank Limited,38.08,215.00,219.00,215.00,215.10,216.47,"21,869.00",215.90,"4,733,907.60",143,-0.80,4.00,-0.37,1.86,-0.64,216.98,227.13,264.00,194.00
25,CBLD88,10.25% Civil Bank Debenture 2088,33.21,847.30,847.30,847.30,847.30,847.30,25.00,864.50,"21,182.50",1,-17.20,0.00,-1.99,0.00,0.00,0.00,0.00,"1,000.00",834.30
26,CBLPO,Civil Bank Limited Promoter Share,38.84,130.00,130.00,130.00,130.00,130.00,"25,108.00",130.00,"3,264,040.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,121.00
27,CCBD88,10.50% Century Debenture 2088,45.78,850.00,850.00,850.00,850.00,850.00,25.00,845.00,"21,250.00",1,5.00,0.00,0.59,0.00,0.00,0.00,0.00,"1,000.00",837.00
28,CFCL,Central Finance Limited,36.96,326.90,339.40,321.00,328.00,330.81,"10,322.00",326.90,"3,414,628.40",94,1.10,18.40,0.34,5.73,-0.86,330.90,318.71,515.00,237.00
29,CGH,Chandragiri Hills Limited,39.63,"1,319.00","1,345.00","1,290.10","1,315.00","1,315.74","4,795.00","1,305.00","6,308,974.00",112,10.00,54.90,0.77,4.26,-0.06,"1,069.85","1,071.75","1,487.00",900.20
30,CHCL,Chilime Hydro power Company Limited,50.21,470.00,489.00,464.00,485.00,481.35,"105,338.00",466.00,"50,704,904.40",564,19.00,25.00,4.08,5.39,0.75,392.00,396.87,554.00,347.90
31,CHDC,CEDB Hydropower Development Company Limited,37.55,742.50,778.00,742.50,772.00,761.53,"9,453.00",756.30,"7,198,698.50",143,15.70,35.50,2.08,4.78,1.36,692.12,704.94,"1,110.00",590.00
32,CHL,Chhyangdi Hydropower Company Limited,43.23,316.00,320.00,311.10,318.00,315.37,"17,256.00",317.00,"5,441,963.90",89,1.00,8.90,0.32,2.86,0.83,243.38,254.32,550.80,193.10
33,CIT,Citizen Investment Trust,33.69,"2,005.00","2,010.00","1,988.00","1,992.00","1,995.89","8,946.00","2,000.00","17,855,247.10",233,-8.00,22.00,-0.40,1.11,-0.20,"2,039.93","2,204.88","3,430.00","1,780.00"
34,CLBSL,Civil Laghubitta Bittiya Sanstha Limited,29.24,850.00,880.20,850.00,865.00,855.15,827.00,863.00,"707,208.50",19,2.00,30.20,0.23,3.55,1.14,844.43,823.98,"1,124.00",662.50
35,CMF1,Citizens Mutual Fund-1,33.69,8.80,8.97,8.80,8.80,8.88,"10,875.00",8.85,"96,545.75",4,-0.05,0.17,-0.56,1.93,-0.88,8.12,8.29,10.33,6.75
36,CMF2,Citizens Mutual Fund - 2,30.08,8.17,8.19,8.03,8.19,8.16,"1,175.00",8.32,"9,587.75",3,-0.13,0.16,-1.56,1.99,0.37,8.42,8.75,10.76,7.24
37,CORBL,Corporate Development Bank Limited,36.81,303.40,319.00,303.40,314.00,313.23,"2,906.00",308.00,"910,258.00",28,6.00,15.60,1.95,5.14,0.24,296.03,306.35,618.00,211.30
38,CYCL,CYC Nepal Laghubitta Bittiya Sanstha Limited,42.77,"1,804.00","1,825.00","1,790.00","1,805.00","1,812.92","1,380.00","1,804.00","2,501,827.00",82,1.00,35.00,0.06,1.96,-0.44,0.00,0.00,"2,734.80",382.20
39,CZBIL,Citizens Bank International Limited,39.90,190.90,192.00,188.30,191.70,191.30,"53,777.00",188.80,"10,287,777.90",175,2.90,3.70,1.54,1.96,0.21,193.06,201.13,300.00,175.00
40,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,37.18,921.00,938.00,909.00,913.00,922.84,"8,727.00",920.00,"8,053,650.80",166,-7.00,29.00,-0.76,3.19,-1.08,976.14,979.81,"1,316.00",861.00
41,DHPL,Dibyashwari Hydropower Company Limited,35.91,230.50,237.50,230.00,233.00,232.89,"7,719.00",232.90,"1,797,716.30",66,0.10,7.50,0.04,3.26,0.05,198.95,204.65,381.40,160.10
42,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,32.21,"1,276.00","1,280.00","1,255.00","1,258.00","1,265.46","1,300.00","1,297.00","1,645,093.00",82,-39.00,25.00,-3.01,1.99,-0.59,0.00,0.00,"1,662.00",177.70
43,DORDI,Dordi Khola Hydropower Company Limited,38.14,300.00,310.00,300.00,305.00,305.08,"16,682.00",302.00,"5,089,309.40",299,3.00,10.00,0.99,3.33,-0.03,283.67,0.00,408.00,217.00
44,EBL,Everest Bank Limited,44.69,510.00,519.00,510.00,514.40,515.01,"33,740.00",507.00,"17,376,284.50",169,7.40,9.00,1.46,1.76,-0.12,497.17,484.75,601.00,411.00
45,EBLD86,8.5% Everest Bank Debenture,42.33,730.00,730.00,730.00,730.00,730.00,25.00,730.00,"18,250.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00",725.00
46,EDBL,Excel Development Bank Limited,48.39,351.80,351.80,338.10,348.00,340.59,"13,620.00",345.00,"4,638,810.30",94,3.00,13.70,0.87,4.05,2.13,330.94,340.66,568.00,291.20
47,EHPL,Eastern Hydropower Limited,40.98,467.50,486.00,446.90,451.00,461.43,"9,547.00",477.00,"4,405,309.00",260,-26.00,39.10,-5.45,8.75,-2.31,0.00,0.00,508.00,216.00
48,ENL,Emerging Nepal Limited,38.59,665.50,680.00,661.00,676.00,670.94,575.00,679.00,"385,791.50",34,-3.00,19.00,-0.44,2.87,0.75,641.93,663.94,"1,481.90",287.10
49,FMDBL,First Microfinance Laghubitta Bittiya Sanstha Limited,30.87,661.50,673.00,653.00,660.00,663.61,"5,654.00",660.10,"3,752,030.00",83,-0.10,20.00,-0.02,3.06,-0.55,679.71,674.09,910.00,559.00
50,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,37.97,"1,835.00","1,865.00","1,835.00","1,836.00","1,841.89","3,176.00","1,852.00","5,849,834.50",116,-16.00,30.00,-0.86,1.63,-0.32,"2,474.96","2,445.18","2,950.00","1,835.00"
51,GBBL,Garima Bikas Bank Limited,48.84,357.00,365.10,357.00,360.00,360.67,"18,883.00",358.00,"6,810,571.60",171,2.00,8.10,0.56,2.27,-0.19,381.98,381.12,622.10,318.00
52,GBD80/81,10.25% Global IME Bank Limited Debenture 2080/81,46.54,957.40,957.40,957.40,957.40,957.40,10.00,963.00,"9,574.00",1,-5.60,0.00,-0.58,0.00,0.00,986.72,"1,009.46","1,009.00",920.00
53,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Limited,33.94,592.00,612.00,591.00,599.00,599.90,"5,077.00",603.00,"3,045,671.50",95,-4.00,21.00,-0.66,3.55,-0.15,657.58,692.75,"1,066.00",566.00
54,GFCL,Goodwill Finance Company Limited,32.50,478.00,515.00,471.10,488.00,494.32,"10,100.00",479.00,"4,992,594.10",90,9.00,43.90,1.88,9.32,-1.29,483.84,470.75,730.00,358.00
55,GHL,Ghalemdi Hydro Limited,37.33,278.00,283.90,271.00,273.00,277.34,"49,691.00",274.50,"13,781,339.50",235,-1.50,12.90,-0.55,4.76,-1.59,215.39,214.90,397.80,164.20
56,GIBF1,Global IME Balance Fund-I,52.27,8.24,8.40,8.09,8.40,8.23,"4,400.00",8.40,"36,191.00",21,0.00,0.31,0.00,3.83,2.08,0.00,0.00,10.00,7.55
57,GILB,Global IME Laghubitta Bittiya Sanstha Limited,42.27,"1,125.10","1,159.90","1,125.00","1,147.00","1,140.67",923.00,"1,140.00","1,052,837.10",37,7.00,34.90,0.61,3.10,0.55,"1,218.52","1,240.42","1,779.00","1,105.00"
58,GIMES1,Global IME Samunnat Scheme 1,38.18,9.85,10.00,9.70,10.00,9.89,"93,033.00",10.04,"919,786.22",17,-0.04,0.30,-0.40,3.09,1.13,9.02,9.40,12.34,8.08
59,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,33.21,784.10,804.00,784.10,804.00,791.06,433.00,800.00,"342,527.50",16,4.00,19.90,0.50,2.54,1.61,903.41,948.82,"1,488.00",738.00
60,GLH,Greenlife Hydropower Limited,37.51,318.10,336.00,315.10,320.00,322.65,"16,005.00",323.90,"5,164,080.50",156,-3.90,20.90,-1.20,6.63,-0.83,275.97,297.58,522.70,219.00
61,GLICL,Gurans Life Insurance Company Limited,39.56,445.00,452.00,436.10,438.00,441.59,"29,046.00",443.00,"12,826,326.60",183,-5.00,15.90,-1.13,3.65,-0.82,585.33,608.20,721.00,436.10
62,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,32.27,810.00,842.00,810.00,820.00,824.77,588.00,815.00,"484,966.80",14,5.00,32.00,0.61,3.95,-0.58,884.70,919.73,"1,381.00",750.00
63,GMFIL,Guheswori Merchant Banking & Finance Limited,33.02,340.50,350.00,340.50,341.00,345.09,"11,732.00",342.72,"4,048,626.30",59,-1.72,9.50,-0.50,2.79,-1.20,342.14,327.30,510.00,223.90
64,GRDBL,Green Development Bank Limited,32.20,262.00,271.30,262.00,267.00,265.89,"4,885.00",266.00,"1,298,879.00",39,1.00,9.30,0.38,3.55,0.42,253.63,248.34,394.90,182.00
65,GUFL,Gurkhas Finance Limited,38.34,551.00,558.00,540.00,557.00,551.04,"25,202.00",549.00,"13,887,264.20",230,8.00,18.00,1.46,3.33,1.07,552.24,516.75,809.00,357.00
66,GVL,Green Ventures Limited,39.20,443.50,470.00,440.00,446.00,454.49,"21,377.00",449.90,"9,715,659.80",475,-3.90,30.00,-0.87,6.82,-1.90,343.99,329.99,511.00,255.10
67,HBL,Himalayan Bank Limited,40.35,290.00,295.00,289.00,289.00,290.14,"6,260.00",290.00,"1,816,246.30",78,-1.00,6.00,-0.34,2.08,-0.39,325.34,335.39,505.00,289.00
68,HDHPC,Himal Dolakha Hydropower Company Limited,32.60,229.10,238.50,229.10,232.90,233.79,"95,204.00",233.00,"22,258,015.50",341,-0.10,9.40,-0.04,4.10,-0.38,199.64,203.66,369.30,161.00
69,HDL,Himalayan Distillery Limited,45.49,"2,630.00","2,662.00","2,620.00","2,635.00","2,638.68","16,097.00","2,610.00","42,474,757.40",592,25.00,42.00,0.96,1.60,-0.14,"3,481.52","3,436.42","4,830.00","2,569.10"
70,HEI,Himalayan Everest Insurance Limited,27.87,448.80,451.00,436.10,439.00,442.57,"22,805.00",440.00,"10,092,735.40",114,-1.00,14.90,-0.23,3.42,-0.81,0.00,0.00,525.00,345.00
71,HEIP,Himalayan Everest Insurance Limited Promoter,26.41,294.00,299.80,288.40,288.50,289.78,"1,031.00",300.00,"298,767.40",9,-11.50,11.40,-3.83,3.95,-0.45,0.00,0.00,367.40,214.20
72,HHL,Himalayan Hydropower Limited,36.74,280.00,288.10,276.40,278.00,281.74,"13,587.00",281.00,"3,827,936.00",263,-3.00,11.70,-1.07,4.23,-1.34,0.00,0.00,362.10,202.00
73,HIDCL,Hydroelectricity Investment and Development Company Limited,33.87,197.90,203.00,195.40,197.00,199.00,"136,600.00",195.30,"27,183,814.10",682,1.70,7.60,0.87,3.89,-1.02,188.56,196.78,361.90,159.80
74,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,30.54,105.50,105.50,101.60,102.10,102.64,"63,936.00",103.50,"6,562,200.80",137,-1.40,3.90,-1.35,3.84,-0.53,0.00,0.00,126.40,95.00
75,HPPL,Himalayan Power Partner Limited,34.14,333.00,340.00,325.00,326.40,333.02,"11,047.00",334.90,"3,678,852.70",74,-8.50,15.00,-2.54,4.62,-2.03,312.13,322.62,535.00,217.60
76,HURJA,Himalaya Urja Bikas Company Limited,37.41,380.00,390.00,370.00,380.00,378.02,"13,805.00",373.00,"5,218,590.00",99,7.00,20.00,1.88,5.41,0.52,251.51,251.00,550.00,190.50
77,ICFC,ICFC Finance Limited,31.94,450.00,467.00,448.00,456.90,454.99,"18,235.00",453.00,"8,296,826.50",174,3.90,19.00,0.86,4.24,0.42,467.51,460.63,754.80,363.00
78,IGI,IME General Insurance Limited,39.51,462.00,477.00,458.00,464.00,466.51,"64,758.00",462.00,"30,209,946.80",268,2.00,19.00,0.43,4.15,-0.54,401.65,404.33,"1,180.00",333.20
79,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,39.98,990.00,"1,001.00",973.00,973.00,988.52,"7,359.00",984.00,"7,274,532.40",84,-11.00,28.00,-1.12,2.88,-1.60,948.54,958.53,"1,434.00",849.00
80,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,34.69,"3,300.00","3,350.00","3,265.00","3,289.90","3,293.70","2,556.00","3,300.00","8,418,699.60",114,-10.10,85.00,-0.31,2.60,-0.12,"3,197.49","2,895.27","3,770.00",318.60
81,JBBL,Jyoti Bikash Bank Limited,49.14,295.60,306.00,295.50,300.00,301.91,"44,750.00",299.00,"13,510,465.70",227,1.00,10.50,0.33,3.55,-0.64,293.08,298.22,466.00,248.00
82,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,34.94,"2,771.00","2,780.00","2,725.00","2,737.00","2,755.13","4,817.00","2,760.00","13,271,457.90",249,-23.00,55.00,-0.83,2.02,-0.66,"2,707.07","2,743.38","5,368.00","2,430.00"
83,JFL,Janaki Finance Company Limited,49.26,386.00,402.00,386.00,402.00,398.09,"19,294.00",386.00,"7,680,751.70",154,16.00,16.00,4.15,4.15,0.97,395.07,389.86,696.00,305.00
84,JOSHI,Joshi Hydropower Development Company Limited,37.52,265.20,268.00,257.70,263.90,262.91,"32,775.00",260.00,"8,616,790.90",182,3.90,10.30,1.50,4.00,0.38,208.92,209.69,350.30,164.80
85,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,34.94,"1,600.00","1,600.00","1,550.10","1,562.00","1,563.69",882.00,"1,570.00","1,379,174.50",20,-8.00,49.90,-0.51,3.22,-0.11,"1,687.00","1,742.48","2,529.00","1,537.00"
86,KBL,Kumari Bank Limited,35.40,193.40,196.50,190.00,191.00,192.68,"148,187.00",189.70,"28,552,983.20",550,1.30,6.50,0.69,3.42,-0.88,196.87,205.70,270.50,176.50
87,KBLD86,10.25% Kumari Bank Debenture 2086,33.02,848.00,848.00,848.00,848.00,848.00,26.00,864.40,"22,048.00",1,-16.40,0.00,-1.90,0.00,0.00,"1,012.16",0.00,"1,009.50",848.00
88,KDBY,Kumari Dhanabriddhi Yojana,37.90,8.19,8.44,8.19,8.40,8.33,"7,200.00",8.35,"59,959.00",40,0.05,0.25,0.60,3.05,0.86,8.38,0.00,10.43,7.46
89,KEF,Kumari Equity Fund,31.57,8.57,8.91,8.57,8.70,8.72,"12,900.00",8.74,"112,455.00",19,-0.04,0.34,-0.46,3.97,-0.20,8.36,8.54,10.07,7.73
90,KKHC,Khani Khola Hydropower Company Limited,37.23,246.80,253.40,242.00,245.00,247.54,"7,712.00",242.00,"1,909,004.10",76,3.00,11.40,1.24,4.71,-1.04,205.48,209.37,351.90,163.80
91,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,35.91,"1,300.00","1,305.00","1,280.10","1,290.00","1,290.60",480.00,"1,305.00","619,487.00",30,-15.00,24.90,-1.15,1.95,-0.05,0.00,0.00,"1,870.00",303.20
92,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),35.52,815.00,826.10,801.00,801.20,817.91,559.00,825.00,"457,211.00",21,-23.80,25.10,-2.88,3.13,-2.09,863.30,909.97,"1,728.90",750.00
93,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,30.21,932.00,950.00,932.00,940.00,942.34,785.00,930.10,"739,733.50",23,9.90,18.00,1.06,1.93,-0.25,981.78,"1,026.29","1,359.00",852.80
94,KPCL,Kalika Power Company Limited,40.58,377.00,384.50,364.20,371.00,373.74,"5,150.00",370.00,"1,924,786.50",37,1.00,20.30,0.27,5.57,-0.74,352.71,365.34,572.00,289.00
95,KRBL,Karnali Development Bank Limited,30.95,283.00,291.60,281.50,281.50,285.36,"10,953.00",286.90,"3,125,503.20",56,-5.40,10.10,-1.88,3.59,-1.37,253.47,253.35,451.00,198.90
96,KSBBL,Kamana Sewa Bikas Bank Limited,43.46,322.00,327.00,317.10,324.50,321.81,"37,724.00",322.90,"12,139,821.80",187,1.60,9.90,0.50,3.12,0.83,330.07,340.70,560.00,292.00
97,LBBL,Lumbini Bikas Bank Limited,30.78,356.00,362.00,349.00,352.00,355.22,"19,628.00",350.10,"6,972,315.10",100,1.90,13.00,0.54,3.72,-0.92,363.91,361.89,558.00,290.10
98,LBL,Laxmi Bank Limited,44.16,195.00,198.90,193.00,196.00,196.35,"29,254.00",194.80,"5,743,947.30",129,1.20,5.90,0.62,3.06,-0.18,199.78,203.15,298.00,185.50
99,LEC,Liberty Energy Company Limited,32.30,281.90,281.90,272.80,275.00,275.50,"10,135.00",276.40,"2,792,156.50",77,-1.40,9.10,-0.51,3.34,-0.18,245.43,250.14,429.00,203.00
100,LEMF,Laxmi Equity Fund,35.83,9.50,9.50,9.35,9.35,9.38,"43,539.00",9.40,"408,589.65",3,-0.05,0.15,-0.53,1.60,-0.37,8.34,8.89,11.17,7.24
101,LGIL,Lumbini General Insurance Limited,41.60,541.00,544.00,530.00,530.00,535.08,"28,881.00",538.90,"15,453,604.30",149,-8.90,14.00,-1.65,2.64,-0.96,596.29,633.96,805.00,365.60
102,LICN,Life Insurance Corporation Nepal Limited,32.36,"1,500.00","1,520.00","1,493.00","1,500.00","1,503.00","3,078.00","1,500.00","4,626,249.00",59,0.00,27.00,0.00,1.81,-0.20,"1,396.30","1,392.24","2,400.00","1,065.00"
103,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,33.10,"1,096.00","1,097.00","1,088.00","1,088.00","1,093.94",935.00,"1,109.00","1,022,833.00",18,-21.00,9.00,-1.89,0.83,-0.55,"1,185.63","1,204.06","1,601.00",978.10
104,LUK,Laxmi Unnati Kosh,41.40,8.30,8.56,8.30,8.36,8.40,"66,290.00",8.41,"557,055.00",15,-0.05,0.26,-0.59,3.13,-0.52,8.28,8.74,10.64,7.52
105,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,35.50,300.00,318.20,295.00,307.10,310.11,"46,493.00",303.90,"14,417,922.00",759,3.20,23.20,1.05,7.86,-0.98,238.42,241.48,467.00,193.30
106,MBL,Machhapuchchhre Bank Limited,32.22,238.00,239.00,234.50,234.50,235.25,"20,081.00",235.00,"4,724,002.10",93,-0.50,4.50,-0.21,1.92,-0.32,227.59,234.66,332.00,199.00
107,MDB,Miteri Development Bank Limited,46.12,379.00,387.50,377.00,385.00,381.74,"9,180.00",379.00,"3,504,344.30",43,6.00,10.50,1.58,2.79,0.85,384.67,381.08,569.50,308.00
108,MEN,Mountain Energy Nepal Limited,41.25,783.00,830.00,783.00,800.00,807.17,"2,863.00",796.20,"2,310,931.00",59,3.80,47.00,0.48,6.00,-0.90,785.11,811.53,"1,279.00",692.00
109,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,37.52,725.00,739.00,725.00,728.00,729.04,"2,036.00",738.00,"1,484,331.50",45,-10.00,14.00,-1.36,1.93,-0.14,800.32,823.75,"1,213.00",721.50
110,MFIL,Manjushree Finance Limited,32.12,460.00,461.00,450.00,454.00,455.00,"18,518.00",451.30,"8,425,773.80",132,2.70,11.00,0.60,2.44,-0.22,427.28,432.71,752.00,362.00
111,MHL,Mandakini Hydropower Limited,34.74,369.00,382.00,369.00,378.00,376.83,"5,000.00",374.80,"1,884,172.00",140,3.20,13.00,0.85,3.52,0.31,0.00,0.00,436.00,237.30
112,MHNL,Mountain Hydro Nepal Limited,35.95,320.00,330.00,320.00,321.50,324.08,"16,408.00",319.50,"5,317,524.40",92,2.00,10.00,0.63,3.13,-0.80,270.18,276.33,538.80,212.00
113,MKJC,Mailung Khola Jal Vidhyut Company Limited,35.18,465.00,467.90,451.00,460.00,459.32,"2,530.00",459.00,"1,162,074.00",63,1.00,16.90,0.22,3.75,0.15,448.60,455.82,733.90,372.60
114,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,34.26,820.00,845.00,818.00,830.00,832.21,436.00,835.10,"362,844.00",23,-5.10,27.00,-0.61,3.30,-0.27,913.78,921.23,"1,479.00",790.00
115,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,52.71,"1,122.00","1,144.00","1,073.00","1,144.00","1,105.75","1,199.00","1,100.00","1,325,797.30",36,44.00,71.00,4.00,6.62,3.34,"1,123.78","1,174.97","1,803.00",963.00
116,MLBL,Mahalaxmi Bikas Bank Limited,34.78,332.00,338.00,326.00,331.90,331.77,"31,141.00",333.00,"10,331,770.00",186,-1.10,12.00,-0.33,3.68,0.04,360.69,364.66,555.00,297.00
117,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,35.25,960.00,"1,010.00",960.00,"1,000.00",995.74,945.00,972.30,"940,975.50",43,27.70,50.00,2.85,5.21,0.43,"1,101.12","1,096.63","1,530.00",872.00
118,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,43.67,"4,029.00","4,107.00","3,957.00","4,060.00","4,057.52","1,467.00","3,950.00","5,952,376.00",85,110.00,150.00,2.78,3.79,0.06,"3,895.80","3,749.38","4,329.60","3,156.00"
119,MMF1,Mega Mutual Fund - 1,35.24,7.45,7.65,7.32,7.65,7.48,"5,400.00",7.60,"40,388.00",27,0.05,0.33,0.66,4.51,2.23,7.51,7.67,9.40,6.75
120,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,40.32,806.00,809.80,785.00,785.00,797.48,"1,795.00",794.00,"1,431,474.80",31,-9.00,24.80,-1.13,3.16,-1.59,953.84,997.70,"1,428.00",784.00
121,MNBBL,Muktinath Bikas Bank Limited,44.17,399.00,405.00,398.00,400.90,400.71,"19,838.00",400.00,"7,949,215.10",149,0.90,7.00,0.22,1.76,0.05,429.44,432.21,577.00,368.00
122,MPFL,Multipurpose Finance Company Limited,48.21,338.20,353.90,338.20,344.90,348.41,"5,593.00",344.90,"1,948,661.80",41,0.00,15.70,0.00,4.64,-1.02,325.73,301.91,454.60,206.10
123,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,35.60,"1,150.00","1,180.00","1,145.00","1,180.00","1,157.50",284.00,"1,142.00","328,731.20",12,38.00,35.00,3.33,3.06,1.91,"1,114.01","1,119.94","1,644.00",960.00
