SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
21,BNT,Bottlers Nepal (Terai) Limited,42.55,"11,966.80","12,342.00","11,861.00","12,342.00","11,958.83",440.00,"12,211.00","5,261,887.00",18,131.00,481.00,1.07,4.06,3.10,"12,779.02","12,935.10","15,371.30","11,396.00"
22,BOKD86,8.5% BOK Debenture 2086,44.27,748.00,748.00,745.20,745.20,745.62,100.00,745.00,"74,562.00",2,0.20,2.80,0.03,0.38,-0.06,0.00,0.00,980.00,738.50
23,BPCL,Butwal Power Company Limited,26.30,315.00,315.00,311.00,313.00,313.42,"4,768.00",312.60,"1,494,407.90",61,0.40,4.00,0.13,1.29,-0.14,313.57,318.02,399.00,288.00
24,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,35.19,770.00,785.00,760.00,771.00,770.65,"5,108.00",771.20,"3,936,459.00",132,-0.20,25.00,-0.03,3.29,0.05,"1,056.76","1,055.88","1,303.00",727.00
25,CBLD88,10.25% Civil Bank Debenture 2088,26.11,831.00,831.00,831.00,831.00,831.00,25.00,837.00,"20,775.00",1,-6.00,0.00,-0.72,0.00,0.00,0.00,0.00,"1,000.00",813.00
26,CFCL,Central Finance Limited,26.77,300.00,307.00,299.00,300.00,301.50,"4,459.00",300.00,"1,344,390.30",55,0.00,8.00,0.00,2.68,-0.50,320.78,325.02,410.00,237.00
27,CGH,Chandragiri Hills Limited,30.00,"1,101.10","1,120.00","1,100.00","1,106.00","1,107.67",893.00,"1,115.00","989,150.00",46,-9.00,20.00,-0.81,1.82,-0.15,"1,110.02","1,094.53","1,487.00",900.20
28,CHCL,Chilime Hydro power Company Limited,25.81,466.20,475.00,463.00,470.90,468.52,"15,753.00",467.00,"7,380,618.10",122,3.90,12.00,0.84,2.59,0.51,413.16,410.03,504.10,347.90
29,CHDC,CEDB Hydropower Development Company Limited,31.21,720.00,734.00,711.00,716.00,717.37,"5,115.00",720.00,"3,669,329.50",61,-4.00,23.00,-0.56,3.23,-0.19,689.89,709.87,869.00,590.00
30,CHL,Chhyangdi Hydropower Company Limited,22.44,302.00,308.00,301.00,304.00,303.99,"7,428.00",302.40,"2,258,013.50",57,1.60,7.00,0.53,2.33,0.00,262.81,263.27,410.00,193.10
31,CIT,Citizen Investment Trust,26.88,"2,015.00","2,045.00","2,010.00","2,012.00","2,017.05","5,439.00","2,015.00","10,970,715.40",130,-3.00,35.00,-0.15,1.74,-0.25,"1,962.30","2,113.64","3,135.00","1,780.00"
32,CLBSL,Civil Laghubitta Bittiya Sanstha Limited,28.63,580.00,589.50,577.90,585.00,585.58,823.00,578.00,"481,929.60",15,7.00,11.60,1.21,2.01,-0.10,778.02,808.62,"1,018.00",576.30
33,CMF1,Citizens Mutual Fund-1,39.71,7.84,7.84,7.84,7.84,7.84,500.00,7.69,"3,920.00",1,0.15,0.00,1.95,0.00,0.00,7.98,8.11,9.96,6.75
34,CMF2,Citizens Mutual Fund - 2,32.46,7.43,7.43,7.30,7.30,7.34,"2,950.00",7.56,"21,661.75",2,-0.26,0.13,-3.44,1.78,-0.59,8.11,8.42,10.68,7.03
35,CORBL,Corporate Development Bank Limited,32.39,290.00,300.00,286.20,300.00,296.53,"10,394.00",292.00,"3,082,116.80",32,8.00,13.80,2.74,4.82,1.16,295.07,301.43,524.00,211.30
36,CZBIL,Citizens Bank International Limited,31.66,172.00,173.90,172.00,172.80,172.50,"33,035.00",173.00,"5,698,692.30",108,-0.20,1.90,-0.12,1.10,0.17,187.82,192.73,269.70,171.00
37,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,32.15,660.00,673.00,655.00,658.00,658.25,"2,783.00",668.00,"1,831,907.30",62,-10.00,18.00,-1.50,2.75,-0.04,908.91,937.67,"1,178.00",630.00
38,DHPL,Dibyashwari Hydropower Company Limited,29.22,215.00,215.00,209.00,213.50,212.56,"8,663.00",213.20,"1,841,388.80",40,0.30,6.00,0.14,2.87,0.44,203.65,206.68,300.00,160.10
39,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,31.61,736.00,750.00,725.00,725.00,734.66,340.00,751.00,"249,784.00",27,-26.00,25.00,-3.46,3.45,-1.33,0.00,0.00,"1,662.00",177.70
40,DORDI,Dordi Khola Hydropower Company Limited,25.87,300.00,302.90,290.10,292.10,295.19,"4,850.00",295.10,"1,431,651.80",93,-3.00,12.80,-1.02,4.41,-1.06,275.97,0.00,408.00,217.00
41,EBL,Everest Bank Limited,33.03,486.00,490.00,481.00,485.00,484.35,"13,664.00",489.00,"6,618,187.20",113,-4.00,9.00,-0.82,1.87,0.13,499.83,493.51,558.90,411.00
42,EBLD86,8.5% Everest Bank Debenture,27.33,767.00,767.00,767.00,767.00,767.00,25.00,752.00,"19,175.00",1,15.00,0.00,1.99,0.00,0.00,0.00,0.00,"1,000.00",725.00
43,EDBL,Excel Development Bank Limited,35.06,296.00,304.80,294.50,300.00,299.43,"16,594.00",300.00,"4,968,762.80",57,0.00,10.30,0.00,3.50,0.19,323.71,333.51,450.00,291.20
44,EHPL,Eastern Hydropower Limited,23.68,426.80,430.50,411.10,430.50,421.96,770.00,435.50,"324,909.00",58,-5.00,19.40,-1.15,4.72,1.98,0.00,0.00,508.00,216.00
45,ENL,Emerging Nepal Limited,28.05,652.60,652.60,628.00,640.00,638.84,"1,071.00",640.00,"684,200.00",23,0.00,24.60,0.00,3.92,0.18,633.57,659.01,"1,481.90",535.00
46,FMDBL,First Microfinance Laghubitta Bittiya Sanstha Limited,32.13,515.00,522.00,510.00,518.80,516.76,"2,921.00",514.20,"1,509,451.90",70,4.60,12.00,0.89,2.35,0.39,642.18,661.44,780.00,503.00
47,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,35.44,"1,240.00","1,268.00","1,181.00","1,215.00","1,212.53","1,680.00","1,220.00","2,037,053.60",55,-5.00,87.00,-0.41,7.37,0.20,"2,112.80","2,269.39","2,950.00","1,130.10"
48,GBBD85,8.75% Garima Debenture 2085,24.44,775.10,775.10,775.10,775.10,775.10,25.00,790.90,"19,377.50",1,-15.80,0.00,-2.00,0.00,0.00,0.00,0.00,"1,000.00",722.50
49,GBBL,Garima Bikas Bank Limited,29.04,349.50,360.00,349.00,355.00,354.58,"12,434.00",353.80,"4,408,812.40",91,1.20,11.00,0.34,3.15,0.12,371.37,377.69,447.00,318.00
50,GBILD86/87,8.5% Global IME Bank Ltd. Debenture 2086/87,43.77,759.00,759.00,759.00,759.00,759.00,35.00,774.00,"26,565.00",1,-15.00,0.00,-1.94,0.00,0.00,0.00,0.00,"1,000.00",730.00
51,GBIME,Global IME Bank Limited,29.88,180.00,183.00,180.00,181.00,181.40,"49,722.00",182.00,"9,019,544.20",376,-1.00,3.00,-0.55,1.67,-0.22,259.80,282.39,316.00,180.00
52,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Limited,30.57,457.00,469.90,455.00,464.00,459.83,"1,190.00",463.00,"547,203.50",32,1.00,14.90,0.22,3.27,0.90,591.50,646.54,900.00,435.60
53,GFCL,Goodwill Finance Company Limited,26.66,428.00,448.00,428.00,448.00,437.13,"2,250.00",435.00,"983,542.50",14,13.00,20.00,2.99,4.67,2.43,464.87,480.67,634.00,358.00
54,GHL,Ghalemdi Hydro Limited,30.49,264.10,270.00,259.10,268.50,263.75,"55,335.00",259.00,"14,594,825.20",268,9.50,10.90,3.67,4.21,1.77,229.77,226.12,309.00,164.20
55,GIBF1,Global IME Balance Fund-I,27.57,7.80,7.95,7.80,7.80,7.84,"1,650.00",7.82,"12,934.50",10,-0.02,0.15,-0.26,1.92,-0.50,0.00,0.00,10.00,7.55
56,GILB,Global IME Laghubitta Bittiya Sanstha Limited,47.01,724.00,764.90,691.00,764.90,732.01,"5,792.00",710.00,"4,239,809.60",111,54.90,73.90,7.73,10.69,4.30,"1,090.14","1,167.44","1,585.00",665.10
57,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,22.37,695.80,695.80,685.00,685.00,691.02,45.00,710.00,"31,096.00",4,-25.00,10.80,-3.52,1.58,-0.88,816.00,885.42,"1,300.00",664.00
58,GLH,Greenlife Hydropower Limited,26.98,282.00,285.20,277.00,283.00,280.73,"7,049.00",282.00,"1,978,849.70",86,1.00,8.20,0.35,2.96,0.80,274.66,287.39,455.00,219.00
59,GLICL,Gurans Life Insurance Company Limited,25.09,411.50,418.90,411.00,416.00,415.83,"6,755.00",418.00,"2,808,898.80",69,-2.00,7.90,-0.48,1.92,0.04,550.08,554.38,646.00,390.00
60,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,23.63,701.00,701.00,692.10,700.00,698.75,44.00,700.00,"30,745.00",4,0.00,8.90,0.00,1.29,0.18,817.97,873.51,"1,200.00",692.10
61,GMFIL,Guheswori Merchant Banking & Finance Limited,34.49,313.00,313.00,306.00,306.00,308.21,"1,152.00",308.80,"355,060.60",16,-2.80,7.00,-0.91,2.29,-0.72,331.80,336.40,423.00,223.90
62,GRDBL,Green Development Bank Limited,26.84,246.00,251.10,246.00,247.00,248.55,"2,882.00",246.20,"716,323.00",19,0.80,5.10,0.32,2.07,-0.63,252.26,253.65,323.80,182.00
63,GUFL,Gurkhas Finance Limited,25.58,493.00,500.00,488.00,494.00,492.29,"6,385.00",495.00,"3,143,278.20",82,-1.00,12.00,-0.20,2.46,0.35,533.75,540.25,715.00,357.00
64,GVL,Green Ventures Limited,29.60,408.00,413.00,402.10,409.00,407.86,"12,189.00",409.50,"4,971,347.30",171,-0.50,10.90,-0.12,2.71,0.28,366.55,360.76,511.00,255.10
65,HBL,Himalayan Bank Limited,39.56,217.00,221.00,213.20,214.10,214.88,"119,020.00",219.80,"25,575,406.60",425,-5.70,7.80,-2.59,3.66,-0.37,304.12,309.02,505.00,213.20
66,HDHPC,Himal Dolakha Hydropower Company Limited,28.71,213.70,218.00,211.00,216.50,214.19,"66,827.00",215.00,"14,313,481.40",235,1.50,7.00,0.70,3.32,1.07,201.40,205.82,286.00,161.00
67,HDL,Himalayan Distillery Limited,32.76,"1,910.00","1,910.00","1,855.10","1,889.00","1,887.19","13,145.00","1,889.00","24,807,160.60",399,0.00,54.90,0.00,2.96,0.10,"3,068.93","3,229.98","4,323.00","1,806.60"
68,HEI,Himalayan Everest Insurance Limited,25.02,415.00,421.00,414.10,419.80,416.67,"4,980.00",422.00,"2,075,033.20",32,-2.20,6.90,-0.52,1.67,0.74,403.03,0.00,525.00,345.00
69,HEIP,Himalayan Everest Insurance Limited Promoter,27.86,264.90,264.90,261.00,261.50,263.35,886.00,270.30,"233,325.40",5,-8.80,3.90,-3.26,1.49,-0.71,272.62,0.00,367.40,214.20
70,HHL,Himalayan Hydropower Limited,28.92,281.00,289.00,279.00,283.30,281.34,"7,408.00",283.90,"2,084,161.50",116,-0.60,10.00,-0.21,3.58,0.69,256.09,0.00,362.10,202.00
71,HIDCL,Hydroelectricity Investment and Development Company Limited,27.16,190.00,193.00,188.00,189.90,190.57,"48,313.00",190.20,"9,206,963.90",317,-0.30,5.00,-0.16,2.66,-0.35,186.07,192.80,284.00,159.80
72,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,28.79,99.00,100.60,98.20,99.00,99.40,"34,113.00",99.00,"3,390,663.50",46,0.00,2.40,0.00,2.44,-0.40,101.45,0.00,126.40,95.00
73,HPPL,Himalayan Power Partner Limited,26.69,292.00,297.00,281.50,289.00,284.49,"5,620.00",287.00,"1,598,834.60",41,2.00,15.50,0.70,5.51,1.56,293.41,314.47,470.00,217.60
74,HURJA,Himalaya Urja Bikas Company Limited,31.55,309.00,312.00,306.00,309.00,308.95,"7,526.00",314.00,"2,325,164.70",55,-5.00,6.00,-1.59,1.96,0.02,281.40,272.03,462.00,190.50
75,ICFC,ICFC Finance Limited,26.81,395.90,410.00,395.90,409.00,405.67,"6,330.00",403.90,"2,567,899.80",75,5.10,14.10,1.26,3.56,0.81,445.33,462.24,605.00,363.00
76,ICFCD83,12% ICFC Finance Limited Debenture 2083,33.09,"1,006.30","1,006.30","1,006.30","1,006.30","1,006.30",30.00,"1,005.00","30,189.00",2,1.30,0.00,0.13,0.00,0.00,"1,046.86","1,075.86","1,144.00",988.10
77,IGI,IME General Insurance Limited,30.24,380.00,390.00,380.00,383.30,385.96,"13,413.00",387.00,"5,176,879.50",91,-3.70,10.00,-0.96,2.63,-0.69,401.24,403.24,660.00,333.20
78,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,30.09,619.00,620.00,608.00,618.00,613.03,105.00,628.00,"64,368.20",8,-10.00,12.00,-1.59,1.97,0.80,865.45,910.88,"1,162.80",593.60
79,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,34.39,"1,807.40","1,880.30","1,751.00","1,758.00","1,791.66","1,784.00","1,772.00","3,196,327.00",65,-14.00,129.30,-0.79,7.38,-1.91,"3,052.46","2,967.81","3,770.00",396.80
80,JBBL,Jyoti Bikash Bank Limited,27.86,264.00,266.00,261.00,262.50,263.51,"17,315.00",263.50,"4,562,715.60",114,-1.00,5.00,-0.38,1.92,-0.39,284.94,292.06,402.90,248.00
81,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,31.10,"1,440.00","1,450.00","1,405.00","1,428.00","1,424.03","3,350.00","1,420.00","4,770,505.40",136,8.00,45.00,0.56,3.20,0.28,"2,506.34","2,586.90","3,180.00","1,377.00"
82,JFL,Janaki Finance Company Limited,32.93,360.00,365.00,359.20,362.00,361.48,"3,045.00",361.80,"1,100,693.90",23,0.20,5.80,0.06,1.61,0.14,385.34,393.00,527.00,305.00
83,JOSHI,Joshi Hydropower Development Company Limited,24.61,265.00,265.00,254.80,256.00,257.93,"9,719.00",260.00,"2,506,862.00",52,-4.00,10.20,-1.54,4.00,-0.76,224.58,222.38,318.00,164.80
84,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,38.40,880.00,889.90,865.00,885.00,875.42,915.00,881.00,"801,007.00",15,4.00,24.90,0.45,2.88,1.08,"1,510.72","1,615.29","2,285.00",833.10
85,KBL,Kumari Bank Limited,34.63,171.20,171.20,166.10,167.00,168.74,"101,726.00",168.90,"17,164,795.40",407,-1.90,5.10,-1.12,3.07,-1.04,191.18,196.04,231.10,166.10
86,KBLPO,Kumari Bank Limited Promotor Share,40.99,110.00,110.00,110.00,110.00,110.00,"207,010.00",110.00,"22,771,100.00",2,0.00,0.00,0.00,0.00,0.00,126.05,0.00,130.00,100.00
87,KDBY,Kumari Dhanabriddhi Yojana,22.87,7.79,7.90,7.79,7.85,7.84,"1,700.00",7.94,"13,323.00",16,-0.09,0.11,-1.13,1.41,0.16,8.22,0.00,10.43,7.46
88,KDL,Kalinchowk Darshan Limited,40.42,230.10,257.80,230.10,257.80,249.05,110.00,234.40,"27,396.00",11,23.40,27.70,9.98,12.04,3.39,0.00,0.00,257.80,134.40
89,KEF,Kumari Equity Fund,33.93,8.20,8.20,8.04,8.04,8.16,"2,100.00",8.10,"17,140.00",6,-0.06,0.16,-0.74,1.99,-1.52,8.23,8.42,10.07,7.62
90,KKHC,Khani Khola Hydropower Company Limited,27.13,233.00,242.00,230.10,233.00,234.64,"5,463.00",233.10,"1,281,844.50",43,-0.10,11.90,-0.04,5.17,-0.70,213.33,215.35,288.00,163.80
91,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,29.49,884.00,890.00,867.00,890.00,882.25,80.00,901.60,"70,580.00",8,-11.60,23.00,-1.29,2.65,0.87,0.00,0.00,"1,870.00",303.20
92,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),28.98,605.00,605.00,605.00,605.00,605.00,108.00,610.00,"65,340.00",1,-5.00,0.00,-0.82,0.00,0.00,794.79,836.29,"1,454.80",592.00
93,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,26.13,585.10,605.00,585.10,600.00,592.68,245.00,595.00,"145,206.20",10,5.00,19.90,0.84,3.40,1.22,906.25,967.18,"1,318.80",585.10
94,KPCL,Kalika Power Company Limited,21.60,374.00,392.70,374.00,380.00,382.07,484.00,380.00,"184,920.20",14,0.00,18.70,0.00,5.00,-0.54,349.10,363.41,504.00,289.00
95,KRBL,Karnali Development Bank Limited,26.15,255.80,265.20,251.10,263.00,258.44,"3,402.00",261.00,"879,203.00",40,2.00,14.10,0.77,5.62,1.73,260.80,256.48,395.00,198.90
96,KSBBL,Kamana Sewa Bikas Bank Limited,26.12,300.00,305.00,297.00,301.00,299.90,"8,251.00",300.90,"2,474,444.70",77,0.10,8.00,0.03,2.69,0.37,318.06,331.18,474.00,292.00
97,LBBL,Lumbini Bikas Bank Limited,30.89,325.00,325.00,316.50,318.40,318.91,"7,506.00",319.20,"2,393,748.40",78,-0.80,8.50,-0.25,2.69,-0.16,346.39,357.32,465.00,290.10
98,LBL,Laxmi Bank Limited,35.45,177.00,178.00,176.00,177.50,177.05,"16,298.00",177.90,"2,885,548.90",70,-0.40,2.00,-0.22,1.14,0.25,195.69,197.19,271.30,176.00
99,LBLD88,8.5% Laxmi Bank Debenture,40.83,750.00,750.00,750.00,750.00,750.00,75.00,750.00,"56,250.00",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.40,736.00
100,LEC,Liberty Energy Company Limited,25.65,258.10,266.00,257.00,264.00,262.08,"5,281.00",263.00,"1,384,033.50",70,1.00,9.00,0.38,3.50,0.73,249.26,253.41,368.90,203.00
101,LEMF,Laxmi Equity Fund,30.90,8.00,8.00,8.00,8.00,8.00,100.00,8.00,800.00,1,0.00,0.00,0.00,0.00,0.00,8.28,8.71,10.91,7.24
102,LICN,Life Insurance Corporation Nepal Limited,29.79,"1,318.20","1,355.00","1,293.00","1,309.00","1,318.26","4,416.00","1,345.00","5,821,444.90",104,-36.00,62.00,-2.68,4.80,-0.71,"1,389.35","1,405.41","2,139.00","1,065.00"
103,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,32.18,692.50,706.00,670.00,693.60,683.27,590.00,679.00,"403,131.00",10,14.60,36.00,2.15,5.37,1.49,"1,049.75","1,132.08","1,506.00",655.10
104,LUK,Laxmi Unnati Kosh,31.53,8.00,8.17,8.00,8.00,8.08,"10,250.00",8.00,"82,800.00",9,0.00,0.17,0.00,2.13,-0.98,8.09,8.44,10.47,7.52
105,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,24.24,303.30,314.00,303.30,309.00,307.70,"8,739.00",308.00,"2,688,950.50",307,1.00,10.70,0.32,3.53,0.42,258.20,252.99,370.00,193.30
106,MBL,Machhapuchchhre Bank Limited,30.97,221.00,221.00,214.90,216.80,216.62,"13,028.00",216.90,"2,822,061.70",84,-0.10,6.10,-0.05,2.84,0.09,226.53,229.73,291.00,199.00
107,MDB,Miteri Development Bank Limited,21.14,369.50,369.50,362.20,369.00,364.39,850.00,369.00,"309,731.20",16,0.00,7.30,0.00,2.02,1.25,379.30,380.35,479.10,308.00
108,MEN,Mountain Energy Nepal Limited,26.22,737.10,760.00,737.10,747.00,750.62,800.00,745.00,"600,498.00",23,2.00,22.90,0.27,3.11,-0.48,766.89,787.53,"1,065.00",692.00
109,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,31.18,531.00,550.00,530.30,545.00,535.71,"2,407.00",539.00,"1,289,457.00",41,6.00,19.70,1.11,3.71,1.70,725.45,774.38,"1,015.40",530.30
110,MFIL,Manjushree Finance Limited,29.53,422.00,429.80,419.00,424.40,422.30,"11,018.00",426.80,"4,652,943.50",101,-2.40,10.80,-0.56,2.58,0.49,430.12,435.23,560.00,362.00
111,MHL,Mandakini Hydropower Limited,43.16,358.10,379.40,358.10,379.40,367.54,"2,669.00",365.00,"980,977.50",84,14.40,21.30,3.95,5.95,3.12,358.00,0.00,436.00,237.30
112,MHNL,Mountain Hydro Nepal Limited,23.96,290.00,292.90,285.20,289.90,289.52,"6,397.00",289.00,"1,852,082.60",46,0.90,7.70,0.31,2.70,0.13,275.24,278.40,405.00,212.00
113,MKHC,Maya Khola Hydropower Company Limited,25.82,293.00,300.00,289.20,298.90,296.73,"16,077.00",297.00,"4,770,557.50",540,1.90,10.80,0.64,3.73,0.73,0.00,0.00,367.50,265.50
114,MKJC,Mailung Khola Jal Vidhyut Company Limited,29.45,430.00,439.40,420.00,428.00,424.90,"2,025.00",430.00,"860,415.60",48,-2.00,19.40,-0.47,4.62,0.73,436.21,451.97,625.00,372.60
115,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,28.81,646.90,652.80,640.00,650.00,647.20,70.00,646.90,"45,304.00",5,3.10,12.80,0.48,2.00,0.43,842.22,891.72,"1,214.00",640.00
116,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,32.34,709.00,710.00,708.00,710.00,708.49,247.00,709.00,"174,998.00",4,1.00,2.00,0.14,0.28,0.21,"1,012.32","1,091.68","1,520.00",691.00
117,MLBL,Mahalaxmi Bikas Bank Limited,29.20,302.00,309.90,302.00,309.70,304.93,"16,597.00",306.30,"5,060,870.00",86,3.40,7.90,1.11,2.62,1.54,339.06,355.13,446.00,297.00
118,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,32.47,762.50,762.50,750.00,751.00,751.42,513.00,778.00,"385,478.00",12,-27.00,12.50,-3.47,1.67,-0.06,992.61,"1,049.11","1,350.30",727.00
119,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,28.55,"1,887.00","2,000.00","1,850.00","1,970.00","1,910.36",346.00,"1,925.00","660,984.00",26,45.00,150.00,2.34,8.11,3.03,"3,531.13","3,584.90","4,329.60","1,700.00"
120,MMF1,Mega Mutual Fund - 1,35.94,7.15,7.25,7.10,7.10,7.15,"20,950.00",7.15,"149,856.50",13,-0.05,0.15,-0.70,2.11,-0.75,7.40,7.53,8.82,6.75
121,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,33.41,600.00,601.00,592.30,595.90,595.88,822.00,601.00,"489,809.80",18,-5.10,8.70,-0.85,1.47,0.00,834.74,912.80,"1,250.00",568.40
122,MNBBL,Muktinath Bikas Bank Limited,27.32,390.00,393.00,384.60,389.00,388.84,"15,682.00",387.00,"6,097,721.10",173,2.00,8.40,0.52,2.18,0.04,414.22,424.62,505.10,368.00
123,MPFL,Multipurpose Finance Company Limited,24.80,308.00,320.20,307.80,313.00,312.32,"1,910.00",314.00,"596,527.00",23,-1.00,12.40,-0.32,4.03,0.22,325.37,317.32,386.90,206.10
124,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,37.17,831.30,831.30,788.00,802.00,798.86,885.00,815.00,"706,992.00",30,-13.00,43.30,-1.60,5.49,0.39,"1,044.33","1,086.66","1,390.00",788.00
125,NABBC,Narayani Development Bank Limited,22.69,386.00,391.90,386.00,391.90,386.44,134.00,392.00,"51,783.00",2,-0.10,5.90,-0.03,1.53,1.39,394.67,405.68,513.70,317.70
126,NABIL,Nabil Bank Limited,33.69,595.00,595.00,586.10,589.00,590.62,"41,355.00",589.90,"24,424,997.00",577,-0.90,8.90,-0.15,1.52,-0.27,745.17,770.17,"1,002.00",586.10
