ENL,0.0,287.10,287.10,287.10,287.10,288.95,20.00,0.00,"5,779.00",3,287.1,0.0,0.0,0.0,-0.64,-,-,287.10,287.10,03_06_2022
ENL,42.46,292.80,298.60,292.80,298.60,293.17,34.00,287.10,"9,967.90",6,11.5,5.8,4.01,1.98,1.82,-,-,298.60,287.10,03_07_2022
ENL,54.53,292.80,298.60,292.80,298.60,293.17,34.00,287.10,"9,967.90",6,11.5,5.8,4.01,1.98,1.82,-,-,298.60,287.10,03_08_2022
ENL,54.08,304.50,310.50,304.50,310.50,304.72,27.00,298.60,"8,227.50",8,11.9,6.0,3.99,1.97,1.86,-,-,310.50,287.10,03_09_2022
ENL,48.03,316.70,341.50,316.70,341.50,329.71,70.00,310.50,"23,080.00",8,31.0,24.8,9.98,7.83,3.45,-,-,341.50,287.10,03_10_2022
ENL,55.43,316.70,341.50,316.70,341.50,329.71,70.00,310.50,"23,080.00",8,31.0,24.8,9.98,7.83,3.45,-,-,341.50,287.10,03_11_2022
ENL,55.43,316.70,341.50,316.70,341.50,329.71,70.00,310.50,"23,080.00",8,31.0,24.8,9.98,7.83,3.45,-,-,341.50,287.10,03_12_2022
ENL,57.38,348.30,375.60,348.30,375.60,362.32,51.00,341.50,"18,478.50",6,34.10,27.30,9.99,7.84,3.53,-,-,375.60,287.10,03_13_2022
ENL,57.12,383.10,390.70,383.10,390.70,386.90,20.00,375.60,"7,738.00",2,15.1,7.6,4.02,1.98,0.97,-,-,390.70,287.10,03_14_2022
ENL,55.49,398.50,429.70,398.50,429.70,426.37,230.00,390.70,"98,064.00",23,39.0,31.2,9.98,7.83,0.78,-,-,429.70,287.10,03_15_2022
ENL,55.48,438.20,472.60,438.20,472.60,469.47,270.00,429.70,"126,756.00",27,42.9,34.4,9.98,7.85,0.66,-,-,472.60,287.10,03_16_2022
ENL,53.75,438.20,472.60,438.20,472.60,469.47,270.00,429.70,"126,756.00",27,42.9,34.4,9.98,7.85,0.66,-,-,472.60,287.10,03_17_2022
ENL,53.75,438.20,472.60,438.20,472.60,469.47,270.00,429.70,"126,756.00",27,42.9,34.4,9.98,7.85,0.66,-,-,472.60,287.10,03_18_2022
ENL,53.75,438.20,472.60,438.20,472.60,469.47,270.00,429.70,"126,756.00",27,42.9,34.4,9.98,7.85,0.66,-,-,472.60,287.10,03_19_2022
ENL,56.02,482.00,519.80,482.00,519.80,518.82,950.00,472.60,"492,882.00",95,47.2,37.8,9.99,7.84,0.19,-,-,519.80,287.10,03_20_2022
ENL,54.64,530.10,571.70,530.10,571.70,570.67,"1,089.00",519.80,"621,461.30",111,51.90,41.6,9.98,7.85,0.18,-,-,571.70,287.10,03_21_2022
ENL,57.26,583.10,628.80,583.10,628.80,627.58,"1,300.00",571.70,"815,860.00",130,57.1,45.7,9.99,7.84,0.19,-,-,628.80,287.10,03_22_2022
ENL,54.63,641.30,691.60,641.30,691.60,690.76,"1,470.00",628.80,"1,015,417.00",147,62.8,50.3,9.99,7.84,0.12,-,-,691.60,287.10,03_23_2022
ENL,52.96,705.40,760.70,705.40,760.70,760.39,"4,370.00",691.60,"3,322,902.00",403,69.1,55.3,9.99,7.84,0.04,-,-,760.70,287.10,03_24_2022
ENL,52.96,705.40,760.70,705.40,760.70,760.39,"4,370.00",691.60,"3,322,902.00",403,69.1,55.3,9.99,7.84,0.04,-,-,760.70,287.10,03_24_2022
ENL,52.96,705.40,760.70,705.40,760.70,760.39,"4,370.00",691.60,"3,322,902.00",403,69.1,55.3,9.99,7.84,0.04,-,-,760.70,287.10,03_24_2022
ENL,52.96,705.40,760.70,705.40,760.70,760.39,"4,370.00",691.60,"3,322,902.00",403,69.1,55.3,9.99,7.84,0.04,-,-,760.70,287.10,03_24_2022
ENL,50.38,705.40,760.70,705.40,760.70,760.39,"4,370.00",691.60,"3,322,902.00",403,69.1,55.3,9.99,7.84,0.04,-,-,760.70,287.10,03_25_2022
ENL,50.38,705.40,760.70,705.40,760.70,760.39,"4,370.00",691.60,"3,322,902.00",403,69.1,55.3,9.99,7.84,0.04,-,-,760.70,287.10,03_26_2022
ENL,49.73,775.90,836.70,775.90,836.70,836.34,"8,392.00",760.70,"7,018,585.40",427,76.0,60.80,9.99,7.84,0.04,-,-,836.70,287.10,03_27_2022
ENL,48.9,853.40,920.30,853.40,920.30,919.93,"8,072.00",836.70,"7,425,682.60",385,83.6,66.9,9.99,7.84,0.04,-,-,920.30,287.10,03_28_2022
ENL,49.78,938.70,"1,012.30",938.70,"1,012.30","1,011.30","3,922.00",920.30,"3,966,329.10",392,92.0,73.6,10.0,7.84,0.1,-,-,"1,012.30",287.10,03_29_2022
