SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
33,CMF2,Citizens Mutual Fund - 2,29.27,7.39,7.83,7.39,7.77,7.74,"9,775.00",7.53,"75,648.50",10,0.24,0.44,3.19,5.95,0.40,8.04,8.25,10.36,7.03
34,CORBL,Corporate Development Bank Limited,24.80,291.70,309.40,282.00,283.00,286.35,"2,098.00",286.00,"600,772.10",41,-3.00,27.40,-1.05,9.72,-1.19,300.72,298.76,497.70,211.30
35,CZBIL,Citizens Bank International Limited,26.85,170.00,171.00,168.20,170.00,169.03,"16,000.00",169.60,"2,704,452.20",97,0.40,2.80,0.24,1.66,0.57,184.29,188.51,251.90,168.00
36,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,32.39,625.20,630.00,616.00,622.00,621.60,922.00,625.00,"573,112.20",27,-3.00,14.00,-0.48,2.27,0.06,854.31,890.88,"1,178.00",610.20
37,DHPL,Dibyashwari Hydropower Company Limited,19.52,202.00,208.00,200.00,203.90,202.58,696.00,201.10,"140,997.00",19,2.80,8.00,1.39,4.00,0.65,210.96,206.83,276.30,160.10
38,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,20.76,695.00,700.00,681.10,681.10,692.15,89.00,685.10,"61,601.00",8,-4.00,18.90,-0.58,2.77,-1.62,0.00,0.00,"1,662.00",177.70
39,DORDI,Dordi Khola Hydropower Company Limited,33.34,271.30,274.50,257.00,269.90,267.61,"3,710.00",266.00,"992,822.00",87,3.90,17.50,1.47,6.81,0.85,281.74,289.65,408.00,217.00
40,EBL,Everest Bank Limited,27.68,535.00,535.00,524.30,530.00,527.83,"25,507.00",529.00,"13,463,426.40",156,1.00,10.70,0.19,2.04,0.41,504.61,502.42,561.00,411.00
41,EDBL,Excel Development Bank Limited,27.59,281.00,281.00,275.60,278.10,279.15,"2,996.00",280.10,"836,344.30",22,-2.00,5.40,-0.71,1.96,-0.38,318.59,323.80,442.80,273.40
42,EHPL,Eastern Hydropower Limited,30.20,347.90,354.30,340.00,340.70,346.51,640.00,354.90,"221,764.00",36,-14.20,14.30,-4.00,4.21,-1.70,0.00,0.00,508.00,216.00
43,ENL,Emerging Nepal Limited,29.26,610.40,618.00,610.40,618.00,616.19,"1,672.00",622.80,"1,030,272.00",11,-4.80,7.60,-0.77,1.25,0.29,643.95,646.89,869.00,535.00
44,FMDBL,First Microfinance Laghubitta Bittiya Sanstha Limited,28.94,515.00,520.90,500.40,506.40,506.98,"3,204.00",514.90,"1,624,371.70",45,-8.50,20.50,-1.65,4.10,-0.12,621.04,638.17,780.00,497.20
45,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,30.18,"1,218.90","1,218.90","1,185.00","1,186.10","1,195.98","1,152.00","1,199.00","1,377,767.00",31,-12.90,33.90,-1.08,2.86,-0.83,"1,834.53","2,097.43","2,950.00","1,130.10"
46,GBBD85,8.75% Garima Debenture 2085,27.70,805.10,805.10,805.00,805.00,805.04,65.00,805.00,"52,327.50",3,0.00,0.10,0.00,0.01,0.00,0.00,0.00,"1,000.00",722.50
47,GBBL,Garima Bikas Bank Limited,25.57,347.10,355.00,347.10,349.00,351.38,"12,960.00",350.10,"4,553,905.90",105,-1.10,7.90,-0.31,2.28,-0.68,366.99,373.76,440.00,318.00
48,GBD80/81,10.25% Global IME Bank Limited Debenture 2080/81,40.19,990.00,990.00,990.00,990.00,990.00,140.00,982.00,"138,600.00",1,8.00,0.00,0.81,0.00,0.00,977.24,"1,001.65","1,009.00",920.00
49,GBIME,Global IME Bank Limited,22.43,185.00,185.00,182.20,183.20,183.23,"30,993.00",183.20,"5,678,710.90",239,0.00,2.80,0.00,1.54,-0.01,231.94,265.74,315.00,178.10
50,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Limited,22.29,440.00,440.00,432.00,435.00,435.88,479.00,438.00,"208,785.00",16,-3.00,8.00,-0.68,1.85,-0.20,556.02,601.28,900.00,432.00
51,GFCL,Goodwill Finance Company Limited,35.27,421.90,430.00,421.90,428.90,423.03,"1,076.00",430.50,"455,176.00",14,-1.60,8.10,-0.37,1.92,1.37,463.49,474.15,634.00,358.00
52,GHL,Ghalemdi Hydro Limited,24.87,222.00,222.90,215.00,218.00,218.43,"7,112.00",222.00,"1,553,489.10",56,-4.00,7.90,-1.80,3.67,-0.20,245.40,231.92,309.00,164.20
53,GIBF1,Global IME Balance Fund-I,34.59,7.72,7.95,7.72,7.95,7.80,520.00,7.80,"4,057.00",5,0.15,0.23,1.92,2.98,1.86,8.07,0.00,10.00,7.50
54,GILB,Global IME Laghubitta Bittiya Sanstha Limited,18.97,765.00,765.00,749.70,750.00,751.90,65.00,750.00,"48,873.20",6,0.00,15.30,0.00,2.04,-0.25,"1,009.64","1,091.24","1,475.00",665.10
55,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,39.52,690.90,691.00,690.90,691.00,690.97,39.00,705.00,"26,947.70",3,-14.00,0.10,-1.99,0.01,0.00,781.97,852.57,"1,200.50",664.00
56,GLH,Greenlife Hydropower Limited,24.21,261.00,264.10,258.20,260.00,260.13,"3,170.00",263.90,"824,598.00",50,-3.90,5.90,-1.48,2.29,-0.05,280.07,281.22,423.00,219.00
57,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,35.18,666.60,668.00,666.50,668.00,667.03,30.00,653.70,"20,011.00",3,14.30,1.50,2.19,0.23,0.14,787.51,834.55,"1,200.00",653.70
58,GMFIL,Guheswori Merchant Banking & Finance Limited,23.63,294.00,299.00,294.00,297.00,296.04,"1,150.00",298.00,"340,445.00",6,-1.00,5.00,-0.34,1.70,0.32,326.99,333.60,423.00,223.90
59,GRDBL,Green Development Bank Limited,25.62,242.70,256.00,239.20,239.30,242.23,"2,639.00",238.00,"639,255.10",36,1.30,16.80,0.55,7.02,-1.23,254.08,254.82,311.00,182.00
60,GUFL,Gurkhas Finance Limited,29.57,475.00,483.50,474.50,480.00,476.46,"5,106.00",480.00,"2,432,816.40",47,0.00,9.00,0.00,1.90,0.74,530.30,536.28,715.00,357.00
61,GVL,Green Ventures Limited,43.95,395.00,407.00,388.10,402.00,398.53,"9,380.00",392.10,"3,738,245.00",150,9.90,18.90,2.52,4.87,0.86,387.57,371.87,511.00,255.10
62,HBL,Himalayan Bank Limited,26.20,220.00,220.00,216.20,217.00,217.28,"24,724.00",218.00,"5,372,012.00",103,-1.00,3.80,-0.46,1.76,-0.13,283.12,297.65,505.00,212.00
63,HDHPC,Himal Dolakha Hydropower Company Limited,30.22,154.10,166.20,154.10,163.60,162.20,"219,552.00",151.14,"35,610,847.00",973,12.46,12.10,8.24,7.85,0.86,208.44,206.13,280.30,154.10
64,HDL,Himalayan Distillery Limited,36.21,"1,899.00","1,919.90","1,885.00","1,896.00","1,893.61","6,814.00","1,894.00","12,903,081.20",186,2.00,34.90,0.11,1.85,0.13,"2,766.85","3,008.37","4,323.00","1,806.60"
65,HEI,Himalayan Everest Insurance Limited,18.80,436.00,436.00,430.00,432.90,430.37,"1,128.00",428.00,"485,459.00",12,4.90,6.00,1.14,1.40,0.58,416.50,0.00,525.00,345.00
66,HEIP,Himalayan Everest Insurance Limited Promoter,23.47,246.40,246.40,245.50,245.50,245.97,53.00,250.10,"13,036.50",3,-4.60,0.90,-1.84,0.37,-0.19,270.84,0.00,367.40,214.20
67,HHL,Himalayan Hydropower Limited,26.92,251.00,255.00,247.00,254.90,251.87,"1,765.00",254.00,"444,559.00",52,0.90,8.00,0.35,3.24,1.19,265.11,0.00,362.10,202.00
68,HIDCL,Hydroelectricity Investment and Development Company Limited,27.98,179.00,181.00,177.70,178.00,178.62,"27,599.00",179.00,"4,929,823.60",203,-1.00,3.30,-0.56,1.86,-0.35,188.88,190.11,266.00,159.80
69,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,29.46,100.90,100.90,97.70,98.00,98.03,"1,659.00",99.00,"162,632.40",20,-1.00,3.20,-1.01,3.28,-0.03,101.80,0.00,126.40,95.00
70,HPPL,Himalayan Power Partner Limited,26.56,275.00,279.00,271.00,271.00,272.39,"3,529.00",274.00,"961,267.50",27,-3.00,8.00,-1.09,2.95,-0.51,289.54,307.01,422.00,217.60
71,HURJA,Himalaya Urja Bikas Company Limited,31.54,255.00,255.00,250.00,254.80,250.99,"6,680.00",258.80,"1,676,625.90",28,-4.00,5.00,-1.55,2.00,1.49,299.03,279.38,443.40,190.50
72,ICFC,ICFC Finance Limited,24.22,398.10,414.00,398.10,404.00,404.15,"5,397.00",405.90,"2,181,174.50",59,-1.90,15.90,-0.47,3.99,-0.04,439.13,453.32,585.00,363.00
73,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,21.57,573.50,580.00,572.00,575.00,575.14,297.00,585.00,"170,818.00",11,-10.00,8.00,-1.71,1.40,-0.03,804.93,856.03,"1,134.20",572.00
74,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,30.86,"1,645.50","1,645.50","1,581.00","1,589.00","1,602.28","3,281.00","1,679.00","5,257,073.10",157,-90.00,64.50,-5.36,4.08,-0.84,"2,793.51","2,868.10","3,770.00","1,581.00"
75,JBBL,Jyoti Bikash Bank Limited,29.97,255.00,259.50,255.00,255.00,256.65,"7,040.00",256.00,"1,806,823.50",55,-1.00,4.50,-0.39,1.76,-0.65,282.55,285.93,382.00,248.00
76,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,26.24,"1,423.90","1,452.30","1,395.00","1,397.00","1,399.17","1,860.00","1,396.00","2,602,462.80",61,1.00,57.30,0.07,4.11,-0.16,"2,278.20","2,400.70","3,112.00","1,371.20"
77,JFL,Janaki Finance Company Limited,31.78,349.00,350.00,343.00,350.00,347.92,"4,331.00",343.50,"1,506,831.10",21,6.50,7.00,1.89,2.04,0.59,385.10,388.54,527.00,305.00
78,JOSHI,Joshi Hydropower Development Company Limited,25.44,252.90,263.00,252.90,258.00,257.59,"11,593.00",258.00,"2,986,238.20",79,0.00,10.10,0.00,3.99,0.16,241.84,230.76,318.00,164.80
79,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,26.26,874.10,908.00,874.10,891.00,898.69,465.00,891.90,"417,892.00",9,-0.90,33.90,-0.10,3.88,-0.86,"1,366.03","1,493.28","2,204.50",833.10
80,KBL,Kumari Bank Limited,32.24,166.00,166.00,164.00,164.80,164.88,"38,864.00",166.00,"6,407,928.70",182,-1.20,2.00,-0.72,1.22,-0.05,183.92,189.70,228.00,164.00
81,KDBY,Kumari Dhanabriddhi Yojana,28.64,7.91,8.32,7.91,8.16,8.23,"8,900.00",8.06,"73,241.00",22,0.10,0.41,1.24,5.18,-0.85,8.23,8.29,10.43,7.46
82,KDL,Kalinchowk Darshan Limited,26.37,720.00,734.40,706.00,717.00,716.00,"6,461.00",720.00,"4,626,093.80",263,-3.00,28.40,-0.42,4.02,0.14,0.00,0.00,970.00,134.40
83,KEF,Kumari Equity Fund,25.90,7.75,8.00,7.75,8.00,7.97,"4,825.00",7.90,"38,444.75",13,0.10,0.25,1.27,3.23,0.40,8.23,8.27,10.07,7.62
84,KKHC,Khani Khola Hydropower Company Limited,24.13,218.00,218.00,213.30,215.00,216.04,"1,461.00",215.00,"315,639.60",23,0.00,4.70,0.00,2.20,-0.49,223.45,217.10,288.00,163.80
85,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,20.25,857.50,870.00,857.50,870.00,861.14,50.00,875.00,"43,057.00",5,-5.00,12.50,-0.57,1.46,1.02,0.00,0.00,"1,870.00",303.20
86,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),28.13,574.00,574.00,566.00,570.00,569.70,80.00,576.20,"45,576.00",5,-6.20,8.00,-1.08,1.41,0.05,750.60,798.67,"1,316.90",565.00
87,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,34.91,570.00,580.00,570.00,580.00,571.55,61.00,576.00,"34,864.50",3,4.00,10.00,0.69,1.75,1.46,830.00,893.47,"1,255.00",551.00
88,KPCL,Kalika Power Company Limited,28.79,362.90,366.00,362.90,366.00,363.51,645.00,359.00,"234,461.50",6,7.00,3.10,1.95,0.85,0.68,360.87,361.49,466.00,289.00
89,KRBL,Karnali Development Bank Limited,21.86,254.00,254.00,247.00,254.00,249.46,"1,150.00",251.10,"286,874.00",12,2.90,7.00,1.15,2.83,1.79,268.51,258.75,339.00,198.90
90,KSBBL,Kamana Sewa Bikas Bank Limited,40.11,295.00,299.50,288.00,299.50,294.61,"6,518.00",296.80,"1,920,288.80",39,2.70,11.50,0.91,3.99,1.63,314.75,322.76,443.00,281.40
91,LBBL,Lumbini Bikas Bank Limited,33.21,329.00,336.00,325.10,335.30,331.80,"10,437.00",331.70,"3,462,955.10",85,3.60,10.90,1.09,3.35,1.05,339.30,353.23,450.00,290.10
92,LBL,Laxmi Bank Limited,22.15,184.10,184.10,181.00,181.10,182.32,"6,789.00",180.50,"1,237,791.20",37,0.60,3.10,0.33,1.71,-0.68,193.28,194.99,245.00,174.10
93,LBLD88,8.5% Laxmi Bank Debenture,43.62,762.10,762.10,761.50,761.50,761.94,100.00,772.20,"76,194.30",4,-10.70,0.60,-1.39,0.08,-0.06,0.00,0.00,960.40,735.40
94,LEC,Liberty Energy Company Limited,29.66,239.20,247.00,237.20,246.90,241.43,"1,886.00",244.00,"455,342.00",39,2.90,9.80,1.19,4.13,2.21,256.26,253.92,335.40,203.00
95,LEMF,Laxmi Equity Fund,38.48,8.05,8.20,8.04,8.20,8.16,"16,400.00",8.20,"133,810.00",6,0.00,0.16,0.00,1.99,0.50,8.26,8.54,10.55,7.24
96,LICN,Life Insurance Corporation Nepal Limited,32.28,"1,263.00","1,270.00","1,247.20","1,270.00","1,260.74","2,340.00","1,271.80","2,950,126.00",18,-1.80,22.80,-0.14,1.83,0.73,"1,396.78","1,382.19","1,733.00","1,065.00"
97,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,24.07,671.00,682.00,671.00,682.00,671.67,430.00,683.90,"288,820.00",5,-1.90,11.00,-0.28,1.64,1.51,952.55,"1,048.97","1,506.00",642.00
98,LUK,Laxmi Unnati Kosh,33.13,8.15,8.30,8.15,8.15,8.24,"1,055.00",8.31,"8,696.50",6,-0.16,0.15,-1.93,1.84,-1.14,8.12,8.22,10.25,7.52
99,MAKAR,Makar Jitumaya Suri Hydropower Company Limited,17.99,253.20,255.00,246.20,253.00,250.02,"9,415.00",258.30,"2,353,939.50",698,-5.30,8.80,-2.05,3.57,1.18,0.00,0.00,294.90,237.00
100,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,28.78,273.00,281.50,273.00,280.00,277.82,"5,682.00",278.00,"1,578,568.00",185,2.00,8.50,0.72,3.11,0.78,277.42,261.56,340.00,193.30
101,MBL,Machhapuchchhre Bank Limited,33.09,228.10,231.90,227.00,229.00,229.02,"24,705.00",230.40,"5,657,873.10",58,-1.40,4.90,-0.61,2.16,-0.01,227.60,227.55,285.00,199.00
102,MBLPO,Machhapuchchhre Bank Limited Promotor Share,23.19,136.00,136.00,136.00,136.00,110.00,"83,532.00",136.00,"9,188,520.00",1,0.00,0.00,0.00,0.00,19.12,0.00,0.00,136.00,136.00
103,MDB,Miteri Development Bank Limited,19.07,360.00,363.10,360.00,360.00,361.31,236.00,356.10,"85,270.00",5,3.90,3.10,1.10,0.86,-0.36,378.38,379.19,461.00,308.00
104,MEN,Mountain Energy Nepal Limited,34.22,734.00,745.00,734.00,742.00,739.49,"1,200.00",747.00,"887,390.00",12,-5.00,11.00,-0.67,1.50,0.34,766.41,778.53,"1,030.00",692.00
105,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,23.28,518.50,518.50,510.00,515.00,512.47,927.00,515.10,"475,060.00",15,-0.10,8.50,-0.02,1.67,0.49,677.36,726.56,990.00,508.00
106,MFIL,Manjushree Finance Limited,26.35,425.00,425.00,417.00,423.00,420.46,"7,499.00",420.00,"3,152,993.80",53,3.00,8.00,0.71,1.92,0.60,439.28,432.03,528.00,362.00
107,MHCL,Molung Hydropower Company Limited,23.10,220.00,220.00,214.10,218.00,215.79,"4,895.00",216.00,"1,056,314.00",273,2.00,5.90,0.93,2.76,1.01,0.00,0.00,274.40,141.00
108,MHL,Mandakini Hydropower Limited,30.55,333.20,333.20,321.00,321.30,324.04,"2,194.00",339.90,"710,946.90",50,-18.60,12.20,-5.47,3.80,-0.85,358.40,0.00,436.00,237.30
109,MHNL,Mountain Hydro Nepal Limited,26.10,262.10,266.00,262.10,265.00,263.78,"2,790.00",267.00,"735,950.50",16,-2.00,3.90,-0.75,1.49,0.46,285.68,278.84,371.00,212.00
110,MKHC,Maya Khola Hydropower Company Limited,17.36,244.30,245.00,240.10,243.00,242.83,"2,265.00",249.00,"550,007.50",120,-6.00,4.90,-2.41,2.04,0.07,0.00,0.00,367.50,237.20
111,MKJC,Mailung Khola Jal Vidhyut Company Limited,31.77,383.00,389.70,383.00,389.70,385.83,90.00,388.00,"34,725.00",9,1.70,6.70,0.44,1.75,0.99,429.09,442.81,582.40,372.60
112,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,27.94,614.00,648.00,601.80,648.00,615.28,240.00,626.30,"147,666.00",13,21.70,46.20,3.46,7.68,5.05,792.12,845.15,"1,199.00",598.10
113,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,18.29,703.90,703.90,689.90,689.90,696.90,20.00,690.10,"13,938.00",2,-0.20,14.00,-0.03,2.03,-1.01,934.14,"1,012.21","1,498.00",680.10
114,MLBL,Mahalaxmi Bikas Bank Limited,30.77,300.10,300.10,296.00,300.00,297.31,"5,966.00",302.00,"1,773,730.30",55,-2.00,4.10,-0.66,1.39,0.90,328.88,344.51,446.00,290.00
115,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,24.20,701.00,724.00,701.00,724.00,708.82,90.00,715.00,"63,794.00",8,9.00,23.00,1.26,3.28,2.10,929.73,"1,004.87","1,350.30",697.10
116,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,32.31,"1,795.00","1,805.00","1,795.00","1,800.00","1,800.47",375.00,"1,800.00","675,176.00",14,0.00,10.00,0.00,0.56,-0.03,"3,137.16","3,357.46","4,329.60","1,700.00"
117,MMF1,Mega Mutual Fund - 1,25.97,7.03,7.15,7.03,7.12,7.07,"11,250.00",7.16,"79,489.00",23,-0.04,0.12,-0.56,1.71,0.76,7.38,7.44,8.65,6.65
118,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,39.38,560.00,570.00,560.00,566.00,566.18,"1,652.00",570.00,"935,322.00",9,-4.00,10.00,-0.70,1.79,-0.03,758.25,844.82,"1,240.00",555.00
119,MNBBL,Muktinath Bikas Bank Limited,28.71,392.00,392.00,381.00,381.00,384.00,"14,244.00",385.00,"5,469,758.10",139,-4.00,11.00,-1.04,2.89,-0.79,409.06,417.43,505.10,368.00
120,MPFL,Multipurpose Finance Company Limited,24.39,302.90,308.90,295.70,295.70,300.81,"2,015.00",297.00,"606,134.50",14,-1.30,13.20,-0.44,4.46,-1.73,324.33,325.33,386.90,206.10
121,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,28.65,673.00,673.00,673.00,673.00,673.00,30.00,673.00,"20,190.00",1,0.00,0.00,0.00,0.00,0.00,974.35,"1,034.91","1,366.80",665.00
122,NABBC,Narayani Development Bank Limited,23.94,370.10,377.00,370.10,370.40,373.62,310.00,372.00,"115,821.00",6,-1.60,6.90,-0.43,1.86,-0.87,397.66,405.33,513.70,317.70
123,NABIL,Nabil Bank Limited,27.98,600.00,600.00,589.00,590.00,593.65,"59,646.00",595.00,"35,408,992.80",522,-5.00,11.00,-0.84,1.87,-0.62,706.66,736.22,951.00,577.00
124,NADEP,NADEP Laghubitta Bittiya Sanstha Limited,26.42,522.00,522.00,493.00,508.70,500.42,"1,912.00",511.90,"956,794.00",33,-3.20,29.00,-0.63,5.88,1.63,698.87,708.13,"1,011.00",493.00
125,NBF2,Nabil Balanced Fund - 2,23.91,8.25,8.41,8.25,8.25,8.25,"5,300.00",8.25,"43,741.00",4,0.00,0.16,0.00,1.94,-0.04,8.25,8.74,11.11,7.45
126,NBF3,Nabil Balanced Fund III,20.95,7.11,7.25,7.11,7.23,7.23,"4,200.00",7.24,"30,355.00",12,-0.01,0.14,-0.14,1.97,0.04,7.48,7.65,9.48,7.00
