SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
12,API,Api Power Company Limited,54.14,253.00,265.00,253.00,264.00,259.31,"157,450.00",251.50,"40,828,406.90",870,12.50,12.00,4.97,4.74,1.78,241.73,246.12,327.00,200.00
13,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,50.74,570.10,625.00,570.00,623.90,601.72,"2,964.00",580.00,"1,783,485.00",129,43.90,55.00,7.57,9.65,3.56,0.00,0.00,963.00,316.00
14,BARUN,Barun Hydropower Company Limited,53.81,257.50,270.00,257.50,268.20,264.26,"31,134.00",254.00,"8,227,505.20",183,14.20,12.50,5.59,4.85,1.47,238.21,257.86,541.60,190.30
15,BBC,Bishal Bazar Company Limited,50.11,"3,200.00","3,298.90","3,200.00","3,298.90","3,245.47",167.00,"3,152.70","541,993.00",11,146.20,98.90,4.64,3.09,1.62,"3,295.24","3,409.73","4,355.40","3,050.00"
16,BFC,Best Finance Company Limited,53.77,318.00,330.00,315.10,328.00,324.74,"10,086.00",313.00,"3,275,283.80",78,15.00,14.90,4.79,4.73,1.00,329.34,349.01,475.00,292.50
17,BHDC,Bindhyabasini Hydropower Development Company Limited,51.75,444.00,446.00,419.20,444.80,438.76,"11,748.00",436.00,"5,154,597.10",167,8.80,26.80,2.02,6.39,1.36,382.91,0.00,520.00,310.00
18,BHL,Balephi Hydropower Limited,53.83,295.00,331.00,295.00,330.10,320.73,"8,731.00",301.00,"2,800,269.10",167,29.10,36.00,9.67,12.20,2.84,292.89,295.53,397.00,104.70
19,BHPL,Barahi Hydropower Public Limited,54.13,500.00,520.20,485.00,518.60,512.68,"10,477.00",509.90,"5,371,296.40",131,8.70,35.20,1.71,7.26,1.14,0.00,0.00,677.20,194.30
20,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,55.59,417.50,438.00,415.10,437.90,428.23,"8,172.00",426.00,"3,499,487.50",132,11.90,22.90,2.79,5.52,2.21,391.88,394.53,556.90,306.00
21,BNT,Bottlers Nepal (Terai) Limited,45.94,"12,220.00","12,464.00","12,220.00","12,464.00","12,403.00",40.00,"11,985.00","496,120.00",4,479.00,244.00,4.00,2.00,0.49,"12,731.20","12,933.13","15,371.30","11,396.00"
22,BOKD86,8.5% BOK Debenture 2086,45.70,775.00,775.00,775.00,775.00,775.00,10.00,760.00,"7,750.00",1,15.00,0.00,1.97,0.00,0.00,0.00,0.00,980.00,738.50
23,BPCL,Butwal Power Company Limited,45.17,315.10,324.00,311.00,320.00,319.54,"9,095.00",309.00,"2,906,238.30",110,11.00,13.00,3.56,4.18,0.14,314.01,317.47,393.00,288.00
24,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,50.31,806.00,825.00,806.00,824.90,818.46,"7,330.00",795.00,"5,999,322.20",194,29.90,19.00,3.76,2.36,0.78,"1,045.68","1,048.03","1,303.00",727.00
25,CBLD88,10.25% Civil Bank Debenture 2088,29.39,834.00,834.00,834.00,834.00,834.00,25.00,844.00,"20,850.00",1,-10.00,0.00,-1.18,0.00,0.00,0.00,0.00,"1,000.00",813.00
26,CCBD88,10.50% Century Debenture 2088,51.23,862.90,880.00,862.90,880.00,875.11,35.00,846.00,"30,629.00",2,34.00,17.10,4.02,1.98,0.56,0.00,0.00,"1,000.00",816.00
27,CFCL,Central Finance Limited,56.25,305.00,326.00,305.00,325.00,317.58,"17,738.00",300.00,"5,633,198.90",142,25.00,21.00,8.33,6.89,2.28,319.55,325.86,408.00,237.00
28,CGH,Chandragiri Hills Limited,54.35,"1,130.00","1,175.00","1,120.10","1,175.00","1,159.08","4,439.00","1,131.00","5,145,143.00",100,44.00,54.90,3.89,4.90,1.36,"1,117.25","1,096.07","1,487.00",900.20
29,CHCL,Chilime Hydro power Company Limited,53.81,469.00,490.00,462.10,490.00,481.94,"44,824.00",469.00,"21,602,509.50",308,21.00,27.90,4.48,6.04,1.64,418.27,411.84,504.10,347.90
30,CHDC,CEDB Hydropower Development Company Limited,54.15,715.00,746.00,715.00,746.00,733.52,"9,831.00",717.00,"7,211,186.00",155,29.00,31.00,4.04,4.34,1.67,692.98,709.46,869.00,590.00
31,CHL,Chhyangdi Hydropower Company Limited,53.00,315.00,328.00,315.00,326.50,323.68,"16,805.00",318.00,"5,439,502.70",125,8.50,13.00,2.67,4.13,0.86,266.92,264.71,384.50,193.10
32,CIT,Citizen Investment Trust,53.24,"2,035.00","2,091.00","2,035.00","2,086.10","2,073.76","9,820.00","2,021.00","20,364,296.40",264,65.10,56.00,3.22,2.75,0.59,"1,969.29","2,093.99","3,072.00","1,780.00"
33,CLBSL,Civil Laghubitta Bittiya Sanstha Limited,53.67,595.00,634.90,595.00,634.90,621.90,"1,422.00",584.00,"884,335.00",39,50.90,39.90,8.72,6.71,2.05,766.05,801.84,"1,018.00",551.00
34,CMF1,Citizens Mutual Fund-1,53.34,7.41,8.32,6.99,8.32,8.16,"10,200.00",7.56,"83,216.00",18,0.76,1.33,10.00,19.03,1.94,7.94,8.09,9.69,6.75
35,CMF2,Citizens Mutual Fund - 2,53.24,8.33,8.49,8.17,8.28,8.26,"17,345.00",8.17,"143,249.85",16,0.11,0.32,1.35,3.92,0.26,8.09,8.37,10.36,7.03
36,CORBL,Corporate Development Bank Limited,51.28,306.00,326.00,304.00,322.80,311.73,"4,812.00",300.00,"1,500,032.00",65,22.80,22.00,7.60,7.24,3.43,296.08,301.30,524.00,211.30
37,CZBIL,Citizens Bank International Limited,53.49,175.00,184.00,175.00,184.00,179.83,"39,492.00",174.00,"7,102,000.50",187,10.00,9.00,5.75,5.14,2.26,186.88,191.61,263.30,169.00
38,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,52.38,675.00,698.70,675.00,698.70,687.39,"6,981.00",662.00,"4,798,656.50",151,36.70,23.70,5.54,3.51,1.62,895.05,926.50,"1,178.00",630.00
39,DHPL,Dibyashwari Hydropower Company Limited,54.42,217.00,227.00,215.00,227.00,222.32,"14,525.00",213.00,"3,229,189.60",93,14.00,12.00,6.57,5.58,2.06,204.81,206.76,279.00,160.10
40,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,48.85,755.00,800.00,745.00,800.00,776.15,352.00,743.90,"273,203.10",33,56.10,55.00,7.54,7.38,2.98,0.00,0.00,"1,662.00",177.70
41,DORDI,Dordi Khola Hydropower Company Limited,53.97,282.00,309.00,282.00,309.00,299.39,"16,701.00",287.50,"5,000,142.80",199,21.50,27.00,7.48,9.57,3.11,275.88,0.00,408.00,217.00
42,EBL,Everest Bank Limited,51.39,492.00,509.00,492.00,507.20,503.40,"20,280.00",483.00,"10,208,986.60",204,24.20,17.00,5.01,3.46,0.75,499.96,494.78,558.90,411.00
43,EBLD86,8.5% Everest Bank Debenture,43.61,777.10,777.10,777.10,777.10,777.10,25.00,792.90,"19,427.50",1,-15.80,0.00,-1.99,0.00,0.00,0.00,0.00,"1,000.00",725.00
44,EDBL,Excel Development Bank Limited,52.86,289.90,308.00,286.00,307.00,296.12,"28,544.00",285.90,"8,452,356.20",160,21.10,22.00,7.38,7.69,3.55,322.32,331.01,444.70,273.40
45,EHPL,Eastern Hydropower Limited,45.70,400.00,424.00,398.00,420.00,411.29,"3,509.00",396.90,"1,443,229.40",123,23.10,26.00,5.82,6.53,2.07,0.00,0.00,508.00,216.00
46,ENL,Emerging Nepal Limited,46.45,653.80,669.00,642.50,669.00,661.69,393.00,641.00,"260,045.00",24,28.00,26.50,4.37,4.12,1.09,633.89,658.48,"1,060.80",535.00
47,FMDBL,First Microfinance Laghubitta Bittiya Sanstha Limited,56.28,529.90,561.00,529.00,559.00,542.55,"19,402.00",525.00,"10,526,630.90",208,34.00,32.00,6.48,6.05,2.94,635.56,655.68,780.00,503.00
48,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,51.97,"1,239.00","1,285.00","1,230.00","1,285.00","1,260.16","4,064.00","1,218.00","5,121,303.20",105,67.00,55.00,5.50,4.47,1.93,"2,045.58","2,228.05","2,950.00","1,130.10"
49,GBBL,Garima Bikas Bank Limited,55.05,355.10,370.00,355.10,370.00,365.44,"29,967.00",355.00,"10,951,082.30",239,15.00,14.90,4.23,4.20,1.23,370.33,376.93,442.00,318.00
50,GBIME,Global IME Bank Limited,53.34,185.00,194.80,184.00,194.40,190.62,"133,689.00",183.50,"25,483,174.40",787,10.90,10.80,5.94,5.87,1.95,252.69,277.41,316.00,178.10
51,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Limited,52.70,458.00,488.50,452.50,488.50,473.52,"3,222.00",455.80,"1,525,697.40",56,32.70,36.00,7.17,7.96,3.07,581.35,635.83,900.00,435.60
52,GFCL,Goodwill Finance Company Limited,55.05,446.90,472.80,446.90,472.00,464.49,"18,501.00",442.00,"8,593,520.10",98,30.00,25.90,6.79,5.80,1.59,463.70,480.58,634.00,358.00
53,GHL,Ghalemdi Hydro Limited,54.84,268.30,277.00,266.00,276.00,272.53,"52,650.00",263.10,"14,348,714.20",250,12.90,11.00,4.90,4.14,1.26,233.42,227.91,309.00,164.20
54,GIBF1,Global IME Balance Fund-I,50.27,7.51,8.02,7.51,8.02,7.85,"2,400.00",7.65,"18,831.00",5,0.37,0.51,4.84,6.79,2.17,0.00,0.00,10.00,7.50
55,GILB,Global IME Laghubitta Bittiya Sanstha Limited,41.10,800.70,861.00,790.10,845.00,824.74,"4,772.00",785.00,"3,935,663.20",97,60.00,70.90,7.64,8.97,2.40,"1,070.34","1,149.75","1,505.40",665.10
56,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,50.81,720.10,734.50,705.70,734.00,725.46,288.00,706.00,"208,932.90",10,28.00,28.80,3.97,4.08,1.16,804.55,875.20,"1,260.00",664.00
57,GLH,Greenlife Hydropower Limited,51.88,282.20,295.00,280.00,295.00,287.73,"9,664.00",276.70,"2,780,654.00",114,18.30,15.00,6.61,5.36,2.46,275.18,286.04,429.00,219.00
58,GLICL,Gurans Life Insurance Company Limited,51.38,373.00,385.80,371.00,385.80,380.74,"21,984.00",367.00,"8,370,102.10",146,18.80,14.80,5.12,3.99,1.31,537.00,547.55,605.00,353.10
59,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,53.67,693.60,747.80,693.60,747.80,726.93,319.00,680.00,"231,890.90",18,67.80,54.20,9.97,7.81,2.79,808.49,863.23,"1,200.00",660.00
60,GMFIL,Guheswori Merchant Banking & Finance Limited,54.82,302.00,325.00,302.00,323.90,319.93,"11,865.00",302.00,"3,795,968.70",68,21.90,23.00,7.25,7.62,1.23,330.35,336.40,423.00,223.90
61,GRDBL,Green Development Bank Limited,50.41,256.50,264.00,255.50,264.00,260.53,"3,903.00",251.50,"1,016,865.20",60,12.50,8.50,4.97,3.33,1.31,251.92,254.13,311.00,182.00
62,GUFL,Gurkhas Finance Limited,53.84,503.00,525.00,500.00,524.80,515.97,"18,641.00",494.00,"9,618,119.90",219,30.80,25.00,6.23,5.00,1.68,531.82,540.98,715.00,357.00
63,GVL,Green Ventures Limited,51.39,410.00,429.00,404.10,423.10,422.18,"13,120.00",412.00,"5,538,962.00",252,11.10,24.90,2.69,6.16,0.22,370.78,363.72,511.00,255.10
64,HBL,Himalayan Bank Limited,52.11,225.00,236.00,222.70,235.00,228.14,"48,115.00",222.30,"10,977,044.20",300,12.70,13.30,5.71,5.97,2.92,299.09,306.10,505.00,212.00
65,HDHPC,Himal Dolakha Hydropower Company Limited,55.33,216.20,227.00,212.10,227.00,220.73,"175,977.00",212.00,"38,842,841.50",589,15.00,14.90,7.08,7.02,2.76,202.79,206.09,280.30,161.00
66,HDL,Himalayan Distillery Limited,52.96,"1,957.00","2,045.00","1,955.00","2,045.00","2,003.00","30,120.00","1,920.00","60,330,339.20",917,125.00,90.00,6.51,4.60,2.05,"2,996.79","3,176.65","4,323.00","1,806.60"
67,HEI,Himalayan Everest Insurance Limited,54.94,424.00,443.40,423.10,442.00,436.98,"27,903.00",424.00,"12,193,091.50",109,18.00,20.30,4.25,4.80,1.14,404.38,0.00,525.00,345.00
68,HEIP,Himalayan Everest Insurance Limited Promoter,50.65,267.50,284.00,267.50,284.00,273.48,433.00,262.30,"118,418.60",11,21.70,16.50,8.27,6.17,3.70,272.04,0.00,367.40,214.20
69,HHL,Himalayan Hydropower Limited,52.00,282.50,299.00,277.10,296.10,290.20,"16,334.00",277.00,"4,740,198.90",235,19.10,21.90,6.90,7.90,1.99,256.97,0.00,362.10,202.00
70,HIDCL,Hydroelectricity Investment and Development Company Limited,54.78,191.60,201.00,190.00,200.50,196.66,"141,930.00",187.90,"27,911,974.20",705,12.60,11.00,6.71,5.79,1.92,186.26,192.04,270.00,159.80
71,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,54.12,101.00,104.00,100.00,103.50,102.32,"97,727.00",100.00,"9,998,956.60",137,3.50,4.00,3.50,4.00,1.14,101.51,0.00,126.40,95.00
72,HPPL,Himalayan Power Partner Limited,53.88,290.70,308.00,290.70,306.90,300.25,"14,442.00",285.00,"4,336,194.00",91,21.90,17.30,7.68,5.95,2.17,291.68,312.69,450.00,217.60
73,HURJA,Himalaya Urja Bikas Company Limited,55.75,311.00,330.00,311.00,330.00,323.33,"15,219.00",305.00,"4,920,690.80",77,25.00,19.00,8.20,6.11,2.02,285.72,274.30,443.40,190.50
74,ICFC,ICFC Finance Limited,53.74,410.00,442.00,410.00,438.00,428.02,"23,511.00",406.00,"10,063,128.50",256,32.00,32.00,7.88,7.80,2.28,442.62,460.85,585.00,363.00
75,IGI,IME General Insurance Limited,50.95,387.00,407.00,387.00,407.00,397.70,"26,104.00",380.00,"10,381,652.50",246,27.00,20.00,7.11,5.17,2.28,401.79,402.85,595.00,333.20
76,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,52.25,622.00,665.00,620.00,641.00,639.07,"1,570.00",610.10,"1,003,337.00",39,30.90,45.00,5.06,7.26,0.30,851.12,897.82,"1,162.80",590.00
77,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,48.94,"1,770.00","1,853.00","1,770.00","1,850.00","1,824.70","1,773.00","1,769.00","3,235,193.00",83,81.00,83.00,4.58,4.69,1.37,"2,990.98","2,950.70","3,770.00",491.10
78,JBBL,Jyoti Bikash Bank Limited,54.11,267.90,281.80,267.90,281.80,277.06,"34,077.00",264.00,"9,441,380.80",257,17.80,13.90,6.74,5.19,1.68,284.02,290.77,390.00,248.00
79,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,50.26,"1,432.00","1,500.00","1,432.00","1,497.50","1,480.36","4,984.00","1,432.00","7,378,120.60",188,65.50,68.00,4.57,4.75,1.14,"2,449.99","2,538.93","3,130.00","1,377.00"
80,JFL,Janaki Finance Company Limited,52.61,366.50,392.90,365.00,392.90,378.10,"10,992.00",359.40,"4,156,105.10",119,33.50,27.90,9.32,7.64,3.77,384.72,392.61,527.00,305.00
81,JOSHI,Joshi Hydropower Development Company Limited,53.86,273.00,287.50,266.00,284.00,278.31,"47,248.00",268.00,"13,149,579.00",269,16.00,21.50,5.97,8.08,2.00,227.71,224.20,318.00,164.80
82,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,49.35,888.00,920.00,888.00,910.00,903.23,"1,270.00",888.00,"1,147,105.00",39,22.00,32.00,2.48,3.60,0.74,"1,472.32","1,583.58","2,285.00",833.10
83,KBL,Kumari Bank Limited,54.64,167.60,181.10,167.60,181.00,177.03,"145,056.00",171.00,"25,679,608.20",567,10.00,13.50,5.85,8.05,2.19,189.70,194.49,228.00,166.00
84,KDBY,Kumari Dhanabriddhi Yojana,32.18,7.95,8.43,7.95,8.30,8.20,"2,785.00",8.11,"22,825.75",24,0.19,0.48,2.34,6.04,1.25,8.21,0.00,10.43,7.46
85,KDL,Kalinchowk Darshan Limited,46.30,414.70,456.20,414.70,456.20,454.12,800.00,414.80,"363,295.80",83,41.40,41.50,9.98,10.01,0.46,0.00,0.00,456.20,134.40
86,KEF,Kumari Equity Fund,52.11,7.93,8.25,7.93,8.11,8.12,"4,910.00",8.09,"39,853.70",21,0.02,0.32,0.25,4.04,-0.08,8.22,8.39,10.07,7.62
87,KKHC,Khani Khola Hydropower Company Limited,55.45,231.40,249.70,231.40,248.20,242.18,"21,444.00",227.00,"5,193,299.10",136,21.20,18.30,9.34,7.91,2.43,215.07,215.94,288.00,163.80
88,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,49.15,835.00,902.30,835.00,902.30,895.18,400.00,820.30,"358,072.00",22,82.00,67.30,10.00,8.06,0.79,0.00,0.00,"1,870.00",303.20
89,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),51.38,620.00,631.00,619.00,629.00,628.65,705.00,619.00,"443,200.00",17,10.00,12.00,1.62,1.94,0.06,782.32,828.77,"1,454.80",592.00
90,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,51.87,588.90,625.10,584.00,625.10,591.00,"3,426.00",578.00,"2,024,754.60",73,47.10,41.10,8.15,7.04,5.46,886.28,950.18,"1,318.80",570.00
91,KPCL,Kalika Power Company Limited,51.31,382.50,394.90,382.30,392.00,388.08,"3,320.00",375.00,"1,288,418.70",38,17.00,12.60,4.53,3.30,1.00,350.48,363.30,482.00,289.00
92,KRBL,Karnali Development Bank Limited,55.03,261.00,274.20,261.00,272.00,267.56,"13,432.00",257.00,"3,593,924.20",79,15.00,13.20,5.84,5.06,1.63,262.36,257.11,374.30,198.90
93,KSBBL,Kamana Sewa Bikas Bank Limited,53.76,301.00,320.00,301.00,319.00,314.23,"27,652.00",300.00,"8,689,175.40",200,19.00,19.00,6.33,6.31,1.49,316.82,329.24,464.00,289.00
94,LBBL,Lumbini Bikas Bank Limited,55.71,321.00,335.50,317.20,334.00,325.83,"34,276.00",315.00,"11,168,154.60",215,19.00,18.30,6.03,5.77,2.45,343.68,355.93,456.00,290.10
95,LBL,Laxmi Bank Limited,54.95,185.80,194.00,183.00,193.50,189.31,"52,121.00",182.30,"9,867,224.90",189,11.20,11.00,6.14,6.01,2.16,195.05,196.60,260.10,174.10
96,LEC,Liberty Energy Company Limited,53.34,270.30,279.70,266.00,279.70,272.85,"17,379.00",265.00,"4,741,890.10",126,14.70,13.70,5.55,5.15,2.45,250.52,253.59,345.70,203.00
97,LEMF,Laxmi Equity Fund,46.83,8.00,8.15,8.00,8.15,8.04,"8,100.00",7.87,"65,137.50",5,0.28,0.15,3.56,1.88,1.33,8.27,8.69,10.89,7.24
98,LICN,Life Insurance Corporation Nepal Limited,53.68,"1,270.00","1,330.00","1,270.00","1,330.00","1,302.79","9,113.00","1,270.00","11,872,331.30",121,60.00,60.00,4.72,4.72,2.05,"1,388.53","1,399.74","2,020.00","1,065.00"
99,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,52.83,732.00,755.00,716.00,755.00,736.02,"1,166.00",719.00,"858,204.20",26,36.00,39.00,5.01,5.45,2.51,"1,026.71","1,115.34","1,506.00",655.10
100,LUK,Laxmi Unnati Kosh,46.44,7.84,8.28,7.84,8.28,8.16,"4,400.00",8.00,"35,922.00",7,0.28,0.44,3.50,5.61,1.40,8.09,8.39,10.43,7.52
101,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,51.70,308.00,320.00,304.60,319.00,316.10,"27,001.00",308.50,"8,535,118.30",535,10.50,15.40,3.40,5.06,0.91,262.58,255.38,340.00,193.30
102,MBL,Machhapuchchhre Bank Limited,54.02,227.00,242.00,226.00,242.00,231.54,"38,812.00",224.00,"8,986,487.10",162,18.00,16.00,8.04,7.08,4.32,226.62,229.17,291.00,199.00
103,MDB,Miteri Development Bank Limited,46.51,368.00,379.00,368.00,378.90,375.98,"2,483.00",362.00,"933,556.70",27,16.90,11.00,4.67,2.99,0.77,379.09,380.09,479.10,308.00
104,MEN,Mountain Energy Nepal Limited,52.42,751.00,780.00,751.00,775.00,766.43,"2,120.00",750.60,"1,624,828.00",49,24.40,29.00,3.25,3.86,1.11,766.31,784.97,"1,065.00",692.00
105,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,54.08,545.00,598.00,545.00,582.00,567.96,"6,440.00",543.90,"3,657,693.00",91,38.10,53.00,7.00,9.72,2.41,713.27,763.05,"1,015.40",523.00
106,MFIL,Manjushree Finance Limited,54.51,434.00,461.00,429.00,461.00,447.54,"29,286.00",426.90,"13,106,637.20",218,34.10,32.00,7.99,7.46,2.92,431.78,434.71,528.00,362.00
107,MFLD85,9.5%  Manjushree Finance Ltd. Debenture 2085,47.40,853.50,853.50,853.50,853.50,853.50,25.00,838.00,"21,337.50",1,15.50,0.00,1.85,0.00,0.00,898.56,938.58,940.00,805.10
108,MHL,Mandakini Hydropower Limited,52.57,370.60,388.50,370.60,387.00,381.29,"4,834.00",377.00,"1,843,144.90",105,10.00,17.90,2.65,4.83,1.48,357.38,0.00,436.00,237.30
109,MHNL,Mountain Hydro Nepal Limited,53.15,293.60,308.00,292.00,308.00,302.68,"36,808.00",293.60,"11,140,867.80",135,14.40,16.00,4.90,5.48,1.73,277.02,278.71,386.90,212.00
110,MKHC,Maya Khola Hydropower Company Limited,51.09,281.10,308.50,281.10,305.00,299.61,"21,164.00",280.50,"6,341,022.70",785,24.50,27.40,8.73,9.75,1.77,0.00,0.00,367.50,265.50
111,MKJC,Mailung Khola Jal Vidhyut Company Limited,53.45,410.00,433.20,410.00,433.20,425.65,"2,735.00",410.00,"1,164,152.90",43,23.20,23.20,5.66,5.66,1.74,433.25,450.49,582.40,372.60
112,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,49.00,634.40,652.90,634.40,652.90,646.32,239.00,622.00,"154,471.00",10,30.90,18.50,4.97,2.92,1.01,828.25,880.08,"1,199.00",600.00
113,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,52.85,724.00,769.00,711.10,769.00,739.92,652.00,709.90,"482,428.30",21,59.10,57.90,8.33,8.14,3.78,992.94,"1,072.84","1,520.00",681.00
114,MLBL,Mahalaxmi Bikas Bank Limited,55.72,315.00,330.00,309.00,330.00,323.66,"40,253.00",310.00,"13,028,110.60",223,20.00,21.00,6.45,6.80,1.92,336.49,353.04,446.00,297.00
115,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,46.63,784.30,798.90,771.00,783.20,785.74,195.00,769.00,"153,219.60",11,14.20,27.90,1.85,3.62,-0.32,974.95,"1,037.13","1,350.30",727.00
116,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,54.16,"1,919.00","1,968.00","1,850.00","1,967.00","1,930.32","1,559.00","1,885.00","3,009,363.10",77,82.00,118.00,4.35,6.38,1.86,"3,438.55","3,532.32","4,329.60","1,700.00"
117,MMF1,Mega Mutual Fund - 1,51.49,7.17,7.57,7.17,7.57,7.42,"33,100.00",7.18,"245,637.00",51,0.39,0.40,5.43,5.58,1.97,7.39,7.51,8.80,6.75
118,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,53.37,587.90,634.00,587.90,622.90,622.17,"1,799.00",576.40,"1,119,276.90",41,46.50,46.10,8.07,7.84,0.12,814.93,896.91,"1,240.00",568.40
119,MNBBL,Muktinath Bikas Bank Limited,54.18,400.00,418.00,395.10,415.00,403.81,"35,809.00",395.00,"14,460,185.80",348,20.00,22.90,5.06,5.80,2.70,412.74,423.12,505.10,368.00
120,MNBBLP,Muktinath Bikas Bank Limited Promoter Share,38.53,237.00,237.00,237.00,237.00,237.00,"7,000.00",237.00,"1,659,000.00",1,0.00,0.00,0.00,0.00,0.00,226.29,0.00,237.00,237.00
121,MPFL,Multipurpose Finance Company Limited,53.90,318.20,330.00,318.20,329.00,326.28,"7,169.00",312.00,"2,339,133.60",40,17.00,11.80,5.45,3.71,0.83,324.23,319.49,386.90,206.10
122,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,45.17,732.00,776.00,730.00,765.00,747.98,"1,420.00",732.60,"1,062,130.00",33,32.40,46.00,4.42,6.30,2.22,"1,029.14","1,078.03","1,379.00",730.00
123,NABBC,Narayani Development Bank Limited,51.91,401.80,417.00,393.80,417.00,410.45,"3,989.00",394.00,"1,637,304.80",28,23.00,23.20,5.84,5.89,1.57,394.82,405.70,513.70,317.70
124,NABIL,Nabil Bank Limited,53.59,603.80,630.90,598.00,629.00,613.82,"86,971.00",592.00,"53,384,244.40","1,050",37.00,32.90,6.25,5.50,2.41,736.25,761.03,990.00,577.00
125,NADEP,NADEP Laghubitta Bittiya Sanstha Limited,50.19,534.00,560.90,530.00,557.40,545.68,"2,864.00",524.30,"1,562,833.70",79,33.10,30.90,6.31,5.83,2.10,741.07,716.55,"1,011.00",503.00
126,NBF2,Nabil Balanced Fund - 2,45.24,8.00,8.05,8.00,8.05,8.04,550.00,7.90,"4,422.50",3,0.15,0.05,1.90,0.63,0.11,8.40,8.88,11.11,7.45
127,NBF3,Nabil Balanced Fund III,51.40,7.20,7.40,7.20,7.40,7.30,"21,000.00",7.20,"153,323.00",34,0.20,0.20,2.78,2.78,1.34,7.55,7.79,9.48,7.00
