SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
12,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,37.86,681.20,700.00,681.20,693.00,690.10,"1,595.00",693.00,"1,100,710.00",110,0.00,18.80,0.00,2.76,0.42,-,-,963.00,316.00
13,BARUN,Barun Hydropower Company Limited,34.93,200.00,204.00,198.00,203.90,201.10,"21,048.00",198.90,"4,232,762.90",141,5.00,6.00,2.51,3.03,1.37,284.76,339.47,595.00,198.00
14,BBC,Bishal Bazar Company Limited,29.94,"3,130.10","3,250.00","3,130.10","3,250.00","3,206.56",106.00,"3,150.00","339,895.00",5,100.00,119.90,3.17,3.83,1.34,"3,479.26","3,646.49","5,763.00","3,130.10"
15,BFC,Best Finance Company Limited,31.80,299.90,310.00,299.90,310.00,304.71,"7,286.00",305.00,"2,220,101.50",66,5.00,10.10,1.64,3.37,1.71,357.86,372.88,577.00,298.00
16,BHDC,Bindhyabasini Hydropower Development Company Limited,31.62,334.20,344.90,330.00,344.90,334.92,"1,535.00",341.00,"514,102.50",65,3.90,14.90,1.14,4.52,2.89,-,-,520.00,310.00
17,BHL,Balephi Hydropower Limited,32.54,249.00,253.00,242.00,248.00,245.27,"8,010.00",249.00,"1,964,606.00",91,-1.00,11.00,-0.40,4.55,1.10,272.50,-,397.00,104.70
18,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,35.82,323.20,330.00,323.10,330.00,327.54,662.00,329.00,"216,833.80",22,1.00,6.90,0.30,2.14,0.74,380.90,419.87,744.00,246.70
19,BNT,Bottlers Nepal (Terai) Limited,27.18,"12,490.00","12,728.00","12,270.00","12,728.00","12,402.28",300.00,"12,250.00","3,720,683.00",18,478.00,458.00,3.90,3.73,2.56,"12,872.34","13,234.64","17,670.00","11,088.70"
20,BOKL,Bank of Kathmandu Limited,29.91,206.00,212.00,204.00,208.00,208.01,"17,181.00",209.70,"3,573,818.40",141,-1.70,8.00,-0.81,3.92,0.00,261.63,282.90,330.00,204.00
21,BPCL,Butwal Power Company Limited,32.54,301.00,306.00,300.00,305.80,302.90,"6,595.00",304.00,"1,997,619.10",68,1.80,6.00,0.59,2.00,0.95,315.04,333.04,498.00,288.00
22,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,31.87,"1,085.00","1,113.00","1,085.00","1,097.10","1,094.87","7,546.00","1,092.00","8,261,889.80",162,5.10,28.00,0.47,2.58,0.20,"1,042.08","1,056.26","1,630.00",882.00
23,CBL,Civil Bank Limited,27.84,218.00,219.00,212.20,215.00,213.27,"25,896.00",215.00,"5,522,889.70",155,0.00,6.80,0.00,3.20,0.80,220.07,230.94,285.40,194.00
24,CBLD88,10.25% Civil Bank Debenture 2088,29.55,840.00,840.00,840.00,840.00,840.00,25.00,850.00,"21,000.00",1,-10.00,0.00,-1.18,0.00,0.00,-,-,"1,000.00",834.30
25,CCBL,Century Commercial Bank Limited,33.09,184.10,190.40,184.10,188.10,188.00,"36,524.00",186.60,"6,866,602.40",120,1.50,6.30,0.80,3.42,0.05,204.77,217.21,280.00,178.00
26,CFCL,Central Finance Limited,33.45,305.00,308.50,301.00,306.00,305.48,"2,852.00",305.00,"871,232.60",37,1.00,7.50,0.33,2.49,0.17,319.44,327.20,556.00,237.00
27,CGH,Chandragiri Hills Limited,33.83,"1,009.00","1,010.00",987.00,"1,010.00","1,005.08","3,546.00",991.00,"3,564,010.00",51,19.00,23.00,1.92,2.33,0.49,"1,024.41","1,094.17","1,565.00",900.20
28,CHCL,Chilime Hydro power Company Limited,35.87,380.00,385.00,375.30,384.00,379.64,"19,118.00",382.00,"7,257,910.50",113,2.00,9.70,0.52,2.58,1.14,388.79,406.38,566.90,347.90
29,CHDC,CEDB Hydropower Development Company Limited,29.51,655.00,660.00,642.00,660.00,650.60,"5,825.00",645.00,"3,789,769.40",83,15.00,18.00,2.33,2.80,1.42,695.81,719.84,"1,130.00",590.00
30,CHL,Chhyangdi Hydropower Company Limited,28.00,204.00,209.10,202.90,205.10,204.64,"3,940.00",207.00,"806,265.80",34,-1.90,6.20,-0.92,3.06,0.23,240.01,275.72,550.80,193.10
31,CIT,Citizen Investment Trust,31.37,"1,850.00","1,884.90","1,840.00","1,855.00","1,850.18","6,698.00","1,855.00","12,392,532.40",150,0.00,44.90,0.00,2.44,0.26,"2,182.68","2,384.00","3,646.00","1,780.00"
32,CLBSL,Civil Laghubitta Bittiya Sanstha Limited,27.82,775.00,775.00,760.00,762.00,764.11,625.00,760.00,"477,566.00",12,2.00,15.00,0.26,1.97,-0.28,817.80,826.48,"1,233.00",662.50
33,CMF1,Citizens Mutual Fund-1,35.23,7.54,8.14,7.30,7.52,7.82,"13,580.00",7.40,"106,233.40",16,0.12,0.84,1.62,11.51,-4.03,8.19,8.57,10.49,7.20
34,CORBL,Corporate Development Bank Limited,25.09,269.00,276.00,266.00,271.10,271.94,"1,503.00",270.00,"408,732.00",23,1.10,10.00,0.41,3.76,-0.31,292.08,339.82,994.00,211.30
35,CYCL,CYC Nepal Laghubitta Bittiya Sanstha Limited,43.09,"1,905.00","2,054.80","1,905.00","2,054.80","2,052.07","1,489.00","1,868.00","3,055,538.30",89,186.80,149.80,10.00,7.86,0.13,-,-,"2,054.80",382.20
36,CZBIL,Citizens Bank International Limited,34.50,183.00,184.60,179.00,181.00,180.74,"18,001.00",181.00,"3,253,569.60",128,0.00,5.60,0.00,3.13,0.14,197.11,213.64,323.30,179.00
37,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,39.86,"1,043.00","1,043.00","1,021.10","1,034.00","1,028.97","5,515.00","1,025.90","5,674,773.70",104,8.10,21.90,0.79,2.14,0.49,966.23,996.28,"1,407.00",861.00
38,DHPL,Dibyashwari Hydropower Company Limited,32.52,173.00,177.00,170.00,173.50,171.53,"5,370.00",173.00,"921,114.50",34,0.50,7.00,0.29,4.12,1.14,196.30,215.13,381.40,160.10
39,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,41.18,384.10,399.50,384.10,399.50,391.77,30.00,376.60,"11,753.00",3,22.90,15.40,6.08,4.01,1.94,-,-,399.50,177.70
40,DORDI,Dordi Khola Hydropower Company Limited,30.16,227.00,236.00,225.20,228.90,231.07,"8,019.00",226.10,"1,852,974.40",113,2.80,10.80,1.24,4.80,-0.95,-,-,408.00,217.00
41,EBL,Everest Bank Limited,37.66,442.00,446.40,434.20,440.00,437.33,"21,106.00",443.00,"9,230,198.50",117,-3.00,12.20,-0.68,2.81,0.61,485.19,489.63,640.00,411.00
42,EBLD86,8.5% Everest Bank Debenture,44.75,762.90,762.90,762.90,762.90,762.90,25.00,748.00,"19,072.50",2,14.90,0.00,1.99,0.00,0.00,-,-,"1,000.00",737.00
43,EDBL,Excel Development Bank Limited,34.22,305.00,306.00,300.20,304.00,304.06,"5,710.00",300.00,"1,736,205.00",43,4.00,5.80,1.33,1.93,-0.02,334.03,357.66,615.00,291.20
44,ENL,Emerging Nepal Limited,36.07,559.00,591.00,559.00,591.00,580.74,"2,065.00",565.00,"1,199,232.00",36,26.00,32.00,4.60,5.72,1.74,653.38,711.57,"1,481.90",287.10
45,FMDBL,First Microfinance Laghubitta Bittiya Sanstha Limited,30.51,698.00,708.90,689.10,708.90,696.66,"10,919.00",689.00,"7,606,837.70",102,19.90,19.80,2.89,2.87,1.73,670.90,681.07,"1,020.00",559.00
46,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,36.86,"2,626.00","2,679.50","2,575.00","2,614.00","2,597.35","1,743.00","2,578.00","4,527,174.40",78,36.00,104.50,1.40,4.06,0.64,"2,563.65","2,473.56","2,950.00","2,000.00"
47,GBBL,Garima Bikas Bank Limited,29.41,377.00,382.00,373.50,379.90,377.42,"17,368.00",375.20,"6,554,943.80",101,4.70,8.50,1.25,2.28,0.65,382.93,392.31,625.00,318.00
48,GBIME,Global IME Bank Limited,35.10,214.20,214.20,206.00,214.00,209.79,"97,560.00",214.20,"20,467,470.00",574,-0.20,8.20,-0.09,3.98,1.97,311.07,332.58,375.00,206.00
49,GBIMEP,Global IME Bank Limited Promoter Share,42.85,121.00,121.00,121.00,121.00,121.00,"30,000.00",121.00,"3,630,000.00",1,0.00,0.00,0.00,0.00,0.00,159.13,177.14,165.00,121.00
50,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Limited,23.69,579.20,591.50,579.20,591.50,581.25,"2,565.00",581.00,"1,490,901.10",31,10.50,12.30,1.81,2.12,1.73,690.70,736.23,"1,139.00",566.00
51,GFCL,Goodwill Finance Company Limited,29.50,443.00,447.90,435.10,447.90,438.48,"8,061.00",434.80,"3,534,621.00",41,13.10,12.80,3.01,2.94,2.10,475.84,479.03,763.00,358.00
52,GHL,Ghalemdi Hydro Limited,28.94,191.90,196.00,188.00,194.00,192.52,"18,527.00",188.20,"3,566,750.30",85,5.80,8.00,3.08,4.26,0.76,203.39,219.83,397.80,164.20
53,GIBF1,Global IME Balance Fund-I,46.01,8.88,8.88,8.15,8.16,8.23,"4,197.00",9.06,"34,524.30",16,-0.90,0.73,-9.93,8.96,-0.81,-,-,10.00,7.58
54,GILB,Global IME Laghubitta Bittiya Sanstha Limited,38.23,"1,140.00","1,140.00","1,128.00","1,129.00","1,130.17","1,238.00","1,140.00","1,399,149.00",25,-11.00,12.00,-0.96,1.06,-0.10,"1,249.75","1,295.40","1,894.00","1,115.00"
55,GIMES1,Global IME Samunnat Scheme 1,53.60,8.25,8.50,8.25,8.44,8.43,"31,977.00",8.40,"269,480.96",15,0.04,0.25,0.48,3.03,0.15,9.14,9.78,12.64,8.08
56,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,38.01,786.50,786.50,770.00,772.00,773.97,188.00,771.10,"145,507.00",7,0.90,16.50,0.12,2.14,-0.26,949.58,"1,023.05","1,509.60",766.00
57,GLH,Greenlife Hydropower Limited,29.29,236.00,243.00,235.00,243.00,239.13,"3,336.00",240.70,"797,737.00",51,2.30,8.00,0.96,3.40,1.59,285.04,324.37,527.30,219.00
58,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,33.94,788.00,820.00,780.00,820.00,800.28,320.00,779.10,"256,088.00",11,40.90,40.00,5.25,5.13,2.41,912.47,966.78,"1,510.00",750.00
59,GMFIL,Guheswori Merchant Banking & Finance Limited,33.58,302.40,312.90,301.00,312.90,307.51,"6,708.00",307.00,"2,062,753.00",43,5.90,11.90,1.92,3.95,1.72,329.28,331.15,531.50,223.90
60,GRDBL,Green Development Bank Limited,32.74,223.00,235.00,223.00,234.60,229.07,"5,181.00",222.20,"1,186,832.90",34,12.40,12.00,5.58,5.38,2.36,244.26,255.72,425.00,182.00
61,GUFL,Gurkhas Finance Limited,31.28,518.00,525.00,510.00,524.00,518.20,"20,793.00",510.00,"10,774,965.90",169,14.00,15.00,2.75,2.94,1.11,526.70,508.32,"1,015.30",357.00
62,GVL,Green Ventures Limited,49.16,295.10,313.00,295.10,313.00,306.62,"12,299.00",297.30,"3,771,158.10",220,15.70,17.90,5.28,6.07,2.04,322.33,-,436.40,255.10
63,HBL,Himalayan Bank Limited,42.91,323.00,324.00,317.60,323.70,319.85,"4,618.00",323.90,"1,477,053.10",44,-0.20,6.40,-0.06,2.02,1.19,320.90,371.96,505.00,290.00
64,HDHPC,Himal Dolakha Hydropower Company Limited,24.82,175.40,176.90,170.50,174.00,173.28,"58,397.00",172.00,"10,119,210.80",189,2.00,6.40,1.16,3.75,0.41,195.88,213.27,377.00,161.00
65,HDL,Himalayan Distillery Limited,28.93,"3,788.00","3,845.00","3,770.00","3,818.00","3,803.26","11,455.00","3,788.00","43,566,380.70",396,30.00,75.00,0.79,1.99,0.39,"3,520.53","3,513.14","7,195.00","2,825.00"
66,HEI,Himalayan Everest Insurance Limited,27.04,367.00,368.00,359.70,368.00,363.27,"12,496.00",360.00,"4,539,414.90",66,8.00,8.30,2.22,2.31,1.29,-,-,509.60,345.00
67,HEIP,Himalayan Everest Insurance Limited Promoter,29.09,241.00,241.00,239.40,239.40,240.93,"2,616.00",241.10,"630,270.40",2,-1.70,1.60,-0.71,0.67,-0.64,-,-,298.00,214.20
68,HHL,Himalayan Hydropower Limited,31.00,209.00,221.00,208.00,219.00,212.38,"3,095.00",212.80,"657,321.60",128,6.20,13.00,2.91,6.25,3.02,-,-,362.10,202.10
69,HIDCL,Hydroelectricity Investment and Development Company Limited,35.62,168.00,168.00,162.00,166.00,164.99,"49,906.00",165.00,"8,234,232.70",294,1.00,6.00,0.61,3.70,0.61,190.94,210.31,366.00,159.80
70,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,33.03,96.60,96.60,95.80,96.00,95.99,"10,721.00",97.00,"1,029,108.60",26,-1.00,0.80,-1.03,0.84,0.01,-,-,115.20,95.00
71,HPPL,Himalayan Power Partner Limited,33.00,240.10,249.90,240.10,248.70,245.72,"9,416.00",242.30,"2,313,688.10",58,6.40,9.80,2.64,4.08,1.20,320.78,347.57,543.60,240.10
72,HURJA,Himalaya Urja Bikas Company Limited,33.52,200.00,203.00,196.40,203.00,198.34,"2,275.00",197.00,"451,217.50",21,6.00,6.60,3.05,3.36,2.30,231.99,266.47,554.80,194.00
73,ICFC,ICFC Finance Limited,31.85,421.00,426.00,416.10,426.00,420.41,"12,536.00",416.10,"5,270,230.60",80,9.90,9.90,2.38,2.38,1.31,465.04,477.31,800.00,363.00
74,IGI,IME General Insurance Limited,28.98,364.00,364.00,353.00,360.00,356.46,"6,451.00",360.80,"2,299,533.40",86,-0.80,11.00,-0.22,3.12,0.98,384.20,433.75,"1,266.10",333.20
75,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,38.35,896.50,904.00,891.00,901.00,900.14,222.00,879.00,"199,832.00",14,22.00,13.00,2.50,1.46,0.09,958.40,989.84,"1,749.30",849.00
76,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,32.26,"3,365.50","3,408.50","3,305.70","3,325.00","3,338.80","1,909.00","3,365.50","6,373,763.60",107,-40.50,102.80,-1.20,3.11,-0.41,"2,908.54","2,396.52","3,770.00",318.60
77,JBBL,Jyoti Bikash Bank Limited,30.66,272.00,280.00,272.00,280.00,276.35,"24,562.00",271.10,"6,787,681.50",130,8.90,8.00,3.28,2.94,1.30,292.30,313.61,493.90,248.00
78,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,30.24,"2,750.00","2,760.00","2,696.00","2,710.00","2,709.70","3,329.00","2,733.00","9,020,605.70",169,-23.00,64.00,-0.84,2.37,0.01,"2,700.94","2,849.30","5,368.00","2,430.00"
79,JFL,Janaki Finance Company Limited,28.57,370.00,377.00,364.00,373.00,368.57,"3,217.00",364.20,"1,185,693.00",41,8.80,13.00,2.42,3.57,1.19,384.92,395.87,747.00,305.00
80,JOSHI,Joshi Hydropower Development Company Limited,27.99,183.00,188.00,178.30,188.00,182.32,"9,987.00",180.00,"1,820,800.80",47,8.00,9.70,4.44,5.44,3.02,202.55,216.42,362.00,164.80
81,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,39.77,"1,601.40","1,601.40","1,570.10","1,600.00","1,583.27",55.00,"1,570.00","87,080.00",5,30.00,31.30,1.91,1.99,1.05,"1,733.43","1,840.65","2,999.90","1,550.00"
82,KBL,Kumari Bank Limited,38.08,184.00,187.00,182.50,185.00,184.76,"58,040.00",183.00,"10,723,747.80",221,2.00,4.50,1.09,2.47,0.13,201.47,213.14,296.50,180.00
83,KBLPO,Kumari Bank Limited Promotor Share,32.25,102.00,102.00,102.00,102.00,102.00,"1,077,239.00",102.00,"109,878,378.00",7,0.00,0.00,0.00,0.00,0.00,133.30,-,174.53,102.00
84,KDBY,Kumari Dhanabriddhi Yojana,47.60,8.58,8.58,8.25,8.25,8.41,300.00,8.75,"2,524.00",3,-0.50,0.33,-5.71,4.00,-1.98,-,-,10.00,7.46
85,KEF,Kumari Equity Fund,31.17,8.04,8.04,7.90,7.93,7.97,500.00,8.04,"3,987.00",5,-0.11,0.14,-1.37,1.77,-0.55,8.47,8.68,10.07,7.73
86,KKHC,Khani Khola Hydropower Company Limited,29.82,174.50,180.00,174.50,177.60,176.98,"5,022.00",174.50,"888,790.80",36,3.10,5.50,1.78,3.15,0.35,201.32,217.28,365.00,166.00
87,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,40.18,467.30,467.30,467.30,467.30,467.30,10.00,458.20,"4,673.00",1,9.10,0.00,1.99,0.00,0.00,-,-,467.30,303.20
88,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),44.77,800.00,805.00,775.20,805.00,799.78,"7,466.00",790.00,"5,971,123.00",11,15.00,29.80,1.90,3.84,0.65,871.47,"1,012.28","1,775.00",750.00
89,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,33.41,882.00,882.00,857.50,880.00,861.83,735.00,865.00,"633,444.90",15,15.00,24.50,1.73,2.86,2.06,"1,016.33","1,081.88","1,393.00",852.80
90,KPCL,Kalika Power Company Limited,37.89,321.30,321.40,309.00,315.00,316.22,"2,472.00",315.00,"781,707.20",27,0.00,12.40,0.00,4.01,-0.39,356.60,384.07,579.00,289.00
91,KRBL,Karnali Development Bank Limited,24.52,250.90,255.00,244.10,255.00,250.13,"25,976.00",246.00,"6,497,506.10",114,9.00,10.90,3.66,4.47,1.91,239.62,267.79,514.00,198.90
92,KSBBL,Kamana Sewa Bikas Bank Limited,31.75,302.00,308.00,302.00,307.90,305.34,"15,818.00",302.90,"4,829,914.00",92,5.00,6.00,1.65,1.99,0.83,335.72,363.88,590.00,296.10
93,LBBL,Lumbini Bikas Bank Limited,33.62,314.00,322.00,312.00,322.00,318.63,"15,860.00",315.50,"5,053,500.70",80,6.50,10.00,2.06,3.21,1.05,362.30,380.17,577.00,290.10
94,LBL,Laxmi Bank Limited,37.49,190.00,193.00,189.50,191.80,190.64,"13,986.00",191.00,"2,666,358.80",91,0.80,3.50,0.42,1.85,0.60,199.99,212.85,330.00,185.50
95,LEC,Liberty Energy Company Limited,28.66,210.70,223.90,208.10,220.00,219.62,"2,624.00",215.00,"576,277.00",43,5.00,15.80,2.33,7.59,0.17,242.57,265.33,443.00,203.00
96,LEMF,Laxmi Equity Fund,40.75,8.14,8.14,8.14,8.14,8.14,100.00,7.99,814.00,1,0.15,0.00,1.88,0.00,0.00,8.70,9.25,11.17,7.24
97,LICN,Life Insurance Corporation Nepal Limited,31.23,"1,420.00","1,430.00","1,386.00","1,425.00","1,403.56","2,082.00","1,410.00","2,922,212.00",44,15.00,44.00,1.06,3.17,1.50,"1,366.15","1,471.54","2,493.00","1,065.00"
98,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,35.56,"1,012.00","1,045.00","1,012.00","1,026.00","1,041.93",592.00,"1,028.00","616,822.00",14,-2.00,33.00,-0.19,3.26,-1.55,"1,214.87","1,242.17","1,747.00","1,001.00"
99,LUK,Laxmi Unnati Kosh,31.56,7.85,7.85,7.85,7.85,7.85,"4,000.00",7.70,"31,400.00",3,0.15,0.00,1.95,0.00,0.00,8.64,9.10,10.80,7.52
100,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,29.61,205.00,212.90,203.40,208.20,207.40,"11,835.00",206.20,"2,454,559.60",238,2.00,9.50,0.97,4.67,0.39,226.35,252.66,505.00,100.00
101,MBL,Machhapuchchhre Bank Limited,30.14,217.00,218.00,211.00,214.00,212.24,"59,947.00",218.00,"12,723,221.00",117,-4.00,7.00,-1.83,3.32,0.82,229.74,243.92,350.30,210.00
102,MDB,Miteri Development Bank Limited,31.65,377.10,382.00,371.40,382.00,374.50,"15,410.00",377.10,"5,771,074.10",57,4.90,10.60,1.30,2.85,1.96,375.25,394.14,617.00,308.00
103,MEGA,Mega Bank Nepal Limited,32.50,196.30,198.00,192.70,197.00,194.86,"51,482.00",196.30,"10,031,827.70",198,0.70,5.30,0.36,2.75,1.09,255.33,274.05,317.20,192.70
104,MEN,Mountain Energy Nepal Limited,28.73,708.60,734.30,708.60,733.00,713.33,"2,170.00",720.00,"1,547,928.00",23,13.00,25.70,1.81,3.63,2.68,791.91,859.57,"1,319.00",695.00
105,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,33.08,750.00,770.00,748.00,770.00,759.31,"1,995.00",755.20,"1,514,828.90",27,14.80,22.00,1.96,2.94,1.39,823.35,862.13,"1,340.20",730.00
106,MFIL,Manjushree Finance Limited,30.91,411.10,420.00,411.00,418.50,415.34,"9,287.00",411.10,"3,857,282.10",90,7.40,9.00,1.80,2.19,0.75,425.88,448.72,"1,090.30",362.00
107,MHL,Mandakini Hydropower Limited,30.73,308.70,316.40,303.00,315.00,310.84,"1,417.00",315.00,"440,455.70",51,0.00,13.40,0.00,4.42,1.32,-,-,436.00,237.30
108,MHNL,Mountain Hydro Nepal Limited,28.49,250.00,255.00,245.00,248.90,247.93,"13,395.00",247.00,"3,321,017.90",46,1.90,10.00,0.77,4.08,0.39,263.52,291.43,551.30,212.00
109,MKJC,Mailung Khola Jal Vidhyut Company Limited,51.32,438.00,438.00,397.30,413.00,408.18,"8,008.00",438.00,"3,268,672.50",79,-25.00,40.70,-5.71,10.24,1.17,451.50,479.25,733.90,372.60
110,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,48.90,833.00,840.00,825.10,840.00,833.81,191.00,850.00,"159,258.10",12,-10.00,14.90,-1.18,1.81,0.74,926.33,968.63,"1,679.70",790.00
111,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,36.21,999.00,"1,018.90",999.00,"1,018.90","1,008.58",197.00,980.00,"198,691.00",3,38.90,19.90,3.97,1.99,1.01,"1,168.31","1,243.99","1,963.50",972.00
112,MLBL,Mahalaxmi Bikas Bank Limited,30.10,332.10,347.70,332.00,343.30,340.17,"20,424.00",335.00,"6,947,724.00",121,8.30,15.70,2.48,4.73,0.91,368.14,380.51,599.00,305.20
113,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,38.52,"1,029.00","1,029.00",999.60,"1,000.10","1,007.93",110.00,"1,018.00","110,872.50",10,-17.90,29.40,-1.76,2.94,-0.78,"1,107.32","1,141.49","1,695.00",872.00
114,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,38.94,"3,990.00","4,050.00","3,975.00","4,039.00","4,013.10",543.00,"4,028.00","2,179,114.40",33,11.00,75.00,0.27,1.89,0.64,"3,752.84","3,664.84","4,270.00","3,029.00"
115,MMF1,Mega Mutual Fund - 1,45.25,7.05,7.29,6.91,7.18,7.08,"10,400.00",7.17,"73,582.00",17,0.01,0.38,0.14,5.50,1.46,7.60,7.86,9.86,6.91
116,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,35.74,866.00,910.50,866.00,890.00,884.92,"2,326.00",878.30,"2,058,320.40",27,11.70,44.50,1.33,5.14,0.57,"1,007.41","1,063.10","1,569.00",866.00
117,MNBBL,Muktinath Bikas Bank Limited,30.79,415.00,421.50,415.00,421.00,417.46,"16,965.00",416.00,"7,082,164.80",144,5.00,6.50,1.20,1.57,0.84,431.28,442.73,603.00,368.00
118,MPFL,Multipurpose Finance Company Limited,35.54,295.30,301.00,295.20,301.00,298.13,"1,773.00",300.00,"528,587.30",22,1.00,5.80,0.33,1.96,0.95,302.53,306.27,506.00,206.10
119,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,32.90,"1,015.00","1,039.00","1,010.00","1,039.00","1,026.16",229.00,"1,027.00","234,989.60",6,12.00,29.00,1.17,2.87,1.24,"1,105.01","1,161.21","1,919.90",960.00
120,NABBC,Narayani Development Bank Limited,38.99,345.00,358.00,345.00,350.10,347.36,"1,790.00",345.10,"621,767.50",18,5.00,13.00,1.45,3.77,0.78,397.10,399.81,690.60,317.70
121,NABIL,Nabil Bank Limited,33.37,846.00,846.00,801.70,815.00,815.40,"261,519.00",846.00,"213,241,682.50","3,015",-31.00,44.30,-3.66,5.53,-0.05,815.41,852.98,"1,570.80",726.00
122,NADEP,NADEP Laghubitta Bittiya Sanstha Limited,24.88,687.40,694.00,650.00,692.80,680.34,"24,561.00",701.40,"16,709,898.70",250,-8.60,44.00,-1.23,6.77,1.80,744.45,718.35,883.10,650.00
123,NBF2,Nabil Balanced Fund - 2,41.32,7.70,7.70,7.55,7.55,7.59,"15,700.00",7.59,"119,175.00",12,-0.04,0.15,-0.53,1.99,-0.54,9.46,9.86,11.85,7.45
124,NBF3,Nabil Balanced Fund III,34.19,7.15,7.35,7.15,7.35,7.29,"9,100.00",7.20,"66,301.00",20,0.15,0.20,2.08,2.80,0.87,8.03,8.27,10.03,7.15
125,NBL,Nepal Bank Limited,29.83,274.00,277.00,273.00,277.00,274.53,"15,664.00",274.00,"4,300,204.70",144,3.00,4.00,1.09,1.47,0.89,282.03,291.90,402.00,263.00
126,NCCB,Nepal Credit & Commerce Bank Limited,36.98,177.00,182.10,177.00,181.80,178.70,"109,996.00",180.00,"19,656,203.70",162,1.80,5.10,1.00,2.88,1.71,207.99,222.37,305.00,177.00
