SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
29,CHL,Chhyangdi Hydropower Company Limited,30.71,322.00,324.00,318.00,320.80,321.15,"7,141.00",322.60,"2,293,327.20",47,-1.80,6.00,-0.56,1.89,-0.11,260.30,261.68,439.00,193.10
30,CIT,Citizen Investment Trust,41.56,"2,074.00","2,077.90","2,035.00","2,070.00","2,068.38","5,995.00","2,057.00","12,399,938.40",134,13.00,42.90,0.63,2.11,0.08,"1,958.17","2,124.13","3,201.00","1,780.00"
31,CLBSL,Civil Laghubitta Bittiya Sanstha Limited,35.87,615.00,615.00,605.10,615.00,609.05,69.00,615.00,"42,024.20",6,0.00,9.90,0.00,1.64,0.97,787.42,811.77,"1,018.00",579.00
32,CMF1,Citizens Mutual Fund-1,41.84,7.37,7.40,7.37,7.40,7.40,"12,500.00",7.37,"92,465.00",3,0.03,0.03,0.41,0.41,0.04,7.99,8.12,9.96,6.75
33,CMF2,Citizens Mutual Fund - 2,40.36,7.35,7.49,7.35,7.49,7.37,700.00,7.21,"5,159.00",2,0.28,0.14,3.88,1.90,1.60,8.13,8.46,10.76,7.03
34,CORBL,Corporate Development Bank Limited,45.09,301.00,305.00,295.00,305.00,299.08,"3,342.00",305.00,"999,521.40",25,0.00,10.00,0.00,3.39,1.94,294.83,300.33,530.00,211.30
35,CZBIL,Citizens Bank International Limited,36.11,182.60,182.60,177.60,179.00,178.26,"10,298.00",180.00,"1,835,768.60",106,-1.00,5.00,-0.56,2.82,0.41,188.46,193.53,269.80,175.00
36,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,44.14,690.00,699.90,662.00,698.00,684.59,"6,898.00",685.00,"4,722,304.50",96,13.00,37.90,1.90,5.73,1.92,918.36,943.81,"1,178.00",630.00
37,DHPL,Dibyashwari Hydropower Company Limited,30.16,224.40,227.00,220.10,226.50,223.60,"1,014.00",228.90,"226,728.00",19,-2.40,6.90,-1.05,3.13,1.28,202.92,206.23,305.00,160.10
38,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,38.63,769.00,795.50,760.00,793.00,778.63,466.00,754.00,"362,841.00",31,39.00,35.50,5.17,4.67,1.81,0.00,0.00,"1,662.00",177.70
39,DORDI,Dordi Khola Hydropower Company Limited,35.95,310.00,313.00,307.00,312.00,309.58,"3,909.00",310.70,"1,210,134.40",137,1.30,6.00,0.42,1.95,0.78,276.42,0.00,408.00,217.00
40,EBL,Everest Bank Limited,33.77,499.60,499.60,490.00,491.00,492.20,"15,110.00",490.00,"7,437,198.80",123,1.00,9.60,0.20,1.96,-0.25,499.66,492.42,558.90,411.00
41,EDBL,Excel Development Bank Limited,40.22,307.00,312.60,307.00,311.00,311.19,"2,453.00",313.00,"763,353.20",28,-2.00,5.60,-0.64,1.82,-0.06,324.30,334.38,457.00,291.20
42,EHPL,Eastern Hydropower Limited,24.58,450.00,452.00,432.20,445.30,440.02,"1,450.00",447.40,"638,036.00",93,-2.10,19.80,-0.47,4.58,1.18,0.00,0.00,508.00,216.00
43,ENL,Emerging Nepal Limited,41.30,647.10,659.00,647.10,659.00,655.39,141.00,660.00,"92,409.50",9,-1.00,11.90,-0.15,1.84,0.55,633.84,657.99,"1,481.90",535.00
44,FMDBL,First Microfinance Laghubitta Bittiya Sanstha Limited,38.52,544.60,544.60,518.00,536.00,535.94,"2,808.00",534.00,"1,504,923.00",51,2.00,26.60,0.37,5.14,0.01,647.14,663.94,799.00,503.00
45,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,34.42,"1,235.00","1,260.00","1,211.00","1,236.00","1,237.45","2,083.00","1,235.00","2,577,612.90",55,1.00,49.00,0.08,4.05,-0.12,"2,157.66","2,294.80","2,950.00","1,130.10"
46,GBBD85,8.75% Garima Debenture 2085,34.90,805.00,805.00,800.00,800.00,801.88,40.00,804.50,"32,075.00",2,-4.50,5.00,-0.56,0.63,-0.23,0.00,0.00,"1,000.00",722.50
47,GBBL,Garima Bikas Bank Limited,38.96,359.80,359.80,355.10,357.00,356.62,"6,252.00",355.10,"2,229,559.20",45,1.90,4.70,0.54,1.32,0.11,371.95,377.58,462.00,318.00
48,GBILD86/87,8.5% Global IME Bank Ltd. Debenture 2086/87,40.68,774.00,774.00,774.00,774.00,774.00,20.00,774.20,"15,480.00",1,-0.20,0.00,-0.03,0.00,0.00,0.00,0.00,"1,000.00",730.00
49,GBIME,Global IME Bank Limited,39.20,187.90,187.90,182.10,186.00,184.49,"62,357.00",185.50,"11,504,262.30",446,0.50,5.80,0.27,3.19,0.81,264.85,286.62,319.50,182.00
50,GBIMEP,Global IME Bank Limited Promoter Share,39.58,114.00,114.00,114.00,114.00,114.00,"105,152.00",114.00,"11,987,328.00",1,0.00,0.00,0.00,0.00,0.00,155.19,176.54,165.00,112.00
51,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Limited,39.76,470.40,479.00,461.00,479.00,466.63,"2,535.00",480.00,"1,182,914.50",49,-1.00,18.00,-0.21,3.90,2.58,598.21,652.02,918.00,435.60
52,GFCL,Goodwill Finance Company Limited,40.69,447.00,458.00,447.00,458.00,453.16,"1,833.00",454.00,"830,651.00",15,4.00,11.00,0.88,2.46,1.06,465.73,479.63,634.00,358.00
53,GHL,Ghalemdi Hydro Limited,38.60,265.20,270.90,265.20,270.80,268.38,"4,589.00",270.00,"1,231,586.40",49,0.80,5.70,0.30,2.15,0.89,227.61,224.54,323.30,164.20
54,GIBF1,Global IME Balance Fund-I,45.91,8.24,8.38,8.23,8.38,8.34,"2,700.00",8.24,"22,508.00",10,0.14,0.15,1.70,1.82,0.52,0.00,0.00,10.00,7.55
55,GILB,Global IME Laghubitta Bittiya Sanstha Limited,40.39,691.00,727.10,689.90,724.00,709.97,"3,108.00",703.90,"2,206,582.80",61,20.10,37.20,2.86,5.39,1.94,"1,107.69","1,178.67","1,609.00",665.10
56,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,37.16,729.00,729.00,722.00,722.00,725.00,21.00,727.70,"15,225.00",3,-5.70,7.00,-0.78,0.97,-0.42,822.50,890.76,"1,300.00",664.00
57,GLH,Greenlife Hydropower Limited,33.66,289.10,297.80,289.10,297.80,293.04,"6,477.00",295.00,"1,898,038.20",68,2.80,8.70,0.95,3.01,1.60,274.49,287.99,474.90,219.00
58,GLICL,Gurans Life Insurance Company Limited,46.46,423.00,428.00,419.10,426.90,424.56,"19,235.00",425.00,"8,166,453.20",108,1.90,8.90,0.45,2.12,0.55,555.52,557.88,662.00,390.00
59,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,39.98,765.00,765.00,749.70,749.70,757.59,22.00,754.00,"16,667.00",3,-4.30,15.30,-0.57,2.04,-1.05,823.95,877.99,"1,200.00",692.20
60,GMFIL,Guheswori Merchant Banking & Finance Limited,33.61,311.00,312.00,308.00,308.20,310.05,"5,444.00",316.00,"1,687,901.00",41,-7.80,4.00,-2.47,1.30,-0.60,332.71,335.47,423.00,223.90
61,GRDBL,Green Development Bank Limited,36.39,257.00,258.00,256.00,258.00,256.89,"1,048.00",261.00,"269,224.00",16,-3.00,2.00,-1.15,0.78,0.43,252.24,252.84,333.00,182.00
62,GUFL,Gurkhas Finance Limited,38.19,509.00,510.00,503.20,506.00,506.32,"6,312.00",510.00,"3,195,914.70",46,-4.00,6.80,-0.78,1.35,-0.06,534.53,538.37,715.00,357.00
63,GVL,Green Ventures Limited,30.25,423.00,434.00,423.00,427.00,428.80,"6,523.00",429.00,"2,797,050.00",179,-2.00,11.00,-0.47,2.60,-0.42,363.89,358.12,511.00,255.10
64,HBL,Himalayan Bank Limited,38.65,230.90,230.90,225.00,226.90,225.90,"28,441.00",227.10,"6,424,792.30",155,-0.20,5.90,-0.09,2.62,0.44,307.62,310.87,505.00,221.00
65,HDHPC,Himal Dolakha Hydropower Company Limited,33.12,219.60,226.90,219.60,222.80,222.23,"49,528.00",224.00,"11,006,471.40",165,-1.20,7.30,-0.54,3.32,0.26,200.71,205.11,298.00,161.00
66,HDL,Himalayan Distillery Limited,40.78,"1,990.00","2,009.90","1,950.00","1,980.00","1,972.85","12,763.00","1,980.00","25,179,449.50",426,0.00,59.90,0.00,3.07,0.36,"3,115.97","3,258.58","4,323.00","1,806.60"
67,HEI,Himalayan Everest Insurance Limited,41.13,415.30,425.00,415.30,421.10,422.00,"4,873.00",423.00,"2,056,425.50",48,-1.90,9.70,-0.45,2.34,-0.21,402.48,0.00,525.00,345.00
68,HEIP,Himalayan Everest Insurance Limited Promoter,34.23,279.40,279.40,279.40,279.40,279.40,100.00,285.10,"27,940.00",1,-5.70,0.00,-2.00,0.00,0.00,0.00,0.00,367.40,214.20
69,HHL,Himalayan Hydropower Limited,33.53,300.00,300.00,289.00,295.00,293.15,"5,082.00",296.50,"1,489,808.50",128,-1.50,11.00,-0.51,3.81,0.63,255.79,0.00,362.10,202.00
70,HIDCL,Hydroelectricity Investment and Development Company Limited,40.91,197.00,197.00,194.00,196.00,195.52,"27,643.00",197.00,"5,404,646.70",219,-1.00,3.00,-0.51,1.55,0.25,185.91,192.99,296.80,159.80
71,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,37.22,100.20,101.90,100.00,101.00,100.21,"20,818.00",100.60,"2,086,213.80",44,0.40,1.90,0.40,1.90,0.78,101.53,0.00,126.40,95.00
72,HPPL,Himalayan Power Partner Limited,38.97,294.60,303.00,294.60,300.00,297.14,"2,748.00",300.00,"816,534.50",35,0.00,8.40,0.00,2.85,0.95,294.81,314.84,470.00,217.60
73,HURJA,Himalaya Urja Bikas Company Limited,33.44,330.10,339.90,330.00,339.90,332.13,"4,447.00",336.20,"1,476,997.50",25,3.70,9.90,1.10,3.00,2.28,278.29,269.73,465.00,190.50
74,ICFC,ICFC Finance Limited,41.53,420.00,425.00,414.00,423.00,418.03,"10,368.00",422.00,"4,334,152.20",107,1.00,11.00,0.24,2.66,1.17,447.04,462.24,638.00,363.00
75,IGI,IME General Insurance Limited,40.66,400.00,400.00,390.50,394.00,394.69,"8,456.00",395.00,"3,337,525.50",74,-1.00,9.50,-0.25,2.43,-0.18,401.14,402.76,704.00,333.20
76,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,42.16,636.00,636.00,601.00,634.00,618.73,"1,175.00",637.00,"727,006.10",26,-3.00,35.00,-0.47,5.82,2.41,875.31,918.20,"1,175.00",593.60
77,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,30.13,"1,980.00","2,014.00","1,942.00","1,945.00","1,962.91","1,112.00","1,978.00","2,182,761.00",51,-33.00,72.00,-1.67,3.71,-0.92,"3,092.90","2,974.86","3,770.00",345.80
78,JBBL,Jyoti Bikash Bank Limited,35.32,268.10,272.00,268.00,270.00,270.66,"17,332.00",272.90,"4,691,165.40",110,-2.90,4.00,-1.06,1.49,-0.25,285.54,292.39,410.00,248.00
79,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,36.45,"1,600.00","1,645.00","1,570.00","1,605.00","1,610.03","6,657.00","1,585.10","10,717,966.40",299,19.90,75.00,1.26,4.78,-0.31,"2,543.83","2,616.98","3,400.00","1,377.00"
80,JFL,Janaki Finance Company Limited,34.05,370.10,373.00,368.00,368.00,370.56,"6,550.00",372.00,"2,427,150.00",50,-4.00,5.00,-1.08,1.36,-0.69,386.04,392.54,527.00,305.00
81,JOSHI,Joshi Hydropower Development Company Limited,41.07,278.90,278.90,266.00,272.00,269.81,"12,167.00",274.00,"3,282,805.50",73,-2.00,12.90,-0.73,4.85,0.80,222.82,220.82,318.00,164.80
82,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,29.90,880.00,913.90,880.00,900.00,893.38,877.00,896.00,"783,491.00",28,4.00,33.90,0.45,3.85,0.74,"1,536.52","1,634.62","2,285.00",834.70
83,KBL,Kumari Bank Limited,32.43,178.30,178.30,171.50,173.50,173.11,"59,932.00",174.90,"10,374,771.90",270,-1.40,6.80,-0.80,3.97,0.23,192.16,197.16,234.90,171.50
84,KDBY,Kumari Dhanabriddhi Yojana,34.92,7.94,8.10,7.84,8.00,8.02,"2,300.00",8.10,"18,454.00",18,-0.10,0.26,-1.23,3.32,-0.29,8.23,0.00,10.43,7.46
85,KDL,Kalinchowk Darshan Limited,42.68,169.40,182.70,169.40,182.70,177.20,60.00,166.10,"10,632.00",6,16.60,13.30,9.99,7.85,3.01,0.00,0.00,182.70,134.40
86,KEF,Kumari Equity Fund,37.86,8.00,8.10,8.00,8.10,8.03,400.00,8.16,"3,210.00",4,-0.06,0.10,-0.74,1.25,0.93,8.24,8.43,10.07,7.62
87,KKHC,Khani Khola Hydropower Company Limited,39.87,243.30,247.90,243.30,246.90,244.93,839.00,248.10,"205,498.60",14,-1.20,4.60,-0.48,1.89,0.80,212.06,214.49,305.00,163.80
88,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,37.66,956.00,956.00,931.00,931.00,942.90,100.00,974.00,"94,290.00",6,-43.00,25.00,-4.41,2.69,-1.28,0.00,0.00,"1,870.00",303.20
89,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),33.98,636.80,648.00,636.00,636.00,638.85,252.00,649.70,"160,991.00",9,-13.70,12.00,-2.11,1.89,-0.45,803.48,840.56,"1,467.00",592.00
90,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,48.42,775.10,794.50,775.00,785.00,785.24,"6,077.00",780.00,"4,771,932.00",128,5.00,19.50,0.64,2.52,-0.03,919.00,976.75,"1,318.80",735.00
91,KPCL,Kalika Power Company Limited,41.36,385.10,392.70,381.00,390.00,384.61,"1,835.00",392.90,"705,762.30",22,-2.90,11.70,-0.74,3.07,1.38,348.23,362.67,510.00,289.00
92,KRBL,Karnali Development Bank Limited,41.48,268.00,274.00,266.10,268.00,268.28,"4,459.00",271.00,"1,196,261.10",26,-3.00,7.90,-1.11,2.97,-0.10,259.52,255.52,421.20,198.90
93,KSBBL,Kamana Sewa Bikas Bank Limited,37.49,310.00,313.00,308.00,308.60,309.30,"4,962.00",313.00,"1,534,741.30",46,-4.40,5.00,-1.41,1.62,-0.23,318.87,331.81,491.00,292.00
94,LBBL,Lumbini Bikas Bank Limited,34.14,324.00,330.00,324.00,326.10,326.66,"3,410.00",330.00,"1,113,917.20",41,-3.90,6.00,-1.18,1.85,-0.17,348.06,357.49,480.00,290.10
95,LBL,Laxmi Bank Limited,36.21,183.00,183.00,179.40,179.40,180.70,"15,275.00",182.00,"2,760,183.50",83,-2.60,3.60,-1.43,2.01,-0.72,196.22,197.66,271.30,176.10
96,LEC,Liberty Energy Company Limited,24.94,270.00,277.00,270.00,275.00,274.28,"3,491.00",275.00,"957,523.00",42,0.00,7.00,0.00,2.59,0.26,248.44,252.67,373.00,203.00
97,LICN,Life Insurance Corporation Nepal Limited,41.97,"1,329.90","1,360.00","1,329.90","1,355.00","1,347.86","2,110.00","1,345.90","2,843,975.20",55,9.10,30.10,0.68,2.26,0.53,"1,390.15","1,407.06","2,160.00","1,065.00"
98,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,36.15,703.10,726.00,703.10,724.90,720.53,277.00,716.00,"199,587.70",7,8.90,22.90,1.24,3.26,0.60,"1,066.89","1,142.13","1,506.00",659.60
99,LUK,Laxmi Unnati Kosh,41.63,8.00,8.16,8.00,8.16,8.03,"1,380.00",8.05,"11,088.00",5,0.11,0.16,1.37,2.00,1.53,8.10,8.47,10.47,7.52
100,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,36.77,318.00,321.00,313.00,317.00,317.26,"12,284.00",317.00,"3,897,276.50",351,0.00,8.00,0.00,2.56,-0.08,255.31,250.81,385.90,193.30
101,MBL,Machhapuchchhre Bank Limited,37.01,223.90,223.90,220.00,221.90,220.65,"16,242.00",221.80,"3,583,810.10",71,0.10,3.90,0.05,1.77,0.56,226.61,230.15,291.00,199.00
102,MDB,Miteri Development Bank Limited,42.92,361.60,380.90,361.60,374.90,369.54,"3,608.00",368.90,"1,333,288.60",20,6.00,19.30,1.63,5.34,1.43,379.06,379.66,492.00,308.00
103,MEN,Mountain Energy Nepal Limited,43.95,769.30,791.00,760.00,790.00,783.02,"1,091.00",785.00,"854,275.80",24,5.00,31.00,0.64,4.08,0.88,767.78,788.17,"1,097.00",692.00
104,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,39.05,558.80,572.00,558.00,565.00,562.52,"2,558.00",569.00,"1,438,932.50",34,-4.00,14.00,-0.70,2.51,0.44,733.59,780.46,"1,048.90",532.20
105,MFIL,Manjushree Finance Limited,39.30,446.00,446.00,438.00,443.50,441.84,"3,672.00",444.00,"1,622,451.80",40,-0.50,8.00,-0.11,1.83,0.37,428.83,434.65,592.00,362.00
106,MHL,Mandakini Hydropower Limited,22.97,376.40,391.60,370.00,378.60,379.74,"1,420.00",384.00,"539,229.00",62,-5.40,21.60,-1.41,5.84,-0.30,358.61,0.00,436.00,237.30
107,MHNL,Mountain Hydro Nepal Limited,38.58,299.00,303.20,297.00,303.00,300.51,"2,725.00",304.00,"818,883.20",29,-1.00,6.20,-0.33,2.09,0.82,274.15,277.44,421.20,212.00
108,MKHC,Maya Khola Hydropower Company Limited,37.23,347.00,347.00,330.30,337.00,332.88,"24,389.00",342.00,"8,118,576.20","1,512",-5.00,16.70,-1.46,5.06,1.22,0.00,0.00,367.50,265.50
109,MKJC,Mailung Khola Jal Vidhyut Company Limited,34.00,436.10,443.00,435.90,443.00,439.08,320.00,440.00,"140,504.00",16,3.00,7.10,0.68,1.63,0.89,438.11,451.72,641.00,372.60
110,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,29.69,704.00,704.00,690.00,690.00,693.80,101.00,704.00,"70,074.00",8,-14.00,14.00,-1.99,2.03,-0.55,851.08,897.46,"1,278.50",651.00
111,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,31.47,745.00,745.00,745.00,745.00,745.00,10.00,735.00,"7,450.00",1,10.00,0.00,1.36,0.00,0.00,"1,025.81","1,102.93","1,535.00",704.00
112,MLBL,Mahalaxmi Bikas Bank Limited,40.61,316.00,316.00,311.00,314.80,312.29,"7,855.00",316.00,"2,453,039.40",66,-1.20,5.00,-0.38,1.61,0.80,340.86,356.01,459.00,297.00
113,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,25.15,760.00,775.00,756.00,770.00,765.59,150.00,770.00,"114,839.00",11,0.00,19.00,0.00,2.51,0.57,"1,004.78","1,054.45","1,400.00",727.00
114,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,33.86,"2,055.00","2,055.00","2,014.00","2,030.00","2,026.52",580.00,"2,015.00","1,175,382.00",30,15.00,41.00,0.74,2.04,0.17,"3,589.10","3,614.51","4,329.60","1,700.00"
115,MMF1,Mega Mutual Fund - 1,45.49,7.23,7.30,7.10,7.18,7.26,"32,038.00",7.34,"232,555.20",21,-0.16,0.20,-2.18,2.82,-1.10,7.41,7.55,9.00,6.75
116,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,40.30,602.00,610.00,595.00,610.00,600.06,"1,680.00",604.10,"1,008,093.50",12,5.90,15.00,0.98,2.52,1.63,847.66,922.14,"1,297.00",568.40
117,MNBBL,Muktinath Bikas Bank Limited,32.55,395.00,399.00,392.10,397.40,397.01,"13,561.00",398.00,"5,383,836.50",97,-0.60,6.90,-0.15,1.76,0.10,415.32,425.19,505.10,368.00
118,MNBBLP,Muktinath Bikas Bank Limited Promoter Share,34.48,237.00,237.00,237.00,237.00,237.00,"3,000.00",237.00,"711,000.00",1,0.00,0.00,0.00,0.00,0.00,230.13,0.00,275.00,237.00
119,MPFL,Multipurpose Finance Company Limited,39.32,329.80,330.00,322.00,328.40,325.37,976.00,327.50,"317,558.00",15,0.90,8.00,0.27,2.48,0.92,325.93,315.30,386.90,206.10
120,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,32.77,841.00,844.90,840.00,840.00,840.94,530.00,825.00,"445,700.00",7,15.00,4.90,1.82,0.58,-0.11,"1,055.00","1,091.28","1,406.00",791.00
121,NABBC,Narayani Development Bank Limited,35.90,400.00,404.90,385.00,404.90,397.11,142.00,400.00,"56,390.00",9,4.90,19.90,1.22,5.17,1.92,395.14,404.93,513.70,317.70
122,NABIL,Nabil Bank Limited,39.97,610.00,610.00,599.00,609.00,605.88,"31,811.00",606.50,"19,273,587.20",443,2.50,11.00,0.41,1.84,0.51,750.65,774.33,"1,030.00",588.10
123,NADEP,NADEP Laghubitta Bittiya Sanstha Limited,42.83,529.00,550.00,525.30,549.00,534.53,"2,191.00",537.00,"1,171,147.30",55,12.00,24.70,2.23,4.70,2.64,752.17,723.24,"1,011.00",504.10
124,NBF2,Nabil Balanced Fund - 2,36.15,7.92,7.92,7.92,7.92,7.92,"1,700.00",7.99,"13,464.00",2,-0.07,0.00,-0.88,0.00,0.00,8.49,9.00,11.11,7.45
125,NBF3,Nabil Balanced Fund III,27.48,7.30,7.44,7.30,7.32,7.36,"14,597.00",7.40,"107,394.56",20,-0.08,0.14,-1.08,1.92,-0.51,7.61,7.85,9.48,7.08
126,NBL,Nepal Bank Limited,34.59,257.00,258.90,255.00,256.90,256.08,"24,150.00",259.90,"6,184,230.10",229,-3.00,3.90,-1.15,1.53,0.32,273.57,278.78,335.00,252.80
