SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
11,ALICL,Asian Life Insurance Company Limited,54.24,600.00,643.00,598.00,632.00,629.00,"121,336.00",592.00,"76,319,742.70",660,40.00,45.00,6.76,7.53,0.48,537.43,575.08,"1,374.00",428.00
12,API,Api Power Company Limited,55.29,236.00,240.90,228.40,235.00,236.27,"325,636.00",232.10,"76,939,033.90","1,353",2.90,12.50,1.25,5.47,-0.54,235.02,250.34,575.00,200.00
13,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,55.61,731.00,745.60,716.00,717.30,730.54,"5,760.00",731.00,"4,207,933.00",190,-13.70,29.60,-1.87,4.13,-1.85,-,-,963.00,316.00
14,BARUN,Barun Hydropower Company Limited,54.54,222.40,234.00,216.00,227.00,226.49,"53,966.00",220.00,"12,222,885.80",388,7.00,18.00,3.18,8.33,0.22,259.68,319.28,595.00,190.30
15,BBC,Bishal Bazar Company Limited,42.82,"3,363.90","3,363.90","3,236.00","3,236.00","3,315.20",195.00,"3,298.00","646,464.00",12,-62.00,127.90,-1.88,3.95,-2.45,"3,457.39","3,560.79","5,763.00","3,083.00"
16,BFC,Best Finance Company Limited,56.35,346.20,360.00,346.20,351.00,352.47,"50,467.00",341.00,"17,788,223.80",341,10.00,13.80,2.93,3.99,-0.42,354.81,363.87,577.00,292.50
17,BHDC,Bindhyabasini Hydropower Development Company Limited,35.81,365.00,377.00,359.00,362.00,367.58,"6,737.00",372.00,"2,476,372.50",109,-10.00,18.00,-2.69,5.01,-1.54,-,-,520.00,310.00
18,BHL,Balephi Hydropower Limited,54.55,272.00,280.50,260.00,265.20,270.51,"13,556.00",272.80,"3,667,068.20",181,-7.60,20.50,-2.79,7.88,-2.00,274.62,-,397.00,104.70
19,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,56.35,360.50,375.00,360.50,362.00,366.96,"9,404.00",359.90,"3,450,934.90",102,2.10,14.50,0.58,4.02,-1.37,377.33,398.16,744.00,246.70
20,BNT,Bottlers Nepal (Terai) Limited,50.56,"14,650.00","14,880.00","13,425.00","14,770.00","13,829.87",410.00,"14,650.00","5,670,247.00",32,120.00,"1,455.00",0.82,10.84,6.37,"12,964.61","13,189.80","17,670.00","11,396.00"
21,BOKD86,8.5% BOK Debenture 2086,46.01,780.30,780.30,780.30,780.30,780.30,25.00,765.00,"19,507.50",1,15.30,0.00,2.00,0.00,0.00,-,-,"1,000.00",738.50
22,BOKL,Bank of Kathmandu Limited,49.57,211.60,213.00,208.60,208.90,211.10,"32,432.00",210.10,"6,846,459.50",186,-1.20,4.40,-0.57,2.11,-1.05,254.85,271.86,330.00,195.20
23,BPCL,Butwal Power Company Limited,56.35,342.00,348.00,337.00,338.50,341.04,"40,658.00",336.00,"13,866,102.50",303,2.50,11.00,0.74,3.26,-0.75,314.77,326.28,488.00,288.00
24,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,56.35,"1,145.00","1,167.00","1,143.00","1,165.00","1,156.07","21,841.00","1,136.00","25,249,829.00",412,29.00,24.00,2.55,2.10,0.77,"1,058.19","1,047.83","1,458.00",882.00
25,CBL,Civil Bank Limited,54.22,236.00,242.30,235.00,241.00,239.78,"152,835.00",236.20,"36,646,023.70",513,4.80,7.30,2.03,3.11,0.51,217.28,228.63,285.40,194.00
26,CBLD88,10.25% Civil Bank Debenture 2088,53.27,865.00,868.00,865.00,868.00,865.60,125.00,851.00,"108,200.00",2,17.00,3.00,2.00,0.35,0.28,-,-,"1,000.00",834.30
27,CCBD88,10.50% Century Debenture 2088,40.93,837.60,837.60,837.60,837.60,837.60,25.00,838.60,"20,940.00",1,-1.00,0.00,-0.12,0.00,0.00,-,-,"1,000.00",837.00
28,CCBL,Century Commercial Bank Limited,53.08,193.00,195.90,189.20,190.40,192.37,"58,072.00",190.00,"11,171,402.40",263,0.40,6.70,0.21,3.54,-1.04,200.01,214.11,280.00,175.00
29,CFCL,Central Finance Limited,54.82,338.00,347.80,326.00,332.50,335.25,"28,452.00",337.00,"9,538,607.80",204,-4.50,21.80,-1.34,6.69,-0.83,323.49,320.65,556.00,237.00
30,CGH,Chandragiri Hills Limited,56.35,"1,050.10","1,100.00","1,035.00","1,079.00","1,074.89","9,198.00","1,048.00","9,886,872.70",131,31.00,65.00,2.96,6.28,0.38,"1,026.73","1,069.38","1,565.00",900.20
31,CHCL,Chilime Hydro power Company Limited,55.72,386.00,407.70,386.00,392.10,398.36,"34,437.00",389.80,"13,718,174.30",209,2.30,21.70,0.59,5.62,-1.60,387.58,398.60,566.90,347.90
32,CHDC,CEDB Hydropower Development Company Limited,55.23,693.00,715.00,684.10,690.00,697.57,"19,065.00",707.00,"13,299,177.10",226,-17.00,30.90,-2.40,4.52,-1.10,692.30,705.35,"1,130.00",590.00
33,CHL,Chhyangdi Hydropower Company Limited,55.32,238.00,260.00,238.00,247.50,249.39,"30,723.00",238.00,"7,661,870.90",215,9.50,22.00,3.99,9.24,-0.76,236.77,260.23,550.80,193.10
34,CIT,Citizen Investment Trust,54.06,"2,000.00","2,011.00","1,961.20","1,980.00","1,989.44","17,645.00","1,972.00","35,103,597.30",336,8.00,49.80,0.41,2.54,-0.48,"2,125.22","2,292.57","3,646.00","1,780.00"
35,CLBSL,Civil Laghubitta Bittiya Sanstha Limited,52.60,875.00,880.00,828.10,835.00,835.17,"3,840.00",858.00,"3,207,043.30",24,-23.00,51.90,-2.68,6.27,-0.02,823.13,815.60,"1,233.00",662.50
36,CMF1,Citizens Mutual Fund-1,49.23,7.65,7.75,7.60,7.60,7.65,"15,625.00",7.51,"119,459.00",11,0.09,0.15,1.20,1.97,-0.60,8.09,8.39,10.49,6.75
37,CMF2,Citizens Mutual Fund - 2,44.62,7.90,7.90,7.90,7.90,7.90,191.00,7.75,"1,508.90",1,0.15,0.00,1.94,0.00,0.00,8.52,8.96,10.89,7.24
38,CORBL,Corporate Development Bank Limited,55.96,310.00,317.00,300.00,307.00,308.93,"10,315.00",304.00,"3,186,630.20",90,3.00,17.00,0.99,5.67,-0.63,294.60,322.25,994.00,211.30
39,CYCL,CYC Nepal Laghubitta Bittiya Sanstha Limited,38.80,"2,480.00","2,480.00","2,392.00","2,450.00","2,451.37","5,342.00","2,440.00","13,095,199.80",249,10.00,88.00,0.41,3.68,-0.06,-,-,"2,734.80",382.20
40,CZBIL,Citizens Bank International Limited,55.32,193.80,195.00,188.00,192.00,192.35,"70,226.00",191.00,"13,508,228.20",282,1.00,7.00,0.52,3.72,-0.18,194.10,207.44,323.30,175.00
41,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,48.50,"1,016.00","1,034.90",995.00,"1,011.00","1,017.13","16,737.00","1,015.00","17,023,686.90",184,-4.00,39.90,-0.39,4.01,-0.61,972.28,987.00,"1,407.00",861.00
42,DHPL,Dibyashwari Hydropower Company Limited,60.52,209.00,215.00,201.80,202.30,208.47,"27,493.00",209.00,"5,731,548.50",141,-6.70,13.20,-3.21,6.54,-3.05,194.61,206.76,381.40,160.10
43,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,46.00,"1,066.50","1,150.20","1,066.50","1,150.20","1,138.00",220.00,"1,045.70","250,359.00",23,104.50,83.70,9.99,7.85,1.06,-,-,"1,150.20",177.70
44,DORDI,Dordi Khola Hydropower Company Limited,56.35,262.00,262.00,247.30,260.00,253.29,"16,281.00",258.00,"4,123,750.90",259,2.00,14.70,0.78,5.94,2.58,-,-,408.00,217.00
45,EBL,Everest Bank Limited,56.35,485.00,500.00,472.90,477.00,484.88,"75,713.00",480.00,"36,711,902.20",359,-3.00,27.10,-0.63,5.73,-1.65,485.84,483.75,640.00,411.00
46,EBLD86,8.5% Everest Bank Debenture,46.89,745.60,745.60,745.60,745.60,745.60,25.00,736.00,"18,640.00",1,9.60,0.00,1.30,0.00,0.00,-,-,"1,000.00",736.00
47,EDBL,Excel Development Bank Limited,56.35,341.00,341.70,329.00,336.00,334.19,"69,824.00",335.00,"23,334,349.20",182,1.00,12.70,0.30,3.86,0.54,330.26,347.23,615.00,291.20
48,EHPL,Eastern Hydropower Limited,38.27,325.00,340.60,321.10,327.00,327.08,"5,560.00",326.00,"1,818,557.90",192,1.00,19.50,0.31,6.07,-0.02,-,-,340.60,216.00
49,ENL,Emerging Nepal Limited,55.17,623.00,652.00,617.00,629.00,631.00,"4,625.00",635.00,"2,918,390.80",77,-6.00,35.00,-0.94,5.67,-0.32,650.23,684.83,"1,481.90",287.10
50,FMDBL,First Microfinance Laghubitta Bittiya Sanstha Limited,37.09,653.80,666.00,645.00,664.00,655.48,"30,540.00",641.09,"20,018,260.70",309,22.91,21.00,3.57,3.26,1.28,679.32,676.36,"1,020.00",559.00
51,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,42.07,"1,940.00","2,040.00","1,940.00","1,970.00","1,977.35","16,332.00","1,904.00","32,294,125.90",528,66.00,100.00,3.47,5.15,-0.37,"2,565.37","2,479.95","2,950.00","1,940.00"
52,GBBD85,8.75% Garima Debenture 2085,37.16,815.00,830.00,798.70,830.00,814.18,300.00,830.00,"244,252.50",7,0.00,31.30,0.00,3.92,1.91,-,-,"1,000.00",722.50
53,GBBL,Garima Bikas Bank Limited,55.04,362.10,367.00,346.00,352.00,356.36,"45,037.00",355.00,"16,049,405.50",318,-3.00,21.00,-0.85,6.07,-1.24,384.22,385.89,625.00,318.00
54,GBILD86/87,8.5% Global IME Bank Ltd. Debenture 2086/87,49.76,765.00,765.00,765.00,765.00,765.00,25.00,750.00,"19,125.00",1,15.00,0.00,2.00,0.00,0.00,-,-,"1,000.00",735.00
55,GBIME,Global IME Bank Limited,48.74,210.10,217.70,210.10,212.50,214.92,"59,062.00",213.90,"12,693,550.20",517,-1.40,7.60,-0.65,3.62,-1.14,300.52,316.79,375.00,197.10
56,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Limited,56.35,640.00,640.00,614.00,628.00,628.33,"18,647.00",634.00,"11,716,548.50",195,-6.00,26.00,-0.95,4.23,-0.05,677.87,714.01,"1,139.00",566.00
57,GFCL,Goodwill Finance Company Limited,54.54,485.00,490.00,462.20,479.90,480.76,"22,848.00",476.00,"10,984,330.20",185,3.90,27.80,0.82,6.01,-0.18,481.15,469.25,763.00,358.00
58,GHL,Ghalemdi Hydro Limited,42.84,242.60,246.00,230.00,238.00,236.63,"52,768.00",239.00,"12,486,391.40",325,-1.00,16.00,-0.42,6.96,0.58,204.79,212.26,397.80,164.20
59,GIBF1,Global IME Balance Fund-I,43.96,7.98,8.59,7.98,8.59,8.22,875.00,7.98,"7,195.25",8,0.61,0.61,7.64,7.64,4.27,-,-,10.00,7.55
60,GILB,Global IME Laghubitta Bittiya Sanstha Limited,56.35,"1,165.00","1,190.00","1,160.00","1,190.00","1,180.17","6,183.00","1,155.00","7,297,012.80",92,35.00,30.00,3.03,2.59,0.83,"1,239.30","1,262.90","1,894.00","1,105.00"
61,GIMES1,Global IME Samunnat Scheme 1,50.51,8.91,9.09,8.91,9.00,8.97,"37,291.00",8.75,"334,354.30",18,0.25,0.18,2.86,2.02,0.38,9.03,9.57,12.64,8.08
62,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,56.35,826.00,831.00,826.00,826.00,828.97,"1,457.00",841.50,"1,207,811.00",18,-15.50,5.00,-1.84,0.61,-0.36,925.01,987.76,"1,509.60",738.00
63,GLH,Greenlife Hydropower Limited,56.13,268.00,278.00,259.70,266.00,269.19,"18,120.00",267.00,"4,877,705.50",176,-1.00,18.30,-0.37,7.05,-1.20,276.72,308.36,527.30,219.00
64,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,38.58,846.00,880.00,821.50,821.50,838.78,614.00,834.00,"515,009.80",21,-12.50,58.50,-1.50,7.12,-2.10,900.25,940.66,"1,510.00",750.00
65,GMFIL,Guheswori Merchant Banking & Finance Limited,50.71,355.00,355.00,340.00,343.00,347.09,"12,326.00",349.00,"4,278,263.50",80,-6.00,15.00,-1.72,4.41,-1.19,334.90,324.99,531.50,223.90
66,GRDBL,Green Development Bank Limited,56.35,249.90,260.00,244.20,249.90,249.46,"18,938.00",245.00,"4,724,274.40",105,4.90,15.80,2.00,6.47,0.18,246.65,248.74,425.00,182.00
67,GUFL,Gurkhas Finance Limited,57.62,595.00,607.00,566.00,589.00,586.42,"84,675.00",588.00,"49,654,859.70",539,1.00,41.00,0.17,7.24,0.44,539.91,502.37,913.30,357.00
68,GVL,Green Ventures Limited,49.48,354.00,357.00,333.20,342.00,345.24,"38,796.00",352.00,"13,393,903.60",349,-10.00,23.80,-2.84,7.14,-0.95,324.85,-,436.40,255.10
69,GWFD83,12% Goodwill Finance Limited Debenture 2083,43.47,"1,049.60","1,070.50","1,049.60","1,070.50","1,060.05",20.00,"1,071.00","21,201.00",2,-0.50,20.90,-0.05,1.99,0.98,"1,083.16",-,"1,173.00",989.80
70,HBL,Himalayan Bank Limited,54.73,362.00,369.30,355.10,365.10,365.69,"49,119.00",355.00,"17,962,266.70",372,10.10,14.20,2.85,4.00,-0.16,324.30,358.60,505.00,290.00
71,HDHPC,Himal Dolakha Hydropower Company Limited,54.79,197.00,204.00,191.10,196.50,197.27,"312,136.00",195.00,"61,576,158.80",955,1.50,12.90,0.77,6.75,-0.39,194.33,204.54,377.00,161.00
72,HDL,Himalayan Distillery Limited,55.39,"4,085.00","4,100.00","4,035.00","4,075.00","4,078.65","38,746.00","4,006.00","158,031,457.30","1,095",69.00,65.00,1.72,1.61,-0.09,"3,599.33","3,517.99","5,049.00","2,825.00"
73,HEI,Himalayan Everest Insurance Limited,51.48,416.00,447.00,408.00,419.00,419.78,"112,155.00",417.00,"47,080,139.50",365,2.00,39.00,0.48,9.56,-0.19,-,-,509.60,345.00
74,HEIP,Himalayan Everest Insurance Limited Promoter,51.98,259.90,278.70,259.90,278.10,270.68,"4,846.00",265.20,"1,311,694.80",10,12.90,18.80,4.86,7.23,2.67,-,-,298.00,214.20
75,HHL,Himalayan Hydropower Limited,55.56,239.00,243.00,222.10,229.00,234.65,"22,701.00",235.10,"5,326,745.80",269,-6.10,20.90,-2.59,9.41,-2.47,-,-,362.10,202.00
76,HIDCL,Hydroelectricity Investment and Development Company Limited,53.02,188.50,192.00,186.10,189.00,189.61,"171,337.00",184.90,"32,487,219.40",970,4.10,5.90,2.22,3.17,-0.32,188.17,201.99,366.00,159.80
77,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,51.45,103.00,103.60,99.00,101.90,102.11,"76,675.00",104.00,"7,829,010.70",109,-2.10,4.60,-2.02,4.65,-0.20,-,-,115.20,95.00
78,HPPL,Himalayan Power Partner Limited,59.65,273.00,285.60,262.20,279.90,275.26,"93,862.00",271.90,"25,836,278.90",282,8.00,23.40,2.94,8.92,1.66,314.08,333.59,543.60,217.60
79,HURJA,Himalaya Urja Bikas Company Limited,56.35,234.00,251.00,234.00,241.00,242.66,"36,783.00",234.30,"8,925,814.30",174,6.70,17.00,2.86,7.26,-0.69,230.71,248.89,554.80,190.50
80,ICFC,ICFC Finance Limited,55.31,474.40,480.00,450.00,450.00,469.70,"51,278.00",465.80,"24,085,418.00",399,-15.80,30.00,-3.39,6.67,-4.38,467.17,463.19,800.00,363.00
81,IGI,IME General Insurance Limited,56.30,418.00,441.00,410.00,423.00,425.38,"72,377.00",418.90,"30,788,021.30",369,4.10,31.00,0.98,7.56,-0.56,385.30,412.36,"1,266.10",333.20
82,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,55.74,910.10,930.00,900.00,915.00,913.89,"3,404.00",928.00,"3,110,868.40",64,-13.00,30.00,-1.40,3.33,0.12,952.26,970.18,"1,581.00",849.00
83,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,54.08,"3,333.00","3,380.00","3,318.00","3,325.00","3,350.84","3,715.00","3,300.00","12,448,362.70",127,25.00,62.00,0.76,1.87,-0.78,"3,032.35","2,608.92","3,770.00",318.60
84,JBBL,Jyoti Bikash Bank Limited,56.35,302.80,310.00,296.10,300.00,303.75,"96,840.00",298.00,"29,415,592.40",486,2.00,13.90,0.67,4.69,-1.25,292.14,304.75,493.90,248.00
85,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,50.95,"2,808.00","2,815.00","2,750.00","2,760.00","2,783.70","7,409.00","2,765.00","20,624,449.70",292,-5.00,65.00,-0.18,2.36,-0.86,"2,692.27","2,760.33","5,368.00","2,430.00"
86,JFL,Janaki Finance Company Limited,58.26,451.00,457.00,440.00,444.00,445.56,"46,691.00",444.00,"20,803,576.60",256,0.00,17.00,0.00,3.86,-0.35,389.06,388.37,747.00,305.00
87,JOSHI,Joshi Hydropower Development Company Limited,53.85,209.00,209.90,199.00,204.00,204.45,"28,988.00",205.00,"5,926,474.20",188,-1.00,10.90,-0.49,5.48,-0.22,202.46,209.28,362.00,164.80
88,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,56.14,"1,622.80","1,639.00","1,562.00","1,600.00","1,591.77","1,936.00","1,591.00","3,081,662.40",66,9.00,77.00,0.57,4.93,0.51,"1,717.16","1,793.20","2,999.90","1,537.00"
89,KDBY,Kumari Dhanabriddhi Yojana,53.90,8.16,8.18,8.02,8.18,8.07,"8,715.00",8.16,"70,372.60",24,0.02,0.16,0.25,2.00,1.29,-,-,10.00,7.46
90,KEF,Kumari Equity Fund,56.35,8.20,8.25,8.10,8.17,8.21,"84,792.00",8.24,"696,032.14",17,-0.07,0.15,-0.85,1.85,-0.47,8.43,8.59,10.07,7.73
91,KKHC,Khani Khola Hydropower Company Limited,54.40,207.00,216.00,204.00,206.00,209.68,"20,819.00",203.90,"4,365,299.70",143,2.10,12.00,1.03,5.88,-1.79,199.81,209.49,365.00,163.80
92,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,46.50,890.00,959.80,890.00,959.80,935.36,70.00,872.60,"65,475.00",7,87.20,69.80,9.99,7.84,2.55,-,-,959.80,303.20
93,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),48.82,846.00,846.00,816.00,816.00,818.56,392.00,830.00,"320,877.00",12,-14.00,30.00,-1.69,3.68,-0.31,867.33,961.69,"1,775.00",750.00
94,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,45.77,915.00,950.00,910.00,920.00,925.14,"1,818.00",917.00,"1,681,897.60",41,3.00,40.00,0.33,4.40,-0.56,998.66,"1,053.27","1,393.00",852.80
95,KMCDBP,Kalika Laghubitta Bittiya Sanstha Limited Promoter Share,30.35,480.00,480.00,480.00,480.00,480.00,"4,100.00",480.00,"1,968,000.00",5,0.00,0.00,0.00,0.00,0.00,-,-,693.00,480.00
96,KPCL,Kalika Power Company Limited,50.40,341.00,354.70,327.60,340.00,341.00,"8,423.00",335.13,"2,872,222.30",101,4.87,27.10,1.45,8.27,-0.29,353.48,372.56,579.00,289.00
97,KRBL,Karnali Development Bank Limited,56.35,268.00,286.00,263.10,278.00,276.15,"131,388.00",263.40,"36,282,804.20",426,14.60,22.90,5.54,8.70,0.67,242.84,257.07,514.00,198.90
98,KSBBL,Kamana Sewa Bikas Bank Limited,56.35,328.90,339.00,317.00,324.00,328.80,"84,194.00",322.50,"27,682,990.60",497,1.50,22.00,0.47,6.94,-1.48,332.84,351.30,590.00,292.00
99,LBBL,Lumbini Bikas Bank Limited,38.40,347.00,353.00,336.00,337.50,344.42,"86,304.00",345.30,"29,724,878.20",360,-7.80,17.00,-2.26,5.06,-2.05,361.69,369.66,577.00,290.10
100,LBL,Laxmi Bank Limited,49.42,210.00,211.50,204.00,206.00,207.58,"64,647.00",210.00,"13,419,416.40",190,-4.00,7.50,-1.90,3.68,-0.77,199.40,207.89,330.00,185.50
101,LEC,Liberty Energy Company Limited,56.35,242.70,244.00,231.50,237.90,237.52,"31,611.00",238.00,"7,508,284.40",121,-0.10,12.50,-0.04,5.40,0.16,241.17,255.09,443.00,203.00
102,LEMF,Laxmi Equity Fund,45.80,8.09,8.09,7.98,8.07,8.03,"49,000.00",7.98,"393,460.00",7,0.09,0.11,1.13,1.38,0.50,8.48,9.06,11.17,7.24
103,LICN,Life Insurance Corporation Nepal Limited,55.62,"1,547.00","1,595.00","1,540.00","1,550.20","1,561.29","29,922.00","1,517.00","46,716,980.50",332,33.20,55.00,2.19,3.57,-0.72,"1,379.79","1,425.98","2,493.00","1,065.00"
104,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,53.35,"1,130.00","1,167.00","1,110.00","1,144.70","1,143.09","1,774.00","1,146.00","2,027,836.20",41,-1.30,57.00,-0.11,5.14,0.14,"1,204.14","1,217.05","1,747.00",978.10
105,LUK,Laxmi Unnati Kosh,51.26,8.05,8.20,8.04,8.14,8.05,"6,490.00",7.90,"52,249.60",8,0.24,0.16,3.04,1.99,1.10,8.48,8.92,10.80,7.52
106,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,55.19,247.00,260.80,243.00,250.10,253.26,"43,900.00",252.00,"11,118,139.30",523,-1.90,17.80,-0.75,7.33,-1.26,227.14,241.47,505.00,144.60
107,MBL,Machhapuchchhre Bank Limited,54.58,229.90,233.50,225.60,227.00,227.17,"43,741.00",229.00,"9,936,746.70",181,-2.00,7.90,-0.87,3.50,-0.08,227.39,238.45,350.30,199.00
108,MDB,Miteri Development Bank Limited,39.59,374.50,392.00,373.00,381.00,387.04,"52,184.00",382.00,"20,197,175.70",97,-1.00,19.00,-0.26,5.09,-1.58,379.82,386.80,617.00,308.00
109,MEGA,Mega Bank Nepal Limited,56.35,207.00,208.50,203.20,205.00,205.58,"190,796.00",204.80,"39,223,245.80",373,0.20,5.30,0.10,2.61,-0.28,243.79,263.82,317.20,183.50
110,MEGAPO,Mega Bank Nepal Limited Promoter Share,55.21,124.00,124.00,124.00,124.00,124.00,"75,795.00",124.00,"9,398,580.00",2,0.00,0.00,0.00,0.00,0.00,117.84,113.84,124.00,115.00
111,MEN,Mountain Energy Nepal Limited,51.74,760.00,771.00,742.00,742.00,755.63,"4,442.00",766.00,"3,356,486.50",59,-24.00,29.00,-3.13,3.91,-1.84,784.68,834.35,"1,319.00",692.00
112,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,54.83,801.00,824.90,790.00,803.00,803.80,"6,758.00",794.00,"5,432,056.00",113,9.00,34.90,1.13,4.42,-0.10,815.78,842.81,"1,340.20",722.00
113,MFIL,Manjushree Finance Limited,54.94,440.60,449.90,430.30,434.00,440.08,"40,778.00",432.00,"17,945,566.20",329,2.00,19.60,0.46,4.55,-1.40,425.07,434.71,830.00,362.00
114,MFLD85,9.5%  Manjushree Finance Ltd. Debenture 2085,44.23,836.40,836.40,836.40,836.40,836.40,10.00,820.00,"8,364.00",1,16.40,0.00,2.00,0.00,0.00,920.80,954.19,"1,014.90",805.10
115,MHL,Mandakini Hydropower Limited,56.35,335.00,341.70,322.10,329.00,331.17,"17,924.00",340.00,"5,935,854.20",158,-11.00,19.60,-3.24,6.09,-0.66,-,-,436.00,237.30
116,MHNL,Mountain Hydro Nepal Limited,56.35,270.00,280.00,263.00,267.50,272.35,"66,163.00",270.00,"18,019,481.80",269,-2.50,17.00,-0.93,6.46,-1.81,263.32,279.75,551.30,212.00
117,MKJC,Mailung Khola Jal Vidhyut Company Limited,51.83,411.10,425.00,400.00,413.00,408.96,"6,030.00",413.00,"2,466,038.00",79,0.00,25.00,0.00,6.25,0.98,448.20,462.16,733.90,372.60
118,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,47.01,915.00,959.00,915.00,925.00,931.40,347.00,905.00,"323,195.00",19,20.00,44.00,2.21,4.81,-0.69,921.65,941.42,"1,661.00",790.00
119,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,53.77,"1,148.00","1,165.00","1,067.00","1,088.30","1,130.38",982.00,"1,130.00","1,110,034.20",23,-41.70,98.00,-3.69,9.18,-3.87,"1,147.16","1,206.88","1,963.50",963.00
120,MLBL,Mahalaxmi Bikas Bank Limited,56.35,349.30,359.00,340.10,347.00,349.31,"99,308.00",342.50,"34,689,116.00",568,4.50,18.90,1.31,5.56,-0.67,365.86,371.45,580.00,297.00
121,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,54.29,"1,010.00","1,027.10",987.10,987.70,"1,003.75","1,115.00","1,011.00","1,119,185.50",33,-23.30,40.00,-2.30,4.05,-1.63,"1,102.53","1,113.61","1,695.00",872.00
122,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,50.29,"3,940.00","3,940.00","3,830.00","3,865.00","3,882.91","1,154.00","3,899.90","4,480,873.80",62,-34.90,110.00,-0.89,2.87,-0.46,"3,810.55","3,688.19","4,270.00","3,156.00"
123,MMF1,Mega Mutual Fund - 1,50.99,7.10,7.35,7.10,7.30,7.33,"29,550.00",7.11,"216,570.50",26,0.19,0.25,2.67,3.52,-0.40,7.52,7.73,9.86,6.75
124,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,36.66,938.00,938.00,915.00,917.00,925.26,"8,906.00",921.00,"8,240,327.20",115,-4.00,23.00,-0.43,2.51,-0.90,992.45,"1,035.80","1,565.00",852.00
