SN,Symbol,Name,Conf,Open,High,Low,Close,VWAP,Vol,Prev Close,Turnover,Trans,Diff,Range,Diff Percent,Range Percent,VWAP%,120 days,180 days,52 weeks high,52 weeks low
40,EBLD86,8.5% Everest Bank Debenture,24.41,755.00,755.00,755.00,755.00,755.00,25.00,770.00,"18,875.00",1,-15.00,0.00,-1.95,0.00,0.00,0.00,0.00,"1,000.00",725.00
41,EDBL,Excel Development Bank Limited,38.01,310.00,315.10,299.50,304.00,302.94,"19,745.00",310.00,"5,981,495.20",90,-6.00,15.60,-1.94,5.21,0.35,324.08,333.92,450.00,291.20
42,EHPL,Eastern Hydropower Limited,40.79,459.00,459.00,428.10,443.50,434.03,"6,450.00",450.00,"2,799,487.00",80,-6.50,30.90,-1.44,7.22,2.14,0.00,0.00,508.00,216.00
43,ENL,Emerging Nepal Limited,23.74,648.00,660.00,636.20,640.00,645.71,400.00,648.00,"258,285.00",36,-8.00,23.80,-1.23,3.74,-0.89,633.75,658.47,"1,481.90",535.00
44,FMDBL,First Microfinance Laghubitta Bittiya Sanstha Limited,35.21,539.00,539.00,518.00,519.10,525.91,"4,433.00",534.00,"2,331,354.90",53,-14.90,21.00,-2.79,4.05,-1.31,644.65,662.68,780.00,503.00
45,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,38.60,"1,254.60","1,255.00","1,216.30","1,219.00","1,231.69","2,147.00","1,230.00","2,644,433.50",58,-11.00,38.70,-0.89,3.18,-1.04,"2,135.17","2,282.26","2,950.00","1,130.10"
46,GBBD85,8.75% Garima Debenture 2085,30.98,784.00,799.00,784.00,799.00,789.00,150.00,784.00,"118,350.00",3,15.00,15.00,1.91,1.91,1.25,0.00,0.00,"1,000.00",722.50
47,GBBL,Garima Bikas Bank Limited,27.89,359.00,359.00,353.10,354.00,354.95,"15,007.00",354.90,"5,326,743.50",112,-0.90,5.90,-0.25,1.67,-0.27,371.64,377.63,447.00,318.00
48,GBIME,Global IME Bank Limited,39.64,189.70,190.00,182.30,183.00,184.41,"84,655.00",186.00,"15,611,422.90",555,-3.00,7.70,-1.61,4.22,-0.77,262.30,284.48,316.00,182.00
49,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Limited,38.23,472.00,472.00,455.20,471.00,462.02,"2,112.00",471.10,"975,796.00",40,-0.10,16.80,-0.02,3.69,1.91,594.84,649.29,900.00,435.60
50,GFCL,Goodwill Finance Company Limited,28.97,450.00,450.00,442.10,447.00,445.65,"3,320.00",454.90,"1,479,557.90",30,-7.90,7.90,-1.74,1.79,0.30,465.31,480.18,634.00,358.00
51,GHL,Ghalemdi Hydro Limited,25.62,270.00,271.00,258.00,261.00,263.51,"23,637.00",268.00,"6,228,578.00",116,-7.00,13.00,-2.61,5.04,-0.96,228.64,225.30,310.90,164.20
52,GIBF1,Global IME Balance Fund-I,47.65,7.91,7.91,7.91,7.91,7.91,"8,300.00",8.06,"65,653.00",6,-0.15,0.00,-1.86,0.00,0.00,0.00,0.00,10.00,7.55
53,GILB,Global IME Laghubitta Bittiya Sanstha Limited,45.44,720.00,727.20,708.00,710.00,715.16,"9,886.00",720.00,"7,070,036.70",60,-10.00,19.20,-1.39,2.71,-0.73,"1,098.73","1,172.88","1,609.00",665.10
54,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,31.36,707.60,720.00,705.70,705.70,711.10,30.00,722.00,"21,333.00",3,-16.30,14.30,-2.26,2.03,-0.77,820.38,888.91,"1,300.00",664.00
55,GLH,Greenlife Hydropower Limited,32.64,293.00,298.80,283.50,283.90,289.37,"8,041.00",293.00,"2,326,843.50",103,-9.10,15.30,-3.11,5.40,-1.93,274.61,287.64,467.00,219.00
56,GLICL,Gurans Life Insurance Company Limited,38.07,430.00,432.00,416.00,416.00,420.91,"30,824.00",424.70,"12,974,033.60",179,-8.70,16.00,-2.05,3.85,-1.18,552.89,556.09,652.80,390.00
57,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,31.97,720.00,720.00,700.00,700.00,707.74,128.00,725.00,"90,591.00",7,-25.00,20.00,-3.45,2.86,-1.11,820.91,875.88,"1,200.00",692.20
58,GMFIL,Guheswori Merchant Banking & Finance Limited,31.95,316.00,316.00,309.00,309.00,310.57,"2,330.00",310.00,"723,627.00",17,-1.00,7.00,-0.32,2.27,-0.51,332.23,335.96,423.00,223.90
59,GRDBL,Green Development Bank Limited,25.39,258.00,261.00,250.00,250.00,250.88,"3,536.00",256.00,"887,123.50",26,-6.00,11.00,-2.34,4.40,-0.35,252.26,253.27,323.80,182.00
60,GUFL,Gurkhas Finance Limited,30.60,507.00,512.00,494.00,494.00,498.64,"10,181.00",502.00,"5,076,667.10",107,-8.00,18.00,-1.59,3.64,-0.94,534.12,539.36,715.00,357.00
61,GVL,Green Ventures Limited,31.72,415.00,430.50,408.00,411.00,418.55,"23,176.00",422.10,"9,700,315.00",257,-11.10,22.50,-2.63,5.51,-1.84,365.21,359.50,511.00,255.10
62,HBL,Himalayan Bank Limited,36.28,228.50,228.50,220.00,221.50,221.68,"35,049.00",225.00,"7,769,497.90",228,-3.50,8.50,-1.56,3.86,-0.08,305.89,309.95,505.00,220.00
63,HDHPC,Himal Dolakha Hydropower Company Limited,25.01,223.60,225.60,217.00,217.00,220.05,"44,554.00",220.20,"9,804,228.10",208,-3.20,8.60,-1.45,3.96,-1.41,201.03,205.58,288.00,161.00
64,HDL,Himalayan Distillery Limited,36.01,"1,990.00","2,015.00","1,915.00","1,920.00","1,949.81","12,929.00","1,951.00","25,209,070.90",487,-31.00,100.00,-1.59,5.22,-1.55,"3,092.56","3,244.52","4,323.00","1,806.60"
65,HEI,Himalayan Everest Insurance Limited,41.90,429.90,435.00,418.00,423.90,424.67,"9,687.00",423.10,"4,113,747.10",71,0.80,17.00,0.19,4.07,-0.18,402.74,0.00,525.00,345.00
66,HEIP,Himalayan Everest Insurance Limited Promoter,22.21,270.20,270.30,270.20,270.30,270.24,266.00,274.00,"71,883.20",4,-3.70,0.10,-1.35,0.04,0.02,272.37,0.00,367.40,214.20
67,HHL,Himalayan Hydropower Limited,30.42,292.00,298.00,284.40,286.00,286.76,"8,514.00",293.00,"2,441,474.70",208,-7.00,13.60,-2.39,4.78,-0.27,255.90,0.00,362.10,202.00
68,HIDCL,Hydroelectricity Investment and Development Company Limited,32.20,197.70,199.00,191.20,192.90,194.03,"58,378.00",193.90,"11,326,988.60",307,-1.00,7.80,-0.52,4.08,-0.58,185.98,192.92,284.00,159.80
69,HIDCLP,Hydroelectricity Investment and Development Company Limited Promoter Share,27.47,101.90,102.40,99.00,100.20,100.12,"44,320.00",100.90,"4,437,467.00",60,-0.70,3.40,-0.69,3.43,0.08,101.48,0.00,126.40,95.00
70,HPPL,Himalayan Power Partner Limited,31.58,302.90,305.90,294.40,294.40,296.51,"7,615.00",297.20,"2,257,930.00",41,-2.80,11.50,-0.94,3.91,-0.72,294.07,314.66,470.00,217.60
71,HURJA,Himalaya Urja Bikas Company Limited,32.78,338.00,338.00,326.00,326.00,330.85,"7,170.00",338.00,"2,372,186.50",49,-12.00,12.00,-3.55,3.68,-1.49,279.99,270.98,462.00,190.50
72,ICFC,ICFC Finance Limited,30.00,418.30,424.00,405.00,406.70,412.06,"14,519.00",414.40,"5,982,682.60",138,-7.70,19.00,-1.86,4.69,-1.32,446.15,462.25,612.20,363.00
73,IGI,IME General Insurance Limited,37.37,396.80,412.00,385.00,392.00,392.92,"19,014.00",390.10,"7,471,047.00",131,1.90,27.00,0.49,7.01,-0.24,401.13,402.97,670.00,333.20
74,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,39.53,640.00,640.00,620.00,632.00,637.10,710.00,634.00,"452,342.80",20,-2.00,20.00,-0.32,3.23,-0.81,870.12,914.51,"1,162.80",593.60
75,JALPA,Jalpa  Samudayik Laghubitta Bittiya Sanstha Limited,36.29,"1,880.00","1,934.00","1,850.00","1,854.90","1,883.62","1,267.00","1,870.00","2,386,549.00",54,-15.10,84.00,-0.81,4.54,-1.55,"3,073.26","2,971.75","3,770.00",381.50
76,JBBL,Jyoti Bikash Bank Limited,23.41,276.40,276.40,267.00,269.00,268.84,"12,711.00",272.10,"3,417,183.50",86,-3.10,9.40,-1.14,3.52,0.06,285.29,292.23,402.90,248.00
77,JBLB,Jeevan Bikas Laghubitta Bittiya Sanstha Limited,37.36,"1,397.60","1,479.00","1,397.60","1,437.00","1,447.98","10,839.00","1,370.26","15,694,692.30",507,66.74,81.40,4.87,5.82,-0.76,"2,525.65","2,602.27","3,255.00","1,377.00"
78,JFL,Janaki Finance Company Limited,32.06,370.00,375.00,359.00,359.50,363.21,"10,191.00",366.00,"3,701,498.60",93,-6.50,16.00,-1.78,4.46,-1.03,385.65,392.74,527.00,305.00
79,JOSHI,Joshi Hydropower Development Company Limited,23.92,270.30,275.00,257.10,260.00,261.74,"17,080.00",265.00,"4,470,538.40",100,-5.00,17.90,-1.89,6.96,-0.67,223.72,221.63,318.00,164.80
80,JSLBB,Janautthan Samudayic Laghubitta Bittiya Sanstha Limited,38.97,880.00,897.60,865.00,882.00,876.42,"1,119.00",880.00,"980,711.00",21,2.00,32.60,0.23,3.77,0.63,"1,523.34","1,624.76","2,285.00",834.70
81,KBL,Kumari Bank Limited,34.04,176.00,176.30,170.00,171.00,171.50,"88,246.00",173.90,"15,134,295.20",434,-2.90,6.30,-1.67,3.71,-0.29,191.70,196.62,231.10,170.00
82,KBLPO,Kumari Bank Limited Promotor Share,34.92,110.00,110.00,110.00,110.00,110.00,"174,610.00",110.00,"19,207,100.00",1,0.00,0.00,0.00,0.00,0.00,127.75,0.00,130.00,100.00
83,KDBY,Kumari Dhanabriddhi Yojana,38.89,7.90,8.04,7.85,8.00,8.00,"7,250.00",7.90,"58,004.90",27,0.10,0.19,1.27,2.42,-0.01,8.23,0.00,10.43,7.46
84,KDL,Kalinchowk Darshan Limited,40.79,197.60,213.10,197.60,213.10,207.62,161.00,193.80,"33,426.20",21,19.30,15.50,9.96,7.84,2.57,0.00,0.00,213.10,134.40
85,KEF,Kumari Equity Fund,30.98,8.12,8.12,7.96,7.96,7.99,600.00,8.28,"4,792.00",3,-0.32,0.16,-3.86,2.01,-0.34,8.23,8.43,10.07,7.62
86,KKHC,Khani Khola Hydropower Company Limited,27.30,244.10,248.00,238.00,238.00,240.51,"8,451.00",247.00,"2,032,526.70",35,-9.00,10.00,-3.64,4.20,-1.05,212.77,214.97,290.70,163.80
87,KLBS,Khaptad Laghubitta Bittiya Sanstha Limited,34.82,931.00,949.00,895.00,895.00,930.72,170.00,913.00,"158,222.00",9,-18.00,54.00,-1.97,6.03,-3.99,0.00,0.00,"1,870.00",303.20
88,KLBSL,Kisan Laghubitta Bittiya Sanstha Limited(Former NRN Laghubitta Bittiya Sanstha Limited),45.74,645.00,655.00,637.00,655.00,644.51,803.00,644.90,"517,538.80",33,10.10,18.00,1.57,2.83,1.60,799.58,838.38,"1,454.80",592.00
89,KMCDB,Kalika Laghubitta Bittiya Sanstha Limited,28.73,645.00,645.00,605.00,605.00,619.24,"2,566.00",654.00,"1,588,959.50",63,-49.00,40.00,-7.49,6.61,-2.35,912.72,972.08,"1,318.80",605.00
90,KPCL,Kalika Power Company Limited,24.80,395.00,396.00,375.10,382.60,386.57,"2,717.00",391.00,"1,050,311.70",33,-8.40,20.90,-2.15,5.57,-1.04,348.79,363.03,510.00,289.00
91,KRBL,Karnali Development Bank Limited,34.14,275.40,275.40,258.00,265.00,262.12,"8,084.00",270.00,"2,118,985.10",45,-5.00,17.40,-1.85,6.74,1.09,260.17,256.00,397.00,198.90
92,KSBBL,Kamana Sewa Bikas Bank Limited,33.46,313.00,314.00,300.00,304.00,305.75,"33,862.00",313.00,"10,353,405.50",215,-9.00,14.00,-2.88,4.67,-0.58,318.49,331.53,474.00,292.00
93,LBBL,Lumbini Bikas Bank Limited,26.81,327.00,330.00,320.80,322.00,325.48,"4,256.00",324.00,"1,385,243.30",57,-2.00,9.20,-0.62,2.87,-1.08,347.23,357.41,465.00,290.10
94,LBL,Laxmi Bank Limited,30.81,180.10,181.70,177.20,177.20,179.34,"14,238.00",178.20,"2,553,445.20",87,-1.00,4.50,-0.56,2.54,-1.21,195.95,197.42,271.30,176.10
95,LEC,Liberty Energy Company Limited,30.66,271.90,277.00,258.00,263.40,263.65,"9,736.00",266.60,"2,566,900.20",91,-3.20,19.00,-1.20,7.36,-0.10,248.80,253.04,368.90,203.00
96,LEMF,Laxmi Equity Fund,29.26,8.00,8.00,8.00,8.00,8.00,"1,250.00",8.00,"10,000.00",1,0.00,0.00,0.00,0.00,0.00,8.29,8.72,10.91,7.24
97,LICN,Life Insurance Corporation Nepal Limited,41.82,"1,372.00","1,389.90","1,320.00","1,342.00","1,340.83","11,785.00","1,346.00","15,801,697.60",99,-4.00,69.90,-0.30,5.30,0.09,"1,389.64","1,406.89","2,139.00","1,065.00"
98,LLBS,Laxmi Laghubitta Bittiya Sanstha Limited,26.85,697.40,697.40,687.00,687.00,695.90,72.00,711.50,"50,104.60",3,-24.50,10.40,-3.44,1.51,-1.30,"1,058.29","1,137.14","1,506.00",659.60
99,LUK,Laxmi Unnati Kosh,35.64,7.97,8.12,7.97,8.10,8.01,"9,900.00",8.13,"79,266.00",10,-0.03,0.15,-0.37,1.88,1.15,8.10,8.46,10.47,7.52
100,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,27.64,316.00,319.80,305.20,308.10,311.86,"34,145.00",317.00,"10,648,328.40",473,-8.90,14.60,-2.81,4.78,-1.22,256.74,251.89,374.00,193.30
101,MBL,Machhapuchchhre Bank Limited,31.86,217.10,222.00,217.10,218.80,218.96,"15,801.00",218.80,"3,459,756.30",57,0.00,4.90,0.00,2.26,-0.07,226.60,229.93,291.00,199.00
102,MDB,Miteri Development Bank Limited,26.72,376.00,376.00,371.00,375.00,372.52,"9,994.00",375.10,"3,722,997.70",36,-0.10,5.00,-0.03,1.35,0.66,379.21,380.01,479.10,308.00
103,MEN,Mountain Energy Nepal Limited,29.58,770.00,780.00,757.00,769.90,761.05,"2,790.00",779.00,"2,123,319.00",27,-9.10,23.00,-1.17,3.04,1.15,767.46,787.92,"1,075.00",692.00
104,MERO,Mero Microfinance Laghubitta Bittiya Sanstha Limited,33.92,556.00,566.00,552.00,555.00,558.35,"1,414.00",560.00,"789,500.00",35,-5.00,14.00,-0.89,2.54,-0.60,729.56,777.50,"1,020.00",532.20
105,MFIL,Manjushree Finance Limited,27.86,439.00,445.00,435.00,435.00,437.38,"5,628.00",438.00,"2,461,563.30",68,-3.00,10.00,-0.68,2.30,-0.55,429.51,434.97,567.10,362.00
106,MHL,Mandakini Hydropower Limited,27.94,371.00,379.00,367.00,379.00,371.90,"3,355.00",378.00,"1,247,726.20",124,1.00,12.00,0.26,3.27,1.87,358.26,0.00,436.00,237.30
107,MHNL,Mountain Hydro Nepal Limited,22.86,305.40,305.40,292.00,292.00,296.71,"10,590.00",299.50,"3,142,159.50",68,-7.50,13.40,-2.50,4.59,-1.61,274.71,277.91,406.00,212.00
108,MKHC,Maya Khola Hydropower Company Limited,27.02,336.00,336.00,307.80,312.00,317.44,"35,279.00",332.00,"11,198,850.00","1,318",-20.00,28.20,-6.02,9.16,-1.74,0.00,0.00,367.50,265.50
109,MKJC,Mailung Khola Jal Vidhyut Company Limited,30.34,436.00,444.70,425.20,432.70,433.95,"2,680.00",443.00,"1,162,983.00",41,-10.30,19.50,-2.33,4.59,-0.29,437.34,451.81,625.00,372.60
110,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,28.92,678.30,678.30,652.00,660.00,656.84,267.00,665.00,"175,376.30",15,-5.00,26.30,-0.75,4.03,0.48,846.76,894.54,"1,220.00",651.00
111,MLBBL,Mithila Laghubitta Bittiya Sanstha Limited,38.38,744.00,744.00,691.00,718.00,704.57,450.00,730.00,"317,057.00",13,-12.00,53.00,-1.64,7.67,1.87,"1,019.04","1,097.38","1,520.00",691.00
112,MLBL,Mahalaxmi Bikas Bank Limited,26.77,314.00,314.90,305.00,305.00,309.41,"12,714.00",310.50,"3,933,830.40",122,-5.50,9.90,-1.77,3.25,-1.45,339.91,355.57,446.00,297.00
113,MLBLPO,Mahalaxmi Bikas Bank Ltd. Promotor Share,24.60,189.20,189.20,189.20,189.20,189.20,"25,000.00",189.20,"4,730,000.00",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.00,189.20
114,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,39.46,790.00,800.00,755.00,799.00,773.62,290.00,782.00,"224,350.00",20,17.00,45.00,2.17,5.96,3.18,998.92,"1,051.93","1,380.00",727.00
115,MLBSL,Mahila Laghubitta Bittiya Sanstha Limited,35.39,"2,080.00","2,080.00","1,945.10","1,970.00","2,009.81",655.00,"2,050.00","1,316,422.50",42,-80.00,134.90,-3.90,6.94,-2.02,"3,560.21","3,600.76","4,329.60","1,700.00"
116,MMF1,Mega Mutual Fund - 1,38.16,7.21,7.35,7.07,7.24,7.18,"9,680.00",7.32,"69,496.20",24,-0.08,0.28,-1.09,3.96,0.84,7.40,7.54,9.00,6.75
117,MMFDB,Mirmire Laghubitta Bittiya Sanstha Limited,36.60,616.00,616.00,600.00,601.00,606.31,422.00,619.90,"255,863.90",14,-18.90,16.00,-3.05,2.67,-0.88,841.34,917.47,"1,260.00",568.40
118,MNBBL,Muktinath Bikas Bank Limited,25.28,400.00,403.00,391.00,391.00,394.62,"18,362.00",394.80,"7,245,952.60",201,-3.80,12.00,-0.96,3.07,-0.92,414.75,424.89,505.10,368.00
119,MPFL,Multipurpose Finance Company Limited,27.70,327.00,327.00,314.00,314.00,315.30,"6,353.00",322.10,"2,003,072.80",34,-8.10,13.00,-2.51,4.14,-0.41,325.76,316.39,386.90,206.10
120,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,39.46,840.00,848.00,790.00,790.00,803.89,"1,195.00",833.00,"960,652.80",32,-43.00,58.00,-5.16,7.34,-1.76,"1,049.37","1,088.73","1,390.00",790.00
121,NABBC,Narayani Development Bank Limited,33.48,405.00,405.00,392.00,392.00,402.18,"1,360.00",404.40,"546,965.00",9,-12.40,13.00,-3.07,3.32,-2.60,394.80,405.38,513.70,317.70
122,NABIL,Nabil Bank Limited,34.68,606.00,610.00,595.00,597.80,600.54,"39,669.00",603.00,"23,822,813.70",652,-5.20,15.00,-0.86,2.52,-0.46,747.96,772.36,"1,010.10",588.10
123,NADEP,NADEP Laghubitta Bittiya Sanstha Limited,39.83,542.00,547.30,512.00,522.00,517.06,"4,400.00",538.00,"2,275,066.20",39,-16.00,35.30,-2.97,6.89,0.95,750.06,721.79,"1,011.00",504.10
124,NBF2,Nabil Balanced Fund - 2,43.78,7.84,7.97,7.80,7.97,7.87,"5,600.00",8.00,"44,061.00",7,-0.03,0.17,-0.38,2.18,1.28,8.47,8.97,11.11,7.45
